N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.495777300E-02 1.745527900E-02 2.095513900E-02 2.508792000E-02 3.039666600E-02 3.651485800E-02 4.280359800E-02 5.121549700E-02 5.863076800E-02 6.295390100E-02 6.908184900E-02
1.016672606E+01 1.090716900E-02 1.252901000E-02 1.490190500E-02 1.775819700E-02 2.156151200E-02 2.605619800E-02 3.141077700E-02 3.916606000E-02 4.393223700E-02 4.698086700E-02 5.227575900E-02
1.033324570E+01 7.920046000E-03 8.936042000E-03 1.050097600E-02 1.241784200E-02 1.506760200E-02 1.826922300E-02 2.278776200E-02 2.782510500E-02 3.194370700E-02 3.413772700E-02 3.844653400E-02
1.049996187E+01 5.745596000E-03 6.351410000E-03 7.351809000E-03 8.600289000E-03 1.040079400E-02 1.262321700E-02 1.579934300E-02 1.925713400E-02 2.218463400E-02 2.426415200E-02 2.761472000E-02
1.066670514E+01 4.186624000E-03 4.519879000E-03 5.133598000E-03 5.918285000E-03 7.111095000E-03 8.617569000E-03 1.077474900E-02 1.316834200E-02 1.538219300E-02 1.693530200E-02 1.945472000E-02
1.083333839E+01 3.085787000E-03 3.242084000E-03 3.596105000E-03 4.065739000E-03 4.833417000E-03 5.829777000E-03 7.245275000E-03 8.778056000E-03 1.002847900E-02 1.164191000E-02 1.348942200E-02
1.100000000E+01 2.317543000E-03 2.363004000E-03 2.546933000E-03 2.807433000E-03 3.283862000E-03 3.924546000E-03 4.816053000E-03 5.816793000E-03 6.761857000E-03 7.901743000E-03 9.229405000E-03
1.116672606E+01 1.783544000E-03 1.763631000E-03 1.840079000E-03 1.965716000E-03 2.247227000E-03 2.645339000E-03 3.177195000E-03 3.757642000E-03 4.518852000E-03 5.308571000E-03 6.245208000E-03
1.133324570E+01 1.409310000E-03 1.354706000E-03 1.366710000E-03 1.408732000E-03 1.572637000E-03 1.822213000E-03 2.092139000E-03 2.503064000E-03 3.005823000E-03 3.541856000E-03 4.190446000E-03
1.149996187E+01 1.141115000E-03 1.071771000E-03 1.048078000E-03 1.041051000E-03 1.167494000E-03 1.280954000E-03 1.447727000E-03 1.677301000E-03 2.001708000E-03 2.357852000E-03 2.798378000E-03
1.166670514E+01 9.422440000E-04 8.704290000E-04 8.295340000E-04 7.960170000E-04 8.486810000E-04 9.018860000E-04 1.002898000E-03 1.139726000E-03 1.344002000E-03 1.575288000E-03 1.868937000E-03
1.183333839E+01 7.895630000E-04 7.233690000E-04 6.747710000E-04 6.290090000E-04 6.455570000E-04 6.634250000E-04 7.012150000E-04 7.912660000E-04 9.162980000E-04 1.062888000E-03 1.255105000E-03
1.200000000E+01 6.667680000E-04 6.076820000E-04 5.568920000E-04 5.113030000E-04 5.020770000E-04 4.994680000E-04 5.158140000E-04 5.645390000E-04 6.382770000E-04 7.284860000E-04 8.520530000E-04
1.216672606E+01 5.653200000E-04 5.151900000E-04 4.908890000E-04 4.249010000E-04 4.067320000E-04 3.934180000E-04 3.922970000E-04 4.153780000E-04 4.563750000E-04 5.095300000E-04 5.873800000E-04
1.233324570E+01 4.796600000E-04 4.388100000E-04 4.146330000E-04 3.587170000E-04 3.343000000E-04 3.188560000E-04 3.080420000E-04 3.155440000E-04 3.359290000E-04 3.650860000E-04 4.126960000E-04
1.249996187E+01 4.065210000E-04 3.741200000E-04 3.566240000E-04 3.028960000E-04 2.801410000E-04 2.644360000E-04 2.488480000E-04 2.472220000E-04 2.548800000E-04 2.686860000E-04 2.965060000E-04
1.266670514E+01 3.433790000E-04 3.189580000E-04 2.956440000E-04 2.614130000E-04 2.404860000E-04 2.226760000E-04 2.080520000E-04 2.136320000E-04 2.228410000E-04 2.147770000E-04 1.876100000E-04
1.283333839E+01 2.892010000E-04 2.711010000E-04 2.495150000E-04 2.250880000E-04 2.062370000E-04 1.906280000E-04 1.749300000E-04 1.721600000E-04 1.768590000E-04 1.870720000E-04 2.078400000E-04
1.300000000E+01 2.423120000E-04 2.290170000E-04 2.130610000E-04 1.938870000E-04 1.778700000E-04 1.637940000E-04 1.494180000E-04 1.420330000E-04 1.385680000E-04 1.391290000E-04 1.506590000E-04
