N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.098000000E-06 3.204000000E-06 3.317000000E-06 3.434000000E-06
1.600000000E+01 5.577600000E-05 5.516300000E-05 5.476700000E-05 5.469400000E-05
1.700000000E+01 7.940230000E-04 7.906740000E-04 7.995370000E-04 7.990210000E-04
1.549996187E+01 1.396300000E-05 1.379800000E-05 1.371000000E-05 1.368900000E-05
1.649996187E+01 2.167270000E-04 2.157910000E-04 2.149730000E-04 2.144980000E-04
1.674996808E+01 4.196430000E-04 4.183360000E-04 4.178930000E-04 4.171290000E-04
1.624993176E+01 1.103160000E-04 1.095470000E-04 1.090350000E-04 1.086790000E-04
1.574996808E+01 2.796500000E-05 2.762400000E-05 2.744200000E-05 2.738200000E-05
1.524993176E+01 6.845000000E-06 6.820000000E-06 6.819000000E-06 6.863000000E-06
