T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.244031095E+00 1.210524377E+00 3.350671800E-02 1.233472528E+00 1.203794824E+00 2.967770400E-02 1.055856700E-02 6.729553000E-03
290 1.016672606E+01 1.244105232E+00 1.210624270E+00 3.348096200E-02 1.236145199E+00 1.205721297E+00 3.042390200E-02 7.960033000E-03 4.902973000E-03
290 1.033324570E+01 1.244213395E+00 1.210769571E+00 3.344382400E-02 1.238329872E+00 1.207243211E+00 3.108666100E-02 5.883523000E-03 3.526360000E-03
290 1.049996187E+01 1.244370941E+00 1.210980243E+00 3.339069800E-02 1.240093853E+00 1.208468171E+00 3.162568200E-02 4.277088000E-03 2.512072000E-03
290 1.066670514E+01 1.244599730E+00 1.211284192E+00 3.331553800E-02 1.241528605E+00 1.209504789E+00 3.202381600E-02 3.071125000E-03 1.779403000E-03
290 1.083333839E+01 1.244930474E+00 1.211719531E+00 3.321094300E-02 1.242742060E+00 1.210460931E+00 3.228112900E-02 2.188414000E-03 1.258600000E-03
290 1.100000000E+01 1.245405480E+00 1.212336742E+00 3.306873800E-02 1.243850445E+00 1.211443802E+00 3.240664300E-02 1.555035000E-03 8.929400000E-04
290 1.116672606E+01 1.246081412E+00 1.213208454E+00 3.287295800E-02 1.244974138E+00 1.212568120E+00 3.240601800E-02 1.107274000E-03 6.403340000E-04
290 1.133324570E+01 1.247031131E+00 1.214394646E+00 3.263648500E-02 1.246237052E+00 1.213930267E+00 3.230678500E-02 7.940790000E-04 4.643790000E-04
290 1.149996187E+01 1.248343028E+00 1.215991679E+00 3.235134900E-02 1.247766500E+00 1.215647848E+00 3.211865200E-02 5.765280000E-04 3.438310000E-04
290 1.166670514E+01 1.250115597E+00 1.218067824E+00 3.204777300E-02 1.249689662E+00 1.217807704E+00 3.188195800E-02 4.259350000E-04 2.601200000E-04
290 1.183333839E+01 1.252445179E+00 1.220688797E+00 3.175638200E-02 1.252123569E+00 1.220486535E+00 3.163703400E-02 3.216100000E-04 2.022620000E-04
290 1.200000000E+01 1.255406829E+00 1.223887746E+00 3.151908300E-02 1.255157971E+00 1.223725724E+00 3.143224700E-02 2.488580000E-04 1.620220000E-04
290 1.216672606E+01 1.259032591E+00 1.227644233E+00 3.138835800E-02 1.258835271E+00 1.227511358E+00 3.132391300E-02 1.973200000E-04 1.328750000E-04
290 1.233324570E+01 1.263296845E+00 1.231912705E+00 3.138414000E-02 1.263137008E+00 1.231801573E+00 3.133543500E-02 1.598370000E-04 1.111320000E-04
290 1.249996187E+01 1.268119358E+00 1.236623566E+00 3.149579200E-02 1.267987792E+00 1.236529436E+00 3.145835600E-02 1.315660000E-04 9.413000000E-05
290 1.266670514E+01 1.273388494E+00 1.241708382E+00 3.168011200E-02 1.273279119E+00 1.241628148E+00 3.165097100E-02 1.093750000E-04 8.023400000E-05
290 1.283333839E+01 1.278992254E+00 1.247120513E+00 3.187174100E-02 1.278900926E+00 1.247052026E+00 3.184890000E-02 9.132800000E-05 6.848700000E-05
290 1.300000000E+01 1.284838432E+00 1.252809809E+00 3.202862300E-02 1.284762165E+00 1.252751493E+00 3.201067200E-02 7.626700000E-05 5.831600000E-05
295 1.000000000E+01 1.245698267E+00 1.046347679E+00 1.993505880E-01 1.235864413E+00 1.036045881E+00 1.998185320E-01 9.833854000E-03 1.030179800E-02
295 1.016672606E+01 1.245766562E+00 1.046482357E+00 1.992842050E-01 1.238442027E+00 1.038883293E+00 1.995587340E-01 7.324535000E-03 7.599064000E-03
295 1.033324570E+01 1.245866193E+00 1.046677089E+00 1.991891040E-01 1.240500854E+00 1.041178258E+00 1.993225960E-01 5.365339000E-03 5.498831000E-03
295 1.049996187E+01 1.246011228E+00 1.046958885E+00 1.990523430E-01 1.242137002E+00 1.043033557E+00 1.991034450E-01 3.874226000E-03 3.925328000E-03
295 1.066670514E+01 1.246221662E+00 1.047365274E+00 1.988563880E-01 1.243454252E+00 1.044587106E+00 1.988671460E-01 2.767410000E-03 2.778168000E-03
295 1.083333839E+01 1.246525458E+00 1.047947737E+00 1.985777210E-01 1.244561929E+00 1.045989500E+00 1.985724290E-01 1.963529000E-03 1.958237000E-03
295 1.100000000E+01 1.246960959E+00 1.048774170E+00 1.981867890E-01 1.245571137E+00 1.047394096E+00 1.981770410E-01 1.389822000E-03 1.380074000E-03
295 1.116672606E+01 1.247579147E+00 1.049930149E+00 1.976489980E-01 1.246593319E+00 1.048954158E+00 1.976391610E-01 9.858280000E-04 9.759910000E-04
295 1.133324570E+01 1.248445071E+00 1.051514679E+00 1.969303920E-01 1.247740937E+00 1.050819871E+00 1.969210660E-01 7.041340000E-04 6.948080000E-04
295 1.149996187E+01 1.249636947E+00 1.053627747E+00 1.960092000E-01 1.249127895E+00 1.053128640E+00 1.959992550E-01 5.090520000E-04 4.991070000E-04
295 1.166670514E+01 1.251241352E+00 1.056346076E+00 1.948952760E-01 1.250866854E+00 1.055983817E+00 1.948830370E-01 3.744980000E-04 3.622590000E-04
295 1.183333839E+01 1.253343080E+00 1.059689147E+00 1.936539330E-01 1.253061325E+00 1.059423598E+00 1.936377270E-01 2.817550000E-04 2.655490000E-04
295 1.200000000E+01 1.256009867E+00 1.063588989E+00 1.924208780E-01 1.255792328E+00 1.063392732E+00 1.923995960E-01 2.175390000E-04 1.962570000E-04
295 1.216672606E+01 1.259275264E+00 1.067884201E+00 1.913910630E-01 1.259102763E+00 1.067738480E+00 1.913642830E-01 1.725010000E-04 1.457210000E-04
295 1.233324570E+01 1.263126582E+00 1.072352870E+00 1.907737120E-01 1.262986459E+00 1.072244589E+00 1.907418700E-01 1.401230000E-04 1.082810000E-04
295 1.249996187E+01 1.267506124E+00 1.076772013E+00 1.907341110E-01 1.267390146E+00 1.076691730E+00 1.906984160E-01 1.159780000E-04 8.028300000E-05
295 1.266670514E+01 1.272328523E+00 1.080969299E+00 1.913592240E-01 1.272231349E+00 1.080910037E+00 1.913213120E-01 9.717400000E-05 5.926200000E-05
295 1.283333839E+01 1.277505586E+00 1.084841608E+00 1.926639780E-01 1.277423673E+00 1.084798126E+00 1.926255470E-01 8.191300000E-05 4.348200000E-05
295 1.300000000E+01 1.282963376E+00 1.088343138E+00 1.946202380E-01 1.282894245E+00 1.088311448E+00 1.945827970E-01 6.913100000E-05 3.169000000E-05
300 1.000000000E+01 1.247671479E+00 1.215738292E+00 3.193318700E-02 1.238073702E+00 1.208236450E+00 2.983725200E-02 9.597777000E-03 7.501842000E-03
300 1.016672606E+01 1.247737934E+00 1.215822572E+00 3.191536200E-02 1.240693925E+00 1.210448478E+00 3.024544700E-02 7.044009000E-03 5.374094000E-03
300 1.033324570E+01 1.247834814E+00 1.215945160E+00 3.188965400E-02 1.242733791E+00 1.212132058E+00 3.060173300E-02 5.101023000E-03 3.813102000E-03
300 1.049996187E+01 1.247975662E+00 1.216155641E+00 3.182002100E-02 1.244324996E+00 1.213429789E+00 3.089520700E-02 3.650666000E-03 2.725852000E-03
300 1.066670514E+01 1.248179614E+00 1.216435140E+00 3.174447400E-02 1.245590514E+00 1.214501977E+00 3.108853700E-02 2.589100000E-03 1.933163000E-03
300 1.083333839E+01 1.248473233E+00 1.216804171E+00 3.166906200E-02 1.246647491E+00 1.215452597E+00 3.119489400E-02 1.825742000E-03 1.351574000E-03
300 1.100000000E+01 1.248892495E+00 1.217335041E+00 3.155745400E-02 1.247607707E+00 1.216381096E+00 3.122661100E-02 1.284788000E-03 9.539450000E-04
300 1.116672606E+01 1.249484512E+00 1.218050978E+00 3.143353400E-02 1.248578687E+00 1.217382857E+00 3.119583000E-02 9.058250000E-04 6.681210000E-04
300 1.133324570E+01 1.250308123E+00 1.219036140E+00 3.127198300E-02 1.249665482E+00 1.218560791E+00 3.110469100E-02 6.426410000E-04 4.753490000E-04
300 1.149996187E+01 1.251432272E+00 1.220333517E+00 3.109875500E-02 1.250971215E+00 1.219994476E+00 3.097673900E-02 4.610570000E-04 3.390410000E-04
300 1.166670514E+01 1.252931003E+00 1.222036032E+00 3.089497100E-02 1.252594664E+00 1.221787273E+00 3.080739100E-02 3.363390000E-04 2.487590000E-04
300 1.183333839E+01 1.254874635E+00 1.224149047E+00 3.072558800E-02 1.254623765E+00 1.223963669E+00 3.066009600E-02 2.508700000E-04 1.853780000E-04
300 1.200000000E+01 1.257318063E+00 1.226734511E+00 3.058355200E-02 1.257125873E+00 1.226591582E+00 3.053429100E-02 1.921900000E-04 1.429290000E-04
300 1.216672606E+01 1.260288740E+00 1.229782734E+00 3.050600600E-02 1.260137211E+00 1.229668830E+00 3.046838100E-02 1.515290000E-04 1.139040000E-04
300 1.233324570E+01 1.263778788E+00 1.233263118E+00 3.051567000E-02 1.263656020E+00 1.233169514E+00 3.048650600E-02 1.227680000E-04 9.360400000E-05
300 1.249996187E+01 1.267746421E+00 1.237128822E+00 3.061759900E-02 1.267644714E+00 1.237050160E+00 3.059455400E-02 1.017070000E-04 7.866200000E-05
300 1.266670514E+01 1.272128939E+00 1.241348200E+00 3.078073900E-02 1.272043366E+00 1.241280997E+00 3.076236900E-02 8.557300000E-05 6.720300000E-05
