N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.317282761E+00 1.312597724E+00 1.309695675E+00 1.306471231E+00
1.016672606E+01 1.317337627E+00 1.312680723E+00 1.309813901E+00 1.306631748E+00
1.033324570E+01 1.317417701E+00 1.312801505E+00 1.309985435E+00 1.306863774E+00
1.049996187E+01 1.317534264E+00 1.312976621E+00 1.310232983E+00 1.307196878E+00
1.066670514E+01 1.317703314E+00 1.313229150E+00 1.310587580E+00 1.307670559E+00
1.083333839E+01 1.317947213E+00 1.313590470E+00 1.311090212E+00 1.308335140E+00
1.100000000E+01 1.318296405E+00 1.314101828E+00 1.311792368E+00 1.309250684E+00
1.116672606E+01 1.318791124E+00 1.314814788E+00 1.312754281E+00 1.310481827E+00
1.133324570E+01 1.319481958E+00 1.315789189E+00 1.314038916E+00 1.312087568E+00
1.149996187E+01 1.320428316E+00 1.317087206E+00 1.315701246E+00 1.314106464E+00
1.166670514E+01 1.321693325E+00 1.318762990E+00 1.317774356E+00 1.316542709E+00
1.183333839E+01 1.323334748E+00 1.320850184E+00 1.320258314E+00 1.319361119E+00
1.200000000E+01 1.325393518E+00 1.323352443E+00 1.323118678E+00 1.322496734E+00
1.216672606E+01 1.327884398E+00 1.326242906E+00 1.326297790E+00 1.325875946E+00
1.233324570E+01 1.330793403E+00 1.329473968E+00 1.329733859E+00 1.329438814E+00
1.249996187E+01 1.334083749E+00 1.332992999E+00 1.333378767E+00 1.333152614E+00
1.266670514E+01 1.337707760E+00 1.336757048E+00 1.337207716E+00 1.337013212E+00
1.283333839E+01 1.341620335E+00 1.340741416E+00 1.341218819E+00 1.341036819E+00
1.300000000E+01 1.345789111E+00 1.344939817E+00 1.345424836E+00 1.345247690E+00
