N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 305 2.800E-4 3.771409E+1 1.830340E+1 5.963750E-1 8.137810E+1
1.468000E+10 1.778E+15 305 2.800E-4 3.769675E+1 1.828600E+1 5.963310E-1 8.134440E+1
2.154000E+10 1.778E+15 305 2.800E-4 3.767140E+1 1.826060E+1 5.962670E-1 8.129470E+1
3.162000E+10 1.778E+15 305 2.800E-4 3.763441E+1 1.822340E+1 5.961730E-1 8.122170E+1
4.642000E+10 1.778E+15 305 2.800E-4 3.758061E+1 1.816900E+1 5.960350E-1 8.111420E+1
6.813000E+10 1.778E+15 305 2.800E-4 3.750269E+1 1.808980E+1 5.958310E-1 8.095570E+1
1.000000E+11 1.778E+15 305 2.800E-4 3.739054E+1 1.797450E+1 5.955310E-1 8.072180E+1
1.468000E+11 1.778E+15 305 2.800E-4 3.723066E+1 1.780780E+1 5.950890E-1 8.037620E+1
2.154000E+11 1.778E+15 305 2.800E-4 3.700599E+1 1.756870E+1 5.944360E-1 7.986610E+1
3.162000E+11 1.778E+15 305 2.800E-4 3.669693E+1 1.722710E+1 5.934680E-1 7.910170E+1
4.642000E+11 1.778E+15 305 2.800E-4 3.628513E+1 1.677120E+1 5.920250E-1 7.807190E+1
6.813000E+11 1.778E+15 305 2.800E-4 3.576107E+1 1.619460E+1 5.898460E-1 7.677500E+1
1.000000E+12 1.778E+15 305 2.800E-4 3.513402E+1 1.555760E+1 5.864220E-1 7.550980E+1
1.468000E+12 1.778E+15 305 2.800E-4 3.443543E+1 1.493090E+1 5.811180E-1 7.461310E+1
2.154000E+12 1.778E+15 305 2.800E-4 3.370496E+1 1.434420E+1 5.722880E-1 7.436490E+1
3.162000E+12 1.778E+15 305 2.800E-4 3.296738E+1 1.380200E+1 5.568500E-1 7.518280E+1
4.642000E+12 1.778E+15 305 2.800E-4 3.222474E+1 1.328000E+1 5.371280E-1 7.672410E+1
6.813000E+12 1.778E+15 305 2.800E-4 3.146721E+1 1.276810E+1 5.262360E-1 7.710600E+1
1.000000E+13 1.778E+15 305 2.800E-4 3.068508E+1 1.226300E+1 5.181660E-1 7.712580E+1
1.468000E+13 1.778E+15 305 2.800E-4 2.987315E+1 1.174960E+1 5.103720E-1 7.706450E+1
2.154000E+13 1.778E+15 305 2.800E-4 2.903000E+1 1.123310E+1 5.026050E-1 7.698830E+1
3.162000E+13 1.778E+15 305 2.800E-4 2.815657E+1 1.071740E+1 4.948970E-1 7.691180E+1
4.642000E+13 1.778E+15 305 2.800E-4 2.725543E+1 1.019310E+1 4.872510E-1 7.675420E+1
6.813000E+13 1.778E+15 305 2.800E-4 2.633052E+1 9.672000E+0 4.796480E-1 7.658310E+1
1.000000E+14 1.778E+15 305 2.800E-4 2.538722E+1 9.144000E+0 4.720120E-1 7.630770E+1
