T d154 d184 d214 d244
d 150 180 210 240
290 8.816870000E-04 8.805350000E-04 8.800000000E-04 8.790620000E-04
295 8.655520000E-04 8.636760000E-04 8.642670000E-04 8.742960000E-04
300 8.359390000E-04 8.369980000E-04 8.422150000E-04 8.418120000E-04
305 7.940230000E-04 7.906740000E-04 7.995370000E-04 7.990210000E-04
310 7.430950000E-04 7.404520000E-04 7.461240000E-04 7.487770000E-04
315 6.860780000E-04 6.836080000E-04 6.878590000E-04 6.902480000E-04
320 6.262270000E-04 6.234410000E-04 6.246810000E-04 6.283470000E-04
325 5.666390000E-04 5.636720000E-04 5.637690000E-04 5.681290000E-04
330 5.103380000E-04 5.071950000E-04 5.063170000E-04 5.081740000E-04
335 4.591210000E-04 4.566970000E-04 4.555610000E-04 4.570270000E-04
340 4.159650000E-04 4.140930000E-04 4.127860000E-04 4.127570000E-04
