T d154 d184 d214 d244
d 150 180 210 240
290 5.251000000E-06 5.176000000E-06 5.147000000E-06 5.139000000E-06
295 4.462000000E-06 4.418000000E-06 4.412000000E-06 4.416000000E-06
300 3.755000000E-06 3.757000000E-06 3.795000000E-06 3.838000000E-06
305 3.098000000E-06 3.204000000E-06 3.317000000E-06 3.434000000E-06
310 2.426000000E-06 2.729000000E-06 2.999000000E-06 3.261000000E-06
315 1.596000000E-06 2.268000000E-06 2.819000000E-06 3.339000000E-06
320 4.069999999E-07 1.673000000E-06 2.694000000E-06 3.603000000E-06
325 4.949000000E-06 4.834000000E-06 4.772000000E-06 4.728000000E-06
330 5.178000000E-06 5.017000000E-06 4.933000000E-06 4.888000000E-06
335 5.956000000E-06 5.689000000E-06 5.583000000E-06 5.513000000E-06
340 7.486000000E-06 6.987000000E-06 6.778000000E-06 6.675000000E-06
