N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019129316E+00 1.017694648E+00 1.016547245E+00 1.015587972E+00
1.600000000E+01 1.237513349E+00 1.233482292E+00 1.230187683E+00 1.228091603E+00
1.700000000E+01 1.270796972E+00 1.270643420E+00 1.270362408E+00 1.270085073E+00
1.549996187E+01 1.182870990E+00 1.175870379E+00 1.170759332E+00 1.166651686E+00
1.649996187E+01 1.247833325E+00 1.245471881E+00 1.243816884E+00 1.242825016E+00
1.674996808E+01 1.255959137E+00 1.254853340E+00 1.253997037E+00 1.253481528E+00
1.624993176E+01 1.243521465E+00 1.240147362E+00 1.237696559E+00 1.236011120E+00
1.574996808E+01 1.223872286E+00 1.219013624E+00 1.215680825E+00 1.212852320E+00
1.524993176E+01 1.033518958E+00 1.018084145E+00 1.009956925E+00 1.009260366E+00
