N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.042538351E+00 1.044002468E+00 1.046115219E+00 1.049140051E+00 1.053421290E+00 1.059380905E+00 1.067480929E+00 1.078122610E+00 1.091458137E+00 1.107138887E+00 1.124136207E+00 1.140875036E+00 1.155796181E+00 1.168032436E+00 1.177638381E+00 1.185238559E+00 1.191514128E+00 1.196942301E+00 1.201782771E+00
1.600000000E+01 1.246284689E+00 1.246378552E+00 1.246514800E+00 1.246711615E+00 1.246993991E+00 1.247395224E+00 1.247957939E+00 1.248733544E+00 1.249779368E+00 1.251152744E+00 1.252903046E+00 1.255063969E+00 1.257648523E+00 1.260648012E+00 1.264035391E+00 1.267773360E+00 1.271825578E+00 1.276165243E+00 1.280775442E+00
1.700000000E+01 1.310549844E+00 1.310698231E+00 1.310913926E+00 1.311226196E+00 1.311675609E+00 1.312316962E+00 1.313221564E+00 1.314477375E+00 1.316184766E+00 1.318445582E+00 1.321344970E+00 1.324929441E+00 1.329189940E+00 1.334060648E+00 1.339437457E+00 1.345206832E+00 1.351268000E+00 1.357539155E+00 1.363952305E+00
1.549996187E+01 1.210705113E+00 1.210925413E+00 1.211242759E+00 1.211696129E+00 1.212336104E+00 1.213224417E+00 1.214429164E+00 1.216013095E+00 1.218014330E+00 1.220424733E+00 1.223179953E+00 1.226176706E+00 1.229315052E+00 1.232536822E+00 1.235831840E+00 1.239216730E+00 1.242713753E+00 1.246343739E+00 1.250126008E+00
1.649996187E+01 1.275115606E+00 1.275223277E+00 1.275379837E+00 1.275606610E+00 1.275933193E+00 1.276399763E+00 1.277058913E+00 1.277976309E+00 1.279228543E+00 1.280896868E+00 1.283056232E+00 1.285761163E+00 1.289032497E+00 1.292850875E+00 1.297162117E+00 1.301894351E+00 1.306978093E+00 1.312357360E+00 1.317987880E+00
1.674996808E+01 1.291444947E+00 1.291572043E+00 1.291756827E+00 1.292024420E+00 1.292409701E+00 1.292959894E+00 1.293736705E+00 1.294816829E+00 1.296288979E+00 1.298245658E+00 1.300768909E+00 1.303912230E+00 1.307684629E+00 1.312045412E+00 1.316915465E+00 1.322201025E+00 1.327816163E+00 1.333691754E+00 1.339771318E+00
1.624993176E+01 1.260797625E+00 1.260892754E+00 1.261031038E+00 1.261231228E+00 1.261519336E+00 1.261930526E+00 1.262510660E+00 1.263316703E+00 1.264414676E+00 1.265874236E+00 1.267759749E+00 1.270119372E+00 1.272975375E+00 1.276319257E+00 1.280114758E+00 1.284309657E+00 1.288851635E+00 1.293699107E+00 1.298821204E+00
1.574996808E+01 1.231951964E+00 1.232070169E+00 1.232241153E+00 1.232486894E+00 1.232836883E+00 1.233329023E+00 1.234009186E+00 1.234928107E+00 1.236134819E+00 1.237667602E+00 1.239546153E+00 1.241770073E+00 1.244324722E+00 1.247189240E+00 1.250341060E+00 1.253757861E+00 1.257421279E+00 1.261321241E+00 1.265455784E+00
1.524993176E+01 1.164909118E+00 1.165476312E+00 1.166292284E+00 1.167455488E+00 1.169092049E+00 1.171351856E+00 1.174391276E+00 1.178334139E+00 1.183208416E+00 1.188875953E+00 1.195003960E+00 1.201137126E+00 1.206868746E+00 1.212001315E+00 1.216570434E+00 1.220737634E+00 1.224670068E+00 1.228487336E+00 1.232263373E+00
