N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.060485622E+00 1.172260991E+00 1.214569726E+00 1.234306993E+00 1.249054357E+00 1.262905050E+00 1.277264942E+00 1.293440025E+00 1.312146009E+00
1.016672606E+01 1.061530183E+00 1.172657178E+00 1.214724534E+00 1.234392446E+00 1.249124628E+00 1.262978439E+00 1.277350040E+00 1.293542734E+00 1.312268745E+00
1.033324570E+01 1.063042998E+00 1.173229758E+00 1.214948565E+00 1.234516516E+00 1.249226929E+00 1.263085384E+00 1.277474062E+00 1.293692384E+00 1.312447499E+00
1.049996187E+01 1.065220421E+00 1.174051455E+00 1.215270699E+00 1.234695802E+00 1.249375339E+00 1.263240775E+00 1.277654295E+00 1.293909774E+00 1.312707013E+00
1.066670514E+01 1.068326259E+00 1.175218649E+00 1.215729668E+00 1.234953106E+00 1.249589567E+00 1.263465578E+00 1.277915119E+00 1.294224179E+00 1.313082013E+00
1.083333839E+01 1.072698546E+00 1.176852489E+00 1.216375136E+00 1.235318836E+00 1.249896569E+00 1.263788766E+00 1.278290242E+00 1.294675973E+00 1.313620199E+00
1.100000000E+01 1.078738159E+00 1.179092478E+00 1.217266467E+00 1.235831794E+00 1.250332167E+00 1.264249364E+00 1.278825120E+00 1.295319374E+00 1.314385226E+00
1.116672606E+01 1.086857848E+00 1.182075793E+00 1.218467155E+00 1.236538463E+00 1.250941952E+00 1.264897992E+00 1.279578803E+00 1.296224347E+00 1.315458420E+00
1.133324570E+01 1.097365244E+00 1.185895542E+00 1.220032482E+00 1.237489717E+00 1.251780649E+00 1.265797030E+00 1.280624128E+00 1.297476238E+00 1.316937411E+00
1.149996187E+01 1.110267742E+00 1.190539734E+00 1.221991270E+00 1.238734450E+00 1.252909031E+00 1.267018085E+00 1.282044560E+00 1.299171065E+00 1.318929034E+00
1.166670514E+01 1.125050114E+00 1.195834913E+00 1.224328425E+00 1.240311583E+00 1.254387849E+00 1.268635724E+00 1.283926273E+00 1.301404503E+00 1.321534471E+00
1.183333839E+01 1.140586701E+00 1.201444653E+00 1.226982475E+00 1.242243982E+00 1.256269778E+00 1.270717260E+00 1.286344917E+00 1.304254488E+00 1.324827286E+00
1.200000000E+01 1.155396033E+00 1.206965976E+00 1.229868269E+00 1.244538051E+00 1.258591220E+00 1.273310459E+00 1.289349391E+00 1.307760996E+00 1.328830506E+00
1.216672606E+01 1.168229488E+00 1.212091617E+00 1.232915227E+00 1.247187987E+00 1.261366056E+00 1.276432505E+00 1.292947847E+00 1.311911265E+00 1.333503995E+00
1.233324570E+01 1.178590977E+00 1.216721408E+00 1.236092013E+00 1.250179567E+00 1.264583176E+00 1.280065030E+00 1.297103277E+00 1.316639952E+00 1.338752297E+00
1.249996187E+01 1.186753263E+00 1.220937894E+00 1.239400703E+00 1.253491399E+00 1.268209576E+00 1.284159355E+00 1.301743926E+00 1.321847922E+00 1.344451765E+00
1.266670514E+01 1.193337244E+00 1.224894244E+00 1.242855155E+00 1.257097349E+00 1.272200374E+00 1.288651942E+00 1.306785215E+00 1.327430316E+00 1.350481638E+00
1.283333839E+01 1.198910376E+00 1.228722981E+00 1.246467392E+00 1.260972780E+00 1.276512121E+00 1.293482321E+00 1.312150673E+00 1.333297349E+00 1.356741693E+00
1.300000000E+01 1.203825312E+00 1.232508783E+00 1.250246377E+00 1.265100325E+00 1.281111438E+00 1.298602702E+00 1.317779954E+00 1.339378462E+00 1.363152568E+00
