N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.096925553E+00 1.188124914E+00 1.223286454E+00 1.241316746E+00 1.255098691E+00 1.268438523E+00 1.283653598E+00 1.300843641E+00 1.320372518E+00
1.016672606E+01 1.097359560E+00 1.188283071E+00 1.223350416E+00 1.241355576E+00 1.255133931E+00 1.268477864E+00 1.283701333E+00 1.300903384E+00 1.320446919E+00
1.033324570E+01 1.097992018E+00 1.188513376E+00 1.223443653E+00 1.241412269E+00 1.255185442E+00 1.268535388E+00 1.283771125E+00 1.300990704E+00 1.320555612E+00
1.049996187E+01 1.098910593E+00 1.188847531E+00 1.223579138E+00 1.241494889E+00 1.255260652E+00 1.268619416E+00 1.283873057E+00 1.301118168E+00 1.320714158E+00
1.066670514E+01 1.100238235E+00 1.189329795E+00 1.223775119E+00 1.241614924E+00 1.255370219E+00 1.268741924E+00 1.284021636E+00 1.301303823E+00 1.320944847E+00
1.083333839E+01 1.102143486E+00 1.190020491E+00 1.224056788E+00 1.241788527E+00 1.255529317E+00 1.268920020E+00 1.284237551E+00 1.301573322E+00 1.321279217E+00
1.100000000E+01 1.104849455E+00 1.190998796E+00 1.224457830E+00 1.242037986E+00 1.255759265E+00 1.269177827E+00 1.284549946E+00 1.301962626E+00 1.321761171E+00
1.116672606E+01 1.108635608E+00 1.192362751E+00 1.225021381E+00 1.242393229E+00 1.256089400E+00 1.269548772E+00 1.284999090E+00 1.302521073E+00 1.322450369E+00
1.133324570E+01 1.113820651E+00 1.194222546E+00 1.225799048E+00 1.242892915E+00 1.256559056E+00 1.270078017E+00 1.285639160E+00 1.303314336E+00 1.323425047E+00
1.149996187E+01 1.120708885E+00 1.196681742E+00 1.226846308E+00 1.243584377E+00 1.257218970E+00 1.270824423E+00 1.286540283E+00 1.304426029E+00 1.324782611E+00
1.166670514E+01 1.129481319E+00 1.199802461E+00 1.228213080E+00 1.244521551E+00 1.258131299E+00 1.271860914E+00 1.287788322E+00 1.305955994E+00 1.326635353E+00
1.183333839E+01 1.140034589E+00 1.203559151E+00 1.229930435E+00 1.245760499E+00 1.259367158E+00 1.273271707E+00 1.289480337E+00 1.308012506E+00 1.329098225E+00
1.200000000E+01 1.151831276E+00 1.207804067E+00 1.231999766E+00 1.247353352E+00 1.261000659E+00 1.275144591E+00 1.291713548E+00 1.310696368E+00 1.332267198E+00
1.216672606E+01 1.163904182E+00 1.212283689E+00 1.234394265E+00 1.249342705E+00 1.263099423E+00 1.277557692E+00 1.294567428E+00 1.314077690E+00 1.336191684E+00
1.233324570E+01 1.175139948E+00 1.216726532E+00 1.237076753E+00 1.251757766E+00 1.265712512E+00 1.280562357E+00 1.298082373E+00 1.318172064E+00 1.340851750E+00
1.249996187E+01 1.184743412E+00 1.220958638E+00 1.240021841E+00 1.254610945E+00 1.268858508E+00 1.284167485E+00 1.302243436E+00 1.322928169E+00 1.346154552E+00
1.266670514E+01 1.192532278E+00 1.224956752E+00 1.243222519E+00 1.257893621E+00 1.272518497E+00 1.288333517E+00 1.306979736E+00 1.328237605E+00 1.351957169E+00
1.283333839E+01 1.198826260E+00 1.228802059E+00 1.246677525E+00 1.261574593E+00 1.276639812E+00 1.292982497E+00 1.312183996E+00 1.333965440E+00 1.358105393E+00
1.300000000E+01 1.204095231E+00 1.232593569E+00 1.250377114E+00 1.265606645E+00 1.281151679E+00 1.298021414E+00 1.317742946E+00 1.339984374E+00 1.364465955E+00
