fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_330 001_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.899212435E-14 1.000000000E+20 1.236559651E+00 4.518420032E-15 3.411480074E-05 
001_330_SRH 001_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.837558021E-15 1.000000000E+20 1.338670316E+00 3.765495692E-15 5.673760503E-04 
002_330 002_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.195739510E-14 1.000000000E+20 1.264581710E+00 6.231382353E-15 5.993265074E-05 
002_330_SRH 002_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.986127852E-15 1.000000000E+20 1.338752940E+00 5.526493100E-15 5.700960921E-04 
003_330 003_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.621511920E-14 1.000000000E+20 1.284516309E+00 8.780561717E-15 9.294579506E-05 
003_330_SRH 003_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.455141519E-14 1.000000000E+20 1.338872485E+00 8.110723681E-15 5.740730435E-04 
004_330 004_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.234621194E-14 1.000000000E+20 1.300111822E+00 1.254406957E-14 1.365152333E-04 
004_330_SRH 004_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.113458258E-14 1.000000000E+20 1.339044372E+00 1.190268161E-14 5.798768129E-04 
005_330 005_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.111523934E-14 1.000000000E+20 1.311930071E+00 1.808328837E-14 1.903540198E-04 
005_330_SRH 005_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.055355207E-14 1.000000000E+20 1.339289441E+00 1.746608781E-14 5.883244854E-04 
006_330 006_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.035280046E-13 1.000000000E+20 1.320715756E+00 2.622211025E-14 2.531865298E-04 
006_330_SRH 006_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.388273774E-14 1.000000000E+20 1.339634162E+00 2.562711358E-14 6.005739093E-04 
007_330 007_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.208439319E-13 1.000000000E+20 1.327216279E+00 3.816872054E-14 3.231131936E-04 
007_330_SRH 007_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.246285153E-14 1.000000000E+20 1.340110549E+00 3.759607836E-14 6.182408027E-04 
008_330 008_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.445303032E-13 1.000000000E+20 1.332084386E+00 5.569360883E-14 3.985384506E-04 
008_330_SRH 008_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.784568977E-14 1.000000000E+20 1.340752449E+00 5.514536050E-14 6.435268548E-04 
009_330 009_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.761262290E-13 1.000000000E+20 1.335843282E+00 8.139024130E-14 4.792643461E-04 
009_330_SRH 009_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.216383986E-13 1.000000000E+20 1.341589487E+00 8.086986980E-14 6.793367880E-04 
010_330 010_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.170168282E-13 1.000000000E+20 1.338881018E+00 1.190574195E-13 5.671788615E-04 
010_330_SRH 010_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.652476993E-13 1.000000000E+20 1.342635563E+00 1.185691086E-13 7.293274729E-04 
011_330 011_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.682001555E-13 1.000000000E+20 1.341458546E+00 1.742614875E-13 6.662193285E-04 
011_330_SRH 011_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.196150034E-13 1.000000000E+20 1.343876341E+00 1.738091342E-13 7.978112816E-04 
012_330 012_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.302239780E-13 1.000000000E+20 1.343726097E+00 2.551645059E-13 7.816755674E-04 
012_330_SRH 012_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.851380578E-13 1.000000000E+20 1.345262298E+00 2.547505983E-13 8.894338967E-04 
013_330 013_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.034105413E-13 1.000000000E+20 1.345805375E+00 3.738568027E-13 9.210855625E-04 
013_330_SRH 013_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.619182050E-13 1.000000000E+20 1.346761504E+00 3.734733686E-13 1.010584402E-03 
014_330 014_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.884671221E-13 1.000000000E+20 1.347731411E+00 5.480603833E-13 1.086008597E-03 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.504236085E-13 1.000000000E+20 1.348319992E+00 5.477031028E-13 1.161693555E-03 
015_330 015_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.871582322E-13 1.000000000E+20 1.349318012E+00 8.033360473E-13 1.280214956E-03 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.522233357E-13 1.000000000E+20 1.349681608E+00 8.030056000E-13 1.345169765E-03 
016_330 016_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.043795702E-13 1.000000000E+20 1.357375470E+00 1.184165577E-12 1.513651418E-03 
