fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
00T1 7:7 297.3 39 1.000E+000 3.551E+000 5.272E-006 6.832E+002 2.621E+000 2.938E-008 5.262E-004 
00T2 7:23 300.6 38.57 1.000E+000 3.509E+000 5.501E-006 6.991E+002 2.557E+000 3.648E-008 1.427E-003 
00T3 7:44 303.8 38.16 1.000E+000 3.617E+000 5.040E-006 7.145E+002 2.528E+000 4.171E-008 8.995E-004 
00T4 8:6 307.2 37.74 1.000E+000 3.631E+000 4.822E-006 7.305E+002 2.505E+000 4.735E-008 9.657E-004 
00T5 8:26 310.1 37.39 1.000E+000 3.497E+000 4.594E-006 7.437E+002 2.528E+000 4.815E-008 4.120E-004 
00T6 8:42 313.5 36.98 1.000E+000 3.429E+000 4.815E-006 7.587E+002 2.476E+000 5.689E-008 9.877E-004 
00T7 9:1 315.4 36.76 1.000E+000 3.308E+000 5.044E-006 7.667E+002 2.448E+000 6.207E-008 1.742E-003 
00T8 9:20 318.8 36.37 1.000E+000 3.449E+000 4.372E-006 7.803E+002 2.489E+000 6.174E-008 7.605E-004 
00T9 9:39 320.7 36.15 1.000E+000 3.536E+000 4.322E-006 7.875E+002 2.485E+000 6.385E-008 9.260E-004 
0T10 9:58 323.5 35.84 1.000E+000 3.777E+000 4.398E-006 7.974E+002 2.456E+000 7.097E-008 3.610E-004 
0T11 10:18 325.9 35.58 1.000E+000 3.878E+000 4.540E-006 8.052E+002 2.434E+000 7.638E-008 2.645E-004 
0T12 10:40 328.2 35.33 1.000E+000 4.240E+000 4.798E-006 8.120E+002 2.398E+000 8.457E-008 9.350E-004 
0T13 11:3 330.5 35.08 1.000E+000 4.096E+000 4.656E-006 8.181E+002 2.407E+000 8.660E-008 5.007E-004 
0T14 11:23 333.5 34.77 1.000E+000 3.448E+000 4.478E-006 8.250E+002 2.422E+000 8.901E-008 7.830E-004 
0T15 11:54 336 34.51 1.000E+000 3.162E+000 4.338E-006 8.296E+002 2.429E+000 9.272E-008 6.209E-004 
