Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.024475287E+00 1.013999108E+00 1.047617900E-02 1.022429187E+00 1.012175381E+00 1.025380600E-02 2.046100000E-03 1.823727000E-03
1.468000E+10 1.024420661E+00 1.014002938E+00 1.041772300E-02 1.022987988E+00 1.012701513E+00 1.028647500E-02 1.432673000E-03 1.301425000E-03
2.154000E+10 1.024341270E+00 1.014008589E+00 1.033268100E-02 1.023347399E+00 1.013091778E+00 1.025562100E-02 9.938710000E-04 9.168110000E-04
3.162000E+10 1.024226420E+00 1.014016944E+00 1.020947600E-02 1.023541814E+00 1.013376936E+00 1.016487800E-02 6.846060000E-04 6.400080000E-04
4.642000E+10 1.024061394E+00 1.014029338E+00 1.003205600E-02 1.023592466E+00 1.013585268E+00 1.000719800E-02 4.689280000E-04 4.440700000E-04
6.813000E+10 1.023826615E+00 1.014047805E+00 9.778810000E-03 1.023506968E+00 1.013740810E+00 9.766158000E-03 3.196470000E-04 3.069950000E-04
1.000000E+11 1.023497428E+00 1.014075492E+00 9.421936000E-03 1.023280534E+00 1.013863600E+00 9.416934000E-03 2.168940000E-04 2.118920000E-04
1.468000E+11 1.023045609E+00 1.014117329E+00 8.928280000E-03 1.022899131E+00 1.013971038E+00 8.928093000E-03 1.464780000E-04 1.462910000E-04
2.154000E+11 1.022444589E+00 1.014181181E+00 8.263408000E-03 1.022346161E+00 1.014079955E+00 8.266206000E-03 9.842800000E-05 1.012260000E-04
3.162000E+11 1.021681154E+00 1.014279743E+00 7.401411000E-03 1.021615343E+00 1.014209378E+00 7.405965000E-03 6.581100000E-05 7.036500000E-05
4.642000E+11 1.020775953E+00 1.016571729E+00 4.204224000E-03 1.020732112E+00 1.016616309E+00 4.115803000E-03 4.384100000E-05 -4.458000000E-05
6.813000E+11 1.019810821E+00 1.029342253E+00 -9.531432000E-03 1.019781599E+00 1.029369640E+00 -9.588041000E-03 2.922200000E-05 -2.738700000E-05
1.000000E+12 1.018950383E+00 1.045282291E+00 -2.633190800E-02 1.018930703E+00 1.045297291E+00 -2.636658800E-02 1.968000000E-05 -1.500000000E-05
1.468000E+12 1.018433763E+00 1.063854570E+00 -4.542080700E-02 1.018420153E+00 1.063860545E+00 -4.544039200E-02 1.361000000E-05 -5.975000000E-06
2.154000E+12 1.018516145E+00 1.083628781E+00 -6.511263600E-02 1.018506279E+00 1.083628287E+00 -6.512200800E-02 9.866000000E-06 4.940000000E-07
3.162000E+12 1.019380672E+00 1.102517635E+00 -8.313696300E-02 1.019373060E+00 1.102512813E+00 -8.313975300E-02 7.612000000E-06 4.822000000E-06
4.642000E+12 1.021085766E+00 1.118597683E+00 -9.751191700E-02 1.021079509E+00 1.118590403E+00 -9.751089400E-02 6.257000000E-06 7.280000000E-06
6.813000E+12 1.023592475E+00 1.130979932E+00 -1.073874570E-01 1.023587066E+00 1.130971666E+00 -1.073846000E-01 5.409000000E-06 8.266000000E-06
1.000000E+13 1.026840172E+00 1.139963900E+00 -1.131237280E-01 1.026835338E+00 1.139955640E+00 -1.131203020E-01 4.834000000E-06 8.260000000E-06
