N x
1.5123475E+0 1.3181634E+21
1.5001245E+0 1.2263685E+21
1.4859474E+0 1.1683883E+21
1.4721720E+0 1.2177166E+21
1.4588770E+0 1.2132051E+21
1.4447409E+0 1.2159548E+21
1.4312544E+0 1.2159991E+21
1.4168437E+0 1.2053798E+21
1.4028384E+0 1.2101288E+21
1.3882466E+0 1.2124849E+21
1.3740065E+0 1.2206249E+21
1.3593016E+0 1.2059864E+21
1.3443962E+0 1.2020821E+21
1.3292654E+0 1.2013363E+21
1.3140002E+0 1.2205122E+21
1.2990040E+0 1.1849947E+21
1.2824498E+0 1.1824311E+21
1.2670103E+0 1.2142469E+21
1.2508926E+0 1.1826985E+21
1.2341949E+0 1.1981071E+21
1.2180763E+0 1.2056761E+21
1.2011342E+0 1.1991909E+21
1.1843820E+0 1.2220092E+21
1.1675983E+0 1.1873042E+21
1.1493482E+0 1.1587712E+21
1.1311557E+0 1.1890118E+21
1.1132651E+0 1.1843398E+21
1.0943258E+0 1.1917677E+21
1.0760603E+0 1.1963705E+21
1.0566026E+0 1.1634691E+21
1.0365671E+0 1.1586276E+21
1.0161820E+0 1.1496006E+21
9.9500266E-1 1.1344160E+21
9.7316729E-1 1.1221429E+21
9.5053832E-1 1.0876908E+21
9.2617888E-1 1.0435324E+21
9.0027730E-1 1.0032758E+21
8.7238227E-1 9.5147623E+20
8.4170968E-1 9.0291461E+20
8.0841798E-1 8.6330134E+20
7.7203027E-1 8.4398646E+20
