N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -7.501419300E-02 -7.847803900E-02 -7.981694600E-02 -8.048974000E-02
1.600000000E+01 3.124915400E-02 3.109155600E-02 3.046271100E-02 3.004611400E-02
1.700000000E+01 6.022435900E-02 5.842747900E-02 5.597387300E-02 5.590764200E-02
1.549996187E+01 1.572857800E-02 1.452760100E-02 1.525890700E-02 1.535799400E-02
1.649996187E+01 5.269637800E-02 5.138041300E-02 5.054433300E-02 4.991726200E-02
1.674996808E+01 5.983858600E-02 5.700617900E-02 5.642763300E-02 5.573083600E-02
1.624993176E+01 4.108271800E-02 4.065465700E-02 4.025748300E-02 3.984401600E-02
1.574996808E+01 2.468350600E-02 2.464136400E-02 2.391886700E-02 2.452105900E-02
1.524993176E+01 -8.971169000E-03 -1.018895700E-02 -1.026336800E-02 -1.000079600E-02
