Time mark : 28298
2.81480E+4 3.39878E+2 2.81490E+4 1.62300E-4
2.81690E+4 3.39878E+2 2.81690E+4 1.62400E-4
2.83200E+4 3.40114E+2 2.83200E+4 1.28200E-4
2.83390E+4 3.39953E+2 2.83390E+4 1.28400E-4
2.83580E+4 3.39900E+2 2.83580E+4 1.28900E-4
2.83770E+4 3.39857E+2 2.83770E+4 1.29700E-4
2.83960E+4 3.39835E+2 2.83960E+4 1.30400E-4
2.84150E+4 3.39835E+2 2.84150E+4 1.30800E-4
2.84340E+4 3.39846E+2 2.84340E+4 1.31200E-4
2.84530E+4 3.39857E+2 2.84530E+4 1.31600E-4
2.84720E+4 3.39867E+2 2.84720E+4 1.32200E-4
2.84910E+4 3.39889E+2 2.84910E+4 1.32800E-4
2.85100E+4 3.39900E+2 2.85100E+4 1.33500E-4
2.85290E+4 3.39921E+2 2.85290E+4 1.33900E-4
2.85480E+4 3.39932E+2 2.85490E+4 1.34100E-4
2.85670E+4 3.39953E+2 2.85670E+4 1.34700E-4
2.85860E+4 3.39964E+2 2.85870E+4 1.35200E-4
2.86050E+4 3.39985E+2 2.86050E+4 1.35900E-4
2.86240E+4 3.39985E+2 2.86240E+4 1.36500E-4
2.86430E+4 3.39996E+2 2.86430E+4 1.36800E-4
2.86620E+4 3.40007E+2 2.86620E+4 1.36900E-4
2.86810E+4 3.40007E+2 2.86810E+4 1.37400E-4
2.87000E+4 3.40017E+2 2.87000E+4 1.37900E-4
2.87190E+4 3.40017E+2 2.87190E+4 1.38600E-4
2.87380E+4 3.40017E+2 2.87380E+4 1.39000E-4
2.87570E+4 3.40017E+2 2.87570E+4 1.39400E-4
2.87760E+4 3.40017E+2 2.87760E+4 1.39600E-4
2.87950E+4 3.40028E+2 2.87950E+4 1.40100E-4
2.88140E+4 3.40017E+2 2.88140E+4 1.40800E-4
2.88330E+4 3.40017E+2 2.88330E+4 1.41200E-4
2.88520E+4 3.40028E+2 2.88530E+4 1.41500E-4
2.88710E+4 3.40028E+2 2.88710E+4 1.41600E-4
2.88900E+4 3.40017E+2 2.88900E+4 1.42100E-4
2.89090E+4 3.40028E+2 2.89090E+4 1.42700E-4
2.89280E+4 3.40028E+2 2.89280E+4 1.43100E-4
2.89470E+4 3.40028E+2 2.89470E+4 1.43400E-4
2.89660E+4 3.40028E+2 2.89660E+4 1.43600E-4
2.89850E+4 3.40028E+2 2.89850E+4 1.43800E-4
2.90040E+4 3.40028E+2 2.90040E+4 1.44300E-4
2.90230E+4 3.40028E+2 2.90240E+4 1.44600E-4
2.90420E+4 3.40028E+2 2.90420E+4 1.45300E-4
2.90610E+4 3.40017E+2 2.90610E+4 1.45600E-4
2.90800E+4 3.40028E+2 2.90800E+4 1.45700E-4
2.90990E+4 3.40028E+2 2.90990E+4 1.45700E-4
2.91180E+4 3.40028E+2 2.91180E+4 1.46200E-4
2.91370E+4 3.40028E+2 2.91370E+4 1.46700E-4
2.91560E+4 3.40028E+2 2.91560E+4 1.47000E-4
2.91750E+4 3.40028E+2 2.91750E+4 1.47300E-4
2.91940E+4 3.40028E+2 2.91940E+4 1.47400E-4
2.92130E+4 3.40028E+2 2.92130E+4 1.47500E-4
2.92320E+4 3.40028E+2 2.92320E+4 1.48000E-4
2.92510E+4 3.40028E+2 2.92510E+4 1.48500E-4
2.92700E+4 3.40028E+2 2.92700E+4 1.48700E-4
2.92890E+4 3.40039E+2 2.92890E+4 1.48800E-4
2.93080E+4 3.40039E+2 2.93080E+4 1.49000E-4
2.93270E+4 3.40039E+2 2.93270E+4 1.49200E-4
2.93460E+4 3.40039E+2 2.93460E+4 1.49500E-4
2.93650E+4 3.40039E+2 2.93650E+4 1.49900E-4
2.93840E+4 3.40039E+2 2.93840E+4 1.50200E-4
2.94030E+4 3.40039E+2 2.94030E+4 1.50200E-4
2.94220E+4 3.40039E+2 2.94220E+4 1.50300E-4
2.94410E+4 3.40028E+2 2.94420E+4 1.50500E-4
2.94600E+4 3.40039E+2 2.94600E+4 1.50900E-4
2.94790E+4 3.40028E+2 2.94790E+4 1.51200E-4
2.94980E+4 3.40028E+2 2.94980E+4 1.51300E-4
2.95170E+4 3.40028E+2 2.95170E+4 1.51300E-4
2.95360E+4 3.40028E+2 2.95360E+4 1.51500E-4
2.95550E+4 3.40028E+2 2.95550E+4 1.51700E-4
2.95740E+4 3.40028E+2 2.95750E+4 1.51900E-4
2.95930E+4 3.40028E+2 2.95930E+4 1.52400E-4
2.96120E+4 3.40028E+2 2.96120E+4 1.52400E-4
2.96310E+4 3.40039E+2 2.96310E+4 1.52400E-4
2.96500E+4 3.40028E+2 2.96500E+4 1.52300E-4
2.96690E+4 3.40039E+2 2.96690E+4 1.52900E-4
2.96880E+4 3.40028E+2 2.96880E+4 1.53000E-4
2.97070E+4 3.40028E+2 2.97080E+4 1.53200E-4
2.97260E+4 3.40028E+2 2.97260E+4 1.53100E-4
2.97450E+4 3.40028E+2 2.97450E+4 1.53000E-4
2.97640E+4 3.40039E+2 2.97640E+4 1.53400E-4
2.97830E+4 3.40028E+2 2.97830E+4 1.53700E-4
2.98020E+4 3.40039E+2 2.98020E+4 1.53900E-4
2.98210E+4 3.40039E+2 2.98210E+4 1.54000E-4
2.98400E+4 3.40028E+2 2.98400E+4 1.53700E-4
2.98590E+4 3.40028E+2 2.98590E+4 1.53800E-4
2.98780E+4 3.40028E+2 2.98780E+4 1.54000E-4
2.98970E+4 3.40028E+2 2.98970E+4 1.54500E-4
2.99160E+4 3.40028E+2 2.99160E+4 1.54500E-4
2.99350E+4 3.40028E+2 2.99350E+4 1.54500E-4
2.99540E+4 3.40028E+2 2.99540E+4 1.54500E-4
2.99730E+4 3.40028E+2 2.99730E+4 1.54500E-4
2.99920E+4 3.40028E+2 2.99920E+4 1.54700E-4
3.00110E+4 3.40028E+2 3.00110E+4 1.54900E-4
3.00300E+4 3.40028E+2 3.00300E+4 1.55200E-4
3.00490E+4 3.40028E+2 3.00490E+4 1.55000E-4
3.00680E+4 3.40028E+2 3.00680E+4 1.54800E-4
3.00870E+4 3.40028E+2 3.00870E+4 1.55100E-4
3.01060E+4 3.40028E+2 3.01060E+4 1.55200E-4
3.01250E+4 3.40028E+2 3.01250E+4 1.55600E-4
3.01440E+4 3.40028E+2 3.01440E+4 1.55700E-4
3.01630E+4 3.40028E+2 3.01630E+4 1.55500E-4
3.01820E+4 3.40028E+2 3.01820E+4 1.55500E-4
3.02010E+4 3.40028E+2 3.02010E+4 1.55500E-4
3.02200E+4 3.40028E+2 3.02200E+4 1.55800E-4
3.02390E+4 3.40028E+2 3.02390E+4 1.55900E-4
3.02580E+4 3.40028E+2 3.02580E+4 1.56000E-4
3.02770E+4 3.40028E+2 3.02770E+4 1.55800E-4
3.02960E+4 3.40028E+2 3.02960E+4 1.55700E-4
3.03150E+4 3.40028E+2 3.03150E+4 1.56000E-4
3.03340E+4 3.40028E+2 3.03340E+4 1.56200E-4
3.03530E+4 3.40028E+2 3.03530E+4 1.56500E-4
3.03720E+4 3.40028E+2 3.03730E+4 1.56100E-4
3.03910E+4 3.40017E+2 3.03910E+4 1.56100E-4
3.04100E+4 3.40028E+2 3.04100E+4 1.56200E-4
3.04290E+4 3.40028E+2 3.04290E+4 1.56400E-4
3.04480E+4 3.40028E+2 3.04480E+4 1.56700E-4
3.04670E+4 3.40028E+2 3.04670E+4 1.56900E-4
3.04860E+4 3.40028E+2 3.04860E+4 1.56500E-4
3.05050E+4 3.40028E+2 3.05050E+4 1.56500E-4
3.05240E+4 3.40028E+2 3.05240E+4 1.56400E-4
3.05430E+4 3.40028E+2 3.05430E+4 1.56700E-4
3.05620E+4 3.40028E+2 3.05620E+4 1.56800E-4
3.05810E+4 3.40028E+2 3.05810E+4 1.56800E-4
3.06000E+4 3.40028E+2 3.06000E+4 1.56900E-4
3.06190E+4 3.40028E+2 3.06190E+4 1.56600E-4
3.06380E+4 3.40028E+2 3.06380E+4 1.56700E-4
3.06570E+4 3.40017E+2 3.06570E+4 1.56800E-4
3.06760E+4 3.40028E+2 3.06770E+4 1.57100E-4
3.06950E+4 3.40017E+2 3.06950E+4 1.57200E-4
3.07140E+4 3.40017E+2 3.07150E+4 1.56800E-4
3.07330E+4 3.40017E+2 3.07330E+4 1.56800E-4
3.07520E+4 3.40028E+2 3.07520E+4 1.57000E-4
3.07710E+4 3.40028E+2 3.07710E+4 1.57000E-4
3.07900E+4 3.40028E+2 3.07900E+4 1.57300E-4
3.08090E+4 3.40028E+2 3.08090E+4 1.57100E-4
3.08280E+4 3.40028E+2 3.08280E+4 1.56900E-4
3.08470E+4 3.40028E+2 3.08470E+4 1.57100E-4
3.08660E+4 3.40017E+2 3.08660E+4 1.57000E-4
3.08850E+4 3.40028E+2 3.08850E+4 1.57300E-4
3.09040E+4 3.40028E+2 3.09040E+4 1.57400E-4
3.09230E+4 3.40028E+2 3.09240E+4 1.57300E-4
3.09420E+4 3.40017E+2 3.09420E+4 1.57200E-4
3.09610E+4 3.40017E+2 3.09610E+4 1.57200E-4
3.09800E+4 3.40028E+2 3.09800E+4 1.57100E-4
3.09990E+4 3.40017E+2 3.09990E+4 1.57500E-4
3.10180E+4 3.40017E+2 3.10180E+4 1.57500E-4
3.10370E+4 3.40028E+2 3.10370E+4 1.57500E-4
3.10560E+4 3.40028E+2 3.10560E+4 1.57200E-4
3.10750E+4 3.40028E+2 3.10750E+4 1.57300E-4
3.10940E+4 3.40028E+2 3.10940E+4 1.57400E-4
3.11130E+4 3.40017E+2 3.11130E+4 1.57600E-4
3.11320E+4 3.40028E+2 3.11320E+4 1.57700E-4
3.11510E+4 3.40028E+2 3.11510E+4 1.57500E-4
3.11700E+4 3.40028E+2 3.11700E+4 1.57100E-4
3.11890E+4 3.40028E+2 3.11890E+4 1.57200E-4
3.12080E+4 3.40028E+2 3.12080E+4 1.57400E-4
3.12270E+4 3.40028E+2 3.12270E+4 1.57800E-4
3.12460E+4 3.40017E+2 3.12460E+4 1.57700E-4
3.12650E+4 3.40028E+2 3.12660E+4 1.57400E-4
3.12840E+4 3.40028E+2 3.12840E+4 1.57500E-4
3.13030E+4 3.40017E+2 3.13030E+4 1.57500E-4
3.13220E+4 3.40028E+2 3.13220E+4 1.57500E-4
3.13410E+4 3.40017E+2 3.13410E+4 1.57700E-4
3.13600E+4 3.40017E+2 3.13600E+4 1.57700E-4
3.13790E+4 3.40017E+2 3.13790E+4 1.57400E-4
3.13980E+4 3.40017E+2 3.13980E+4 1.57300E-4
3.14170E+4 3.40028E+2 3.14170E+4 1.57500E-4
3.14360E+4 3.40017E+2 3.14360E+4 1.57800E-4
3.14550E+4 3.40017E+2 3.14560E+4 1.57800E-4
3.14740E+4 3.40017E+2 3.14740E+4 1.57600E-4
3.14930E+4 3.40028E+2 3.14930E+4 1.57500E-4
3.15120E+4 3.40028E+2 3.15120E+4 1.57500E-4
3.15310E+4 3.40017E+2 3.15310E+4 1.57600E-4
3.15500E+4 3.40017E+2 3.15500E+4 1.57700E-4
3.15690E+4 3.40017E+2 3.15690E+4 1.57900E-4
3.15880E+4 3.40028E+2 3.15880E+4 1.57700E-4
3.16070E+4 3.40028E+2 3.16070E+4 1.57500E-4
3.16260E+4 3.40028E+2 3.16260E+4 1.57600E-4
3.16450E+4 3.40017E+2 3.16450E+4 1.57600E-4
3.16640E+4 3.40017E+2 3.16640E+4 1.57800E-4
3.16830E+4 3.40017E+2 3.16830E+4 1.57800E-4
3.17020E+4 3.40028E+2 3.17020E+4 1.57600E-4
3.17210E+4 3.40028E+2 3.17210E+4 1.57600E-4
3.17400E+4 3.40017E+2 3.17400E+4 1.57800E-4
3.17590E+4 3.40028E+2 3.17590E+4 1.57700E-4
3.17780E+4 3.40017E+2 3.17780E+4 1.58000E-4
3.17970E+4 3.40028E+2 3.17970E+4 1.57900E-4
3.18160E+4 3.40017E+2 3.18160E+4 1.57400E-4
3.18350E+4 3.40017E+2 3.18350E+4 1.57600E-4
3.18540E+4 3.40028E+2 3.18540E+4 1.57600E-4
3.18730E+4 3.40017E+2 3.18730E+4 1.57800E-4
3.18920E+4 3.40028E+2 3.18920E+4 1.58000E-4
3.19110E+4 3.40028E+2 3.19110E+4 1.57900E-4
3.19300E+4 3.40017E+2 3.19300E+4 1.57700E-4
3.19490E+4 3.40028E+2 3.19490E+4 1.57800E-4
3.19680E+4 3.40028E+2 3.19680E+4 1.57800E-4
3.19870E+4 3.40028E+2 3.19870E+4 1.57900E-4
