T nFsrh nFBsrh dnsrh nF nFB dn
290 1.156107627E+00 1.132405334E+00 2.370229300E-02 1.156102540E+00 1.132400053E+00 2.370248700E-02
295 1.161545501E+00 1.138545464E+00 2.300003700E-02 1.161538215E+00 1.138538561E+00 2.299965400E-02
300 1.160293126E+00 1.144289726E+00 1.600340000E-02 1.160235086E+00 1.144280734E+00 1.595435200E-02
305 1.160651366E+00 1.149711118E+00 1.094024800E-02 1.160640621E+00 1.149699474E+00 1.094114700E-02
310 1.150919153E+00 1.152939534E+00 -2.020381000E-03 1.150907819E+00 1.152887421E+00 -1.979602000E-03
315 1.135645994E+00 1.151066376E+00 -1.542038200E-02 1.135619087E+00 1.151020216E+00 -1.540112900E-02
320 1.114157560E+00 1.147832427E+00 -3.367486700E-02 1.114147594E+00 1.147786849E+00 -3.363925500E-02
325 1.096218370E+00 1.128653491E+00 -3.243512100E-02 1.096209839E+00 1.128633503E+00 -3.242366400E-02
330 1.053920700E+00 1.106214750E+00 -5.229405000E-02 1.053894694E+00 1.106137429E+00 -5.224273500E-02
335 1.009124792E+00 1.074428287E+00 -6.530349500E-02 1.009117343E+00 1.074393617E+00 -6.527627400E-02
340 1.008545334E+00 1.033839320E+00 -2.529398600E-02 1.008538843E+00 1.030759694E+00 -2.222085100E-02
