N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 300 2.300E-4 2.957967E-1 2.820990E+1 4.795070E-1 7.955640E+1
1.468000E+10 1.778E+15 300 2.300E-4 2.952322E-1 2.804920E+1 4.784720E-1 7.942580E+1
2.154000E+10 1.778E+15 300 2.300E-4 2.944118E-1 2.784580E+1 4.770010E-1 7.931330E+1
3.162000E+10 1.778E+15 300 2.300E-4 2.932247E-1 2.756660E+1 4.749410E-1 7.917800E+1
4.642000E+10 1.778E+15 300 2.300E-4 2.915180E-1 2.718950E+1 4.721100E-1 7.902320E+1
6.813000E+10 1.778E+15 300 2.300E-4 2.890869E-1 2.667320E+1 4.682520E-1 7.881850E+1
1.000000E+11 1.778E+15 300 2.300E-4 2.856691E-1 2.603040E+1 4.632780E-1 7.867500E+1
1.468000E+11 1.778E+15 300 2.300E-4 2.809510E-1 2.520770E+1 4.572220E-1 7.849400E+1
2.154000E+11 1.778E+15 300 2.300E-4 2.745976E-1 2.422540E+1 4.503240E-1 7.836280E+1
3.162000E+11 1.778E+15 300 2.300E-4 2.663169E-1 2.304580E+1 4.427660E-1 7.817710E+1
4.642000E+11 1.778E+15 300 2.300E-4 2.559595E-1 2.169940E+1 4.349410E-1 7.796620E+1
6.813000E+11 1.778E+15 300 2.300E-4 2.436197E-1 2.023150E+1 4.271070E-1 7.777500E+1
1.000000E+12 1.778E+15 300 2.300E-4 2.296768E-1 1.866260E+1 4.194400E-1 7.748990E+1
1.468000E+12 1.778E+15 300 2.300E-4 2.147141E-1 1.706740E+1 4.119030E-1 7.719230E+1
2.154000E+12 1.778E+15 300 2.300E-4 1.993330E-1 1.551010E+1 4.045320E-1 7.693860E+1
3.162000E+12 1.778E+15 300 2.300E-4 1.839704E-1 1.399620E+1 3.973000E-1 7.659560E+1
4.642000E+12 1.778E+15 300 2.300E-4 1.688368E-1 1.254930E+1 3.901020E-1 7.621410E+1
6.813000E+12 1.778E+15 300 2.300E-4 1.539909E-1 1.117930E+1 3.826490E-1 7.588900E+1
1.000000E+13 1.778E+15 300 2.300E-4 1.394661E-1 9.865900E+0 3.749970E-1 7.545720E+1
1.468000E+13 1.778E+15 300 2.300E-4 1.253520E-1 8.623800E+0 3.670920E-1 7.496440E+1
2.154000E+13 1.778E+15 300 2.300E-4 1.117987E-1 7.463700E+0 3.588900E-1 7.440780E+1
3.162000E+13 1.778E+15 300 2.300E-4 9.897683E-2 6.395900E+0 3.503240E-1 7.378340E+1
4.642000E+13 1.778E+15 300 2.300E-4 8.703637E-2 5.431600E+0 3.413110E-1 7.313760E+1
6.813000E+13 1.778E+15 300 2.300E-4 7.608549E-2 4.564400E+0 3.318450E-1 7.231210E+1
1.000000E+14 1.778E+15 300 2.300E-4 6.618481E-2 3.799300E+0 3.218330E-1 7.134740E+1
