T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 2.721100000E-05 4.058300000E-05 6.017700000E-05 8.673700000E-05 1.187860000E-04 1.652370000E-04 2.377240000E-04 3.407200000E-04 4.792210000E-04
295 2.418000000E-05 3.606600000E-05 5.466200000E-05 7.802000000E-05 1.093560000E-04 1.519670000E-04 2.175350000E-04 3.120140000E-04 4.389730000E-04
300 2.150900000E-05 3.280800000E-05 4.918700000E-05 7.190400000E-05 1.012440000E-04 1.404790000E-04 1.947130000E-04 2.786240000E-04 4.020000000E-04
305 1.923700000E-05 3.037400000E-05 4.582600000E-05 6.702300000E-05 9.291400000E-05 1.282570000E-04 1.808350000E-04 2.570320000E-04 3.595290000E-04
310 1.725900000E-05 2.881200000E-05 4.376900000E-05 6.393200000E-05 8.930500000E-05 1.220330000E-04 1.712730000E-04 2.410370000E-04 3.345080000E-04
315 1.452000000E-05 2.776700000E-05 4.269100000E-05 6.217900000E-05 8.783500000E-05 1.214900000E-04 1.636100000E-04 2.273070000E-04 3.206890000E-04
320 8.952000000E-06 2.726700000E-05 4.361200000E-05 6.369500000E-05 8.866900000E-05 1.209540000E-04 1.658210000E-04 2.300690000E-04 3.084980000E-04
325 -2.641000000E-06 2.554000000E-05 4.578500000E-05 6.764800000E-05 9.430100000E-05 1.285100000E-04 1.742440000E-04 2.383130000E-04 3.164330000E-04
330 1.647300000E-05 1.954100000E-05 4.832600000E-05 7.336100000E-05 1.037140000E-04 1.411580000E-04 1.869280000E-04 2.496410000E-04 3.365350000E-04
335 1.775400000E-05 3.942000000E-06 4.948500000E-05 8.197200000E-05 1.157730000E-04 1.570530000E-04 2.098130000E-04 2.778140000E-04 3.652630000E-04
340 2.199100000E-05 1.896100000E-05 4.417700000E-05 9.291500000E-05 1.327930000E-04 1.805800000E-04 2.404400000E-04 3.161540000E-04 4.128340000E-04
