N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.968400000E-05 1.758500000E-05 1.596000000E-05 1.492300000E-05 1.451100000E-05 1.420200000E-05 1.282700000E-05 7.962000000E-06 1.033100000E-05 1.088600000E-05 1.311400000E-05
1.600000000E+01 1.093160000E-04 1.001180000E-04 9.205700000E-05 8.390200000E-05 8.057000000E-05 8.012000000E-05 8.067400000E-05 8.653000000E-05 9.625900000E-05 1.094280000E-04 1.283110000E-04
1.700000000E+01 4.789780000E-04 4.415790000E-04 4.294190000E-04 3.946670000E-04 3.977280000E-04 3.396350000E-04 3.133890000E-04 3.433140000E-04 3.370890000E-04 3.659940000E-04 4.125240000E-04
1.549996187E+01 4.879700000E-05 4.394300000E-05 3.969600000E-05 3.676400000E-05 3.578100000E-05 3.582500000E-05 3.805000000E-05 4.218200000E-05 4.808000000E-05 5.539400000E-05 6.126600000E-05
1.649996187E+01 2.341960000E-04 2.140650000E-04 1.913870000E-04 1.784300000E-04 1.675490000E-04 1.598110000E-04 1.614510000E-04 1.694360000E-04 1.818600000E-04 2.036700000E-04 2.334590000E-04
1.674996808E+01 3.395880000E-04 3.107750000E-04 2.776110000E-04 2.564070000E-04 2.421310000E-04 2.276500000E-04 2.252120000E-04 2.329740000E-04 2.464710000E-04 2.737850000E-04 3.113680000E-04
1.624993176E+01 1.591670000E-04 1.455930000E-04 1.337980000E-04 1.216020000E-04 1.155240000E-04 1.136480000E-04 1.142640000E-04 1.215340000E-04 1.335210000E-04 1.498060000E-04 1.731880000E-04
1.574996808E+01 7.482300000E-05 6.669400000E-05 6.110900000E-05 5.690200000E-05 5.463400000E-05 5.380300000E-05 5.606800000E-05 6.086700000E-05 6.814700000E-05 7.935100000E-05 9.390500000E-05
1.524993176E+01 3.119100000E-05 2.776000000E-05 2.538400000E-05 2.394500000E-05 2.328300000E-05 2.377600000E-05 2.542800000E-05 2.755800000E-05 2.845000000E-05 2.405900000E-05 1.236600000E-05
