N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.233496354E+00 1.228775229E+00 1.224683001E+00 1.220931003E+00
1.016672606E+01 1.233574583E+00 1.228899283E+00 1.224866521E+00 1.221188207E+00
1.033324570E+01 1.233688518E+00 1.229079314E+00 1.225131670E+00 1.221558051E+00
1.049996187E+01 1.233853885E+00 1.229339205E+00 1.225512123E+00 1.222085012E+00
1.066670514E+01 1.234092715E+00 1.229711652E+00 1.226052520E+00 1.222826317E+00
1.083333839E+01 1.234435118E+00 1.230239823E+00 1.226809443E+00 1.223850653E+00
1.100000000E+01 1.234921068E+00 1.230977953E+00 1.227849316E+00 1.225232323E+00
1.116672606E+01 1.235600888E+00 1.231992947E+00 1.229241332E+00 1.227037911E+00
1.133324570E+01 1.236533611E+00 1.233329526E+00 1.231043568E+00 1.229305906E+00
1.149996187E+01 1.237780808E+00 1.235068336E+00 1.233283313E+00 1.232024880E+00
1.166670514E+01 1.239395039E+00 1.237200094E+00 1.235939366E+00 1.235123021E+00
1.183333839E+01 1.241404615E+00 1.239745844E+00 1.238937942E+00 1.238481055E+00
1.200000000E+01 1.243800876E+00 1.242619949E+00 1.242170704E+00 1.241967552E+00
1.216672606E+01 1.246536962E+00 1.245731430E+00 1.245520550E+00 1.245479186E+00
1.233324570E+01 1.249542523E+00 1.248993350E+00 1.248928478E+00 1.248964544E+00
1.249996187E+01 1.252748191E+00 1.252348612E+00 1.252356849E+00 1.252424359E+00
1.266670514E+01 1.256106935E+00 1.255780028E+00 1.255819020E+00 1.255895508E+00
1.283333839E+01 1.259603367E+00 1.259304576E+00 1.259354884E+00 1.259431526E+00
1.300000000E+01 1.263249966E+00 1.262959064E+00 1.263013889E+00 1.263087698E+00
