N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.236448836E+00 1.228539664E+00 1.221259708E+00 1.214341207E+00
1.016672606E+01 1.236552920E+00 1.228707496E+00 1.221508419E+00 1.214688152E+00
1.033324570E+01 1.236704723E+00 1.228951498E+00 1.221868811E+00 1.215188963E+00
1.049996187E+01 1.236925358E+00 1.229304693E+00 1.222388043E+00 1.215906843E+00
1.066670514E+01 1.237244673E+00 1.229812772E+00 1.223129934E+00 1.216924928E+00
1.083333839E+01 1.237703862E+00 1.230537079E+00 1.224177447E+00 1.218347750E+00
1.100000000E+01 1.238358141E+00 1.231556630E+00 1.225632432E+00 1.220295988E+00
1.116672606E+01 1.239278510E+00 1.232966661E+00 1.227608275E+00 1.222891658E+00
1.133324570E+01 1.240550162E+00 1.234870451E+00 1.230212071E+00 1.226228855E+00
1.149996187E+01 1.242265141E+00 1.237360621E+00 1.233513677E+00 1.230332707E+00
1.166670514E+01 1.244505213E+00 1.240489281E+00 1.237507200E+00 1.235121173E+00
1.183333839E+01 1.247315410E+00 1.244233651E+00 1.242081930E+00 1.240394144E+00
1.200000000E+01 1.250674491E+00 1.248475254E+00 1.247026250E+00 1.245870299E+00
1.216672606E+01 1.254478100E+00 1.253012626E+00 1.252076592E+00 1.251263702E+00
1.233324570E+01 1.258552376E+00 1.257612610E+00 1.256991820E+00 1.256360869E+00
1.249996187E+01 1.262700004E+00 1.262077204E+00 1.261614021E+00 1.261058001E+00
1.266670514E+01 1.266757658E+00 1.266289989E+00 1.265886210E+00 1.265349915E+00
1.283333839E+01 1.270633945E+00 1.270222788E+00 1.269831123E+00 1.269292831E+00
1.300000000E+01 1.274312994E+00 1.273911701E+00 1.273515135E+00 1.272968319E+00
