fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S2 7:56 292.7 39.61 1.000E+000 2.452E+000 1.077E-006 2.480E+003 3.171E+000 4.445E-009 1.484E-005 2.317E-002 1.481E-005 8.792E-008 2.561E-001 1.170E-002 7.450E-006 1.277E-003 
00S3 8:21 295.3 39.26 1.000E+000 2.436E+000 1.040E-006 2.406E+003 3.113E+000 5.369E-009 1.513E-005 2.282E-002 1.510E-005 8.829E-008 2.561E-001 1.160E-002 7.545E-006 1.137E-003 
00S4 8:38 298.3 38.87 1.000E+000 2.601E+000 1.148E-006 2.328E+003 3.032E+000 6.792E-009 1.503E-005 2.195E-002 1.500E-005 8.432E-008 2.560E-001 1.110E-002 7.528E-006 1.071E-003 
00S5 9:2 301 38.52 1.000E+000 2.746E+000 1.052E-006 2.263E+003 2.988E+000 7.898E-009 1.495E-005 2.089E-002 1.493E-005 7.978E-008 2.559E-001 1.060E-002 7.455E-006 2.979E-003 
00S6 9:23 304.1 38.13 1.000E+000 2.592E+000 1.109E-006 2.193E+003 2.920E+000 9.688E-009 1.481E-005 1.987E-002 1.479E-005 7.514E-008 2.558E-001 1.000E-002 7.440E-006 9.341E-003 
00S7 9:54 306.9 37.78 1.000E+000 2.407E+000 1.237E-006 2.134E+003 2.856E+000 1.158E-008 1.459E-005 1.886E-002 1.457E-005 7.023E-008 2.556E-001 9.500E-003 7.316E-006 1.894E-003 
00S8 10:13 309.3 37.49 1.000E+000 2.463E+000 1.201E-006 2.085E+003 2.815E+000 1.306E-008 1.549E-005 1.913E-002 1.546E-005 7.568E-008 2.559E-001 9.700E-003 7.721E-006 9.945E-004 
00S9 10:41 312.1 37.15 1.000E+000 2.514E+000 1.204E-006 2.028E+003 2.772E+000 1.507E-008 1.439E-005 1.701E-002 1.436E-005 6.239E-008 2.554E-001 8.600E-003 7.171E-006 8.583E-004 
0S10 11:8 315.4 36.76 1.000E+000 2.487E+000 1.186E-006 1.961E+003 2.735E+000 1.749E-008 1.556E-005 1.726E-002 1.553E-005 6.853E-008 2.558E-001 8.700E-003 7.787E-006 6.525E-004 
0S11 11:41 318.3 36.43 1.000E+000 2.572E+000 1.196E-006 1.901E+003 2.687E+000 2.015E-008 1.598E-005 1.682E-002 1.595E-005 6.861E-008 2.558E-001 8.500E-003 7.976E-006 1.499E-003 
0S12 12:5 320.5 36.18 1.000E+000 2.598E+000 1.174E-006 1.854E+003 2.663E+000 2.172E-008 1.521E-005 1.523E-002 1.517E-005 5.903E-008 2.554E-001 7.700E-003 7.567E-006 8.427E-004 
0S13 12:27 324.1 35.77 1.000E+000 2.531E+000 1.159E-006 1.772E+003 2.622E+000 2.517E-008 1.621E-005 1.502E-002 1.617E-005 6.205E-008 2.556E-001 7.600E-003 8.057E-006 7.251E-004 
0S14 12:46 327.2 35.43 1.000E+000 2.479E+000 1.253E-006 1.695E+003 2.570E+000 2.875E-008 1.543E-005 1.339E-002 1.538E-005 5.256E-008 2.551E-001 6.800E-003 7.615E-006 9.273E-004 
0S15 13:7 330.4 35.09 1.000E+000 2.507E+000 1.258E-006 1.608E+003 2.536E+000 3.256E-008 1.528E-005 1.233E-002 1.523E-005 4.787E-008 2.549E-001 6.200E-003 7.598E-006 5.837E-004 
