fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 16:53:50 297 39.04 1.000E+000 7.500E-001 2.250E-006 3.780E+003 3.097E+000 6.584E-009 2.170E-003 
0002 16:57:00 296.9 39.05 1.000E+000 7.500E-001 2.202E-006 3.780E+003 3.102E+000 6.511E-009 2.082E-003 
0003 17:00:06 297 39.04 1.000E+000 7.500E-001 2.197E-006 3.780E+003 3.096E+000 6.590E-009 2.138E-003 
0004 17:03:02 297 39.04 1.000E+000 7.500E-001 2.219E-006 3.780E+003 3.107E+000 6.486E-009 2.153E-003 
0005 17:05:42 297 39.04 1.000E+000 7.500E-001 2.156E-006 3.780E+003 3.098E+000 6.570E-009 2.153E-003 
0006 17:07:52 297 39.04 1.000E+000 7.500E-001 2.226E-006 3.780E+003 3.101E+000 6.505E-009 2.070E-003 
0007 17:11:28 297 39.04 1.000E+000 7.500E-001 2.245E-006 3.780E+003 3.096E+000 6.542E-009 2.122E-003 
0008 17:14:08 297 39.04 1.000E+000 7.500E-001 2.233E-006 3.780E+003 3.096E+000 6.545E-009 2.096E-003 
0009 17:16:34 297 39.04 1.000E+000 7.500E-001 2.212E-006 3.780E+003 3.103E+000 6.497E-009 2.095E-003 
0010 17:19:32 297 39.04 1.000E+000 7.500E-001 2.227E-006 3.780E+003 3.098E+000 6.534E-009 2.085E-003 
0011 17:22:20 297 39.04 1.000E+000 7.500E-001 2.189E-006 3.780E+003 3.096E+000 6.557E-009 2.158E-003 
0012 17:25:18 296.9 39.05 1.000E+000 7.500E-001 2.180E-006 3.780E+003 3.107E+000 6.406E-009 2.098E-003 
0013 17:30:50 297 39.04 1.000E+000 7.500E-001 2.229E-006 3.780E+003 3.100E+000 6.485E-009 2.127E-003 
