N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 330 3.800E-4 2.577681E-1 1.967870E+1 4.038840E-1 7.560880E+1
1.468000E+10 1.000E+17 330 3.800E-4 2.536043E-1 1.932000E+1 4.031780E-1 7.558150E+1
2.154000E+10 1.000E+17 330 3.800E-4 2.481237E-1 1.884910E+1 4.022360E-1 7.554450E+1
3.162000E+10 1.000E+17 330 3.800E-4 2.411555E-1 1.825220E+1 4.010130E-1 7.549540E+1
4.642000E+10 1.000E+17 330 3.800E-4 2.326362E-1 1.752490E+1 3.994440E-1 7.543700E+1
6.813000E+10 1.000E+17 330 3.800E-4 2.226321E-1 1.667410E+1 3.974780E-1 7.537090E+1
1.000000E+11 1.000E+17 330 3.800E-4 2.113160E-1 1.570620E+1 3.951670E-1 7.523470E+1
1.468000E+11 1.000E+17 330 3.800E-4 1.989113E-1 1.466340E+1 3.925030E-1 7.512640E+1
2.154000E+11 1.000E+17 330 3.800E-4 1.856479E-1 1.355640E+1 3.894350E-1 7.500350E+1
3.162000E+11 1.000E+17 330 3.800E-4 1.717537E-1 1.239680E+1 3.858500E-1 7.482480E+1
4.642000E+11 1.000E+17 330 3.800E-4 1.574700E-1 1.122340E+1 3.818860E-1 7.465380E+1
6.813000E+11 1.000E+17 330 3.800E-4 1.430586E-1 1.005250E+1 3.773850E-1 7.447910E+1
1.000000E+12 1.000E+17 330 3.800E-4 1.287905E-1 8.898900E+0 3.724210E-1 7.421280E+1
1.468000E+12 1.000E+17 330 3.800E-4 1.149251E-1 7.799800E+0 3.669220E-1 7.398720E+1
2.154000E+12 1.000E+17 330 3.800E-4 1.016915E-1 6.759800E+0 3.609820E-1 7.365910E+1
3.162000E+12 1.000E+17 330 3.800E-4 8.927502E-2 5.805400E+0 3.544640E-1 7.338200E+1
4.642000E+12 1.000E+17 330 3.800E-4 7.780953E-2 4.935100E+0 3.475310E-1 7.300080E+1
6.813000E+12 1.000E+17 330 3.800E-4 6.737653E-2 4.158800E+0 3.401920E-1 7.257660E+1
1.000000E+13 1.000E+17 330 3.800E-4 5.800873E-2 3.479900E+0 3.323460E-1 7.220180E+1
1.468000E+13 1.000E+17 330 3.800E-4 4.969723E-2 2.888500E+0 3.241370E-1 7.172500E+1
2.154000E+13 1.000E+17 330 3.800E-4 4.240054E-2 2.382000E+0 3.156000E-1 7.120320E+1
3.162000E+13 1.000E+17 330 3.800E-4 3.605395E-2 1.953300E+0 3.067670E-1 7.064120E+1
4.642000E+13 1.000E+17 330 3.800E-4 3.057808E-2 1.593800E+0 2.976720E-1 7.004120E+1
6.813000E+13 1.000E+17 330 3.800E-4 2.588625E-2 1.296300E+0 2.883490E-1 6.946580E+1
1.000000E+14 1.000E+17 330 3.800E-4 2.189007E-2 1.049500E+0 2.788320E-1 6.877730E+1
