fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0UL1 9:47:20 303 38.26 1.000E+000 8.047E-001 6.487E-007 1.000E+019 2.682E+000 3.350E-008 1.920E-004 2.924E-001 1.920E-004 2.834E-005 5.049E-001 1.989E-001 1.424E-004 6.059E-003 
0UL2 10:05:18 306.1 37.88 1.000E+000 8.715E-001 6.295E-007 1.000E+019 2.675E+000 3.699E-008 1.941E-004 2.841E-001 1.941E-004 2.748E-005 4.985E-001 1.923E-001 1.428E-004 6.696E-003 
0UL3 10:25:00 308.9 37.53 1.000E+000 7.886E-001 6.725E-007 1.000E+019 2.640E+000 4.177E-008 1.823E-004 2.716E-001 1.822E-004 2.422E-005 4.894E-001 1.824E-001 1.327E-004 2.784E-003 
0UL4 10:43:00 312.8 37.07 1.000E+000 8.144E-001 6.968E-007 1.000E+019 2.625E+000 4.713E-008 1.904E-004 2.632E-001 1.903E-004 2.420E-005 4.830E-001 1.760E-001 1.374E-004 5.126E-003 
0UL5 10:59:04 316.3 36.66 1.000E+000 8.483E-001 6.515E-007 1.000E+019 2.619E+000 5.157E-008 1.971E-004 2.548E-001 1.971E-004 2.393E-005 4.766E-001 1.695E-001 1.411E-004 5.575E-003 
0UL6 11:19:30 320.1 36.22 1.000E+000 8.701E-001 6.774E-007 1.000E+019 2.588E+000 5.883E-008 1.957E-004 2.434E-001 1.957E-004 2.230E-005 4.683E-001 1.608E-001 1.386E-004 5.719E-003 
0UL7 11:40:10 322.4 35.96 1.000E+000 7.895E-001 7.561E-007 1.000E+019 2.573E+000 6.328E-008 1.958E-004 2.371E-001 1.958E-004 2.149E-005 4.630E-001 1.559E-001 1.377E-004 6.553E-003 
0UL8 11:57:56 326.3 35.53 1.000E+000 9.513E-001 6.740E-007 1.000E+019 2.593E+000 6.708E-008 1.852E-004 2.217E-001 1.852E-004 1.838E-005 4.477E-001 1.439E-001 1.277E-004 1.784E-002 
0UL9 12:15:34 331 35.03 1.000E+000 9.127E-001 7.101E-007 1.000E+019 2.579E+000 7.494E-008 1.953E-004 2.112E-001 1.952E-004 1.812E-005 4.393E-001 1.361E-001 1.330E-004 3.898E-002 
UL10 12:33:00 333.2 34.8 1.000E+000 1.004E+000 7.495E-007 1.000E+019 2.533E+000 8.328E-008 1.879E-004 2.030E-001 1.879E-004 1.655E-005 4.341E-001 1.301E-001 1.271E-004 7.105E-003 
UL11 12:54:46 336.9 34.41 1.000E+000 1.027E+000 7.511E-007 1.000E+019 2.561E+000 8.602E-008 1.911E-004 1.929E-001 1.910E-004 1.559E-005 4.231E-001 1.225E-001 1.272E-004 6.064E-003 
UL12 13:18:36 340.3 34.07 1.000E+000 9.961E-001 8.517E-007 1.000E+019 2.555E+000 9.306E-008 1.903E-004 1.837E-001 1.903E-004 1.449E-005 4.144E-001 1.157E-001 1.251E-004 6.821E-003 
