T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.224036940E+00 1.202764489E+00 2.127245100E-02 1.223698707E+00 1.202287781E+00 2.141092600E-02 3.382330000E-04 4.767080000E-04
295 1.224444114E+00 1.204314983E+00 2.012913100E-02 1.224137500E+00 1.203864625E+00 2.027287500E-02 3.066140000E-04 4.503580000E-04
300 1.223843530E+00 1.205919759E+00 1.792377100E-02 1.223555368E+00 1.205494348E+00 1.806102000E-02 2.881620000E-04 4.254110000E-04
305 1.220540413E+00 1.207915832E+00 1.262458100E-02 1.220262014E+00 1.207498910E+00 1.276310400E-02 2.783990000E-04 4.169220000E-04
310 1.211815945E+00 1.209845881E+00 1.970064000E-03 1.211547746E+00 1.209415694E+00 2.132052000E-03 2.681990000E-04 4.301870000E-04
315 1.192514791E+00 1.210879168E+00 -1.836437700E-02 1.192275452E+00 1.210425615E+00 -1.815016300E-02 2.393390000E-04 4.535530000E-04
320 1.154505224E+00 1.210651490E+00 -5.614626600E-02 1.154347817E+00 1.210158928E+00 -5.581111100E-02 1.574070000E-04 4.925620000E-04
325 1.087241221E+00 1.206826341E+00 -1.195851200E-01 1.087265197E+00 1.206295962E+00 -1.190307650E-01 -2.397600000E-05 5.303790000E-04
330 1.010571915E+00 1.194797469E+00 -1.842255540E-01 1.010419115E+00 1.194257708E+00 -1.838385930E-01 1.528000000E-04 5.397610000E-04
335 1.010906447E+00 1.166427757E+00 -1.555213100E-01 1.010746036E+00 1.165961596E+00 -1.552155600E-01 1.604110000E-04 4.661610000E-04
340 1.012337200E+00 1.107315064E+00 -9.497786400E-02 1.012148053E+00 1.107107828E+00 -9.495977500E-02 1.891470000E-04 2.072360000E-04
