T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.216913522E+00 1.203088280E+00 1.382524200E-02 1.216810383E+00 1.202880390E+00 1.392999300E-02 1.031390000E-04 2.078900000E-04
295 1.214511125E+00 1.203503930E+00 1.100719500E-02 1.214420143E+00 1.203317143E+00 1.110300000E-02 9.098200000E-05 1.867870000E-04
300 1.209241091E+00 1.204648775E+00 4.592316000E-03 1.209160580E+00 1.204475076E+00 4.685504000E-03 8.051100000E-05 1.736990000E-04
305 1.196681742E+00 1.205750616E+00 -9.068874000E-03 1.196614098E+00 1.205585267E+00 -8.971169000E-03 6.764400000E-05 1.653490000E-04
310 1.169738864E+00 1.206029699E+00 -3.629083500E-02 1.169694749E+00 1.205868330E+00 -3.617358100E-02 4.411500000E-05 1.613690000E-04
315 1.116202460E+00 1.203427100E+00 -8.722464000E-02 1.116206783E+00 1.203268877E+00 -8.706209400E-02 -4.323000000E-06 1.582230000E-04
320 1.026961661E+00 1.002170323E+00 2.479133800E-02 1.027052197E+00 1.002157984E+00 2.489421300E-02 -9.053600000E-05 1.233900000E-05
325 1.014341759E+00 1.002396298E+00 1.194546100E-02 1.014270632E+00 1.002381809E+00 1.188882300E-02 7.112700000E-05 1.448900000E-05
330 1.015837220E+00 1.002790445E+00 1.304677500E-02 1.015754808E+00 1.002772005E+00 1.298280300E-02 8.241200000E-05 1.844000000E-05
335 1.019299099E+00 1.003462746E+00 1.583635300E-02 1.019190516E+00 1.003437534E+00 1.575298200E-02 1.085830000E-04 2.521200000E-05
340 1.025369582E+00 1.004568184E+00 2.080139800E-02 1.025211405E+00 1.004532033E+00 2.067937200E-02 1.581770000E-04 3.615100000E-05
