T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 3.350671800E-02 3.348096200E-02 3.344382400E-02 3.339069800E-02 3.331553800E-02 3.321094300E-02 3.306873800E-02 3.287295800E-02 3.263648500E-02 3.235134900E-02 3.204777300E-02 3.175638200E-02 3.151908300E-02 3.138835800E-02 3.138414000E-02 3.149579200E-02 3.168011200E-02 3.187174100E-02 3.202862300E-02
295 3.259453800E-02 3.257278200E-02 3.254143300E-02 3.247198300E-02 3.240519100E-02 3.229430300E-02 3.217142100E-02 3.200033100E-02 3.181017500E-02 3.157953200E-02 3.134432700E-02 3.110772200E-02 3.094714100E-02 3.086508400E-02 3.089965400E-02 3.101027400E-02 3.120320500E-02 3.140683300E-02 3.158667400E-02
300 3.193318700E-02 3.191536200E-02 3.188965400E-02 3.182002100E-02 3.174447400E-02 3.166906200E-02 3.155745400E-02 3.143353400E-02 3.127198300E-02 3.109875500E-02 3.089497100E-02 3.072558800E-02 3.058355200E-02 3.050600600E-02 3.051567000E-02 3.061759900E-02 3.078073900E-02 3.096968400E-02 3.114660300E-02
305 3.124775500E-02 3.123356300E-02 3.121305000E-02 3.118358500E-02 3.110327400E-02 3.102196700E-02 3.093224800E-02 3.082991700E-02 3.069241700E-02 3.054285300E-02 3.038182800E-02 3.020938200E-02 3.007685800E-02 3.000827800E-02 3.000639100E-02 3.008594200E-02 3.024538700E-02 3.042826500E-02 3.061559500E-02
310 3.011209900E-02 3.010952900E-02 3.010569000E-02 3.009994200E-02 3.009130100E-02 3.007823900E-02 3.005852900E-02 3.002907800E-02 2.998407800E-02 2.991890700E-02 2.985737400E-02 2.977808600E-02 2.971688200E-02 2.966961900E-02 2.968001000E-02 2.974540600E-02 2.986356700E-02 3.001417700E-02 3.017353000E-02
315 2.789709800E-02 2.791774700E-02 2.794731600E-02 2.798914300E-02 2.804732000E-02 2.812625000E-02 2.822977800E-02 2.835906400E-02 2.851008000E-02 2.867133200E-02 2.882494700E-02 2.895334900E-02 2.904978800E-02 2.913415200E-02 2.920900500E-02 2.930324600E-02 2.942314300E-02 2.956155700E-02 2.970454400E-02
320 2.401317800E-02 2.407583000E-02 2.416576600E-02 2.429361100E-02 2.447265600E-02 2.471825600E-02 2.504526600E-02 2.546307000E-02 2.596757600E-02 2.653300300E-02 2.710991100E-02 2.763727300E-02 2.806798200E-02 2.839133500E-02 2.863258000E-02 2.883034800E-02 2.901315400E-02 2.919138500E-02 2.936248100E-02
325 1.527500900E-02 1.542213400E-02 1.563365400E-02 1.593492800E-02 1.635822100E-02 1.694143800E-02 1.772303000E-02 1.873083800E-02 1.996364000E-02 2.137039600E-02 2.284078700E-02 2.422629500E-02 2.539484900E-02 2.628746300E-02 2.693085200E-02 2.739892100E-02 2.776272300E-02 2.806587300E-02 2.832661000E-02
330 -2.249485000E-03 -1.951714000E-03 -1.523114000E-03 -9.118540000E-04 -5.133100000E-05 1.137751000E-03 2.737769000E-03 4.812441000E-03 7.369795000E-03 1.031757400E-02 1.343863100E-02 1.642563500E-02 1.898831500E-02 2.097470100E-02 2.241117800E-02 2.343541800E-02 2.419587100E-02 2.479495600E-02 2.528587200E-02
335 -3.038889200E-02 -2.984472300E-02 -2.906074200E-02 -2.794085600E-02 -2.636093600E-02 -2.417128500E-02 -2.121256100E-02 -1.735463000E-02 -1.256424700E-02 -6.991876000E-03 -1.027625000E-03 4.750050000E-03 9.769578000E-03 1.370571100E-02 1.657581700E-02 1.862618600E-02 2.013983100E-02 2.132032200E-02 2.227884500E-02
340 -7.811863100E-02 -7.720544900E-02 -7.588777600E-02 -7.400128700E-02 -7.133122600E-02 -6.761407100E-02 -6.256034500E-02 -5.591588100E-02 -4.757755900E-02 -3.775104500E-02 -2.707464500E-02 -1.656440200E-02 -7.285997000E-03 9.684800000E-05 5.544535000E-03 9.467092000E-03 1.237314200E-02 1.464117100E-02 1.648319000E-02
