X Y Yfit
1.5880000E-1 2.0860000E-7 2.1879593E-7
1.7890000E-1 3.3150000E-7 3.3149977E-7
1.9910000E-1 5.4990000E-7 5.3975313E-7
2.1910000E-1 9.5040000E-7 9.3085153E-7
2.3900000E-1 1.6800000E-6 1.6800007E-6
2.5930000E-1 3.1460000E-6 3.1774809E-6
2.7910000E-1 5.9840000E-6 6.0515366E-6
2.9890000E-1 1.1602000E-5 1.1693190E-5
3.1870000E-1 2.2000000E-5 2.2806079E-5
3.3890000E-1 4.5350000E-5 4.5352496E-5
3.5890000E-1 9.0540000E-5 8.9820217E-5
3.7880000E-1 1.8000000E-4 1.7706869E-4
3.9910000E-1 3.5420000E-4 3.5119296E-4
4.1930000E-1 6.8500000E-4 6.8165845E-4
4.3910000E-1 1.2710000E-3 1.2632168E-3
4.5910000E-1 2.2360000E-3 2.2360003E-3
4.7890000E-1 3.6810000E-3 3.6809978E-3
4.9920000E-1 5.6510000E-3 5.6942565E-3
5.1920000E-1 8.1100000E-3 8.1659987E-3
5.3900000E-1 1.1003000E-2 1.1015975E-2
5.5840000E-1 1.4190000E-2 1.4121806E-2
5.7890000E-1 1.7670000E-2 1.7670013E-2
5.9860000E-1 2.1330000E-2 2.1283249E-2
