f G/w
1.0000000E+6 1.5701750E-5
8.9779585E+5 1.6072731E-5
8.0603739E+5 1.6457062E-5
7.2365703E+5 1.6793307E-5
6.4969628E+5 1.7133889E-5
5.8329463E+5 1.7489320E-5
5.2367949E+5 1.7780579E-5
4.7015728E+5 1.8199346E-5
4.2210526E+5 1.8644420E-5
3.7896435E+5 1.9126310E-5
3.4023262E+5 1.9572089E-5
3.0545943E+5 2.0081903E-5
2.7424021E+5 2.0574654E-5
2.4621173E+5 2.1099272E-5
2.2104787E+5 2.1654799E-5
1.9845586E+5 2.2227701E-5
1.7817285E+5 2.2808009E-5
1.5996284E+5 2.3371363E-5
1.4361398E+5 2.3927458E-5
1.2893603E+5 2.4464100E-5
1.1575824E+5 2.4992319E-5
1.0392726E+5 2.5407360E-5
9.3305466E+4 2.5750168E-5
8.3769261E+4 2.6073143E-5
7.5207695E+4 2.6290013E-5
6.7521156E+4 2.6360547E-5
6.0620214E+4 2.6366726E-5
5.4424577E+4 2.6227156E-5
4.8862159E+4 2.5926872E-5
4.3868244E+4 2.5586912E-5
3.9384728E+4 2.5077820E-5
3.5359445E+4 2.4651755E-5
3.1745563E+4 2.4188003E-5
2.8501035E+4 2.3663234E-5
2.5588111E+4 2.3187073E-5
2.2972900E+4 2.2698501E-5
2.0624974E+4 2.2308581E-5
1.8517016E+4 2.2097582E-5
1.6624501E+4 2.2045889E-5
1.4925408E+4 2.2149761E-5
1.3399969E+4 2.2229090E-5
1.2030437E+4 2.2447775E-5
1.0800876E+4 2.2969585E-5
9.6969820E+3 2.3642738E-5
8.7059100E+3 2.4502934E-5
7.8161300E+3 2.5651919E-5
7.0172890E+3 2.6965916E-5
6.3000930E+3 2.8444886E-5
5.6561970E+3 3.0611265E-5
5.0781110E+3 3.2910831E-5
4.5591070E+3 3.4717902E-5
4.0931470E+3 3.7343543E-5
3.6748100E+3 4.0809606E-5
3.2992300E+3 4.4220895E-5
2.9620350E+3 4.8227210E-5
2.6593020E+3 5.2489706E-5
2.3875110E+3 5.7506327E-5
2.1434970E+3 6.3264190E-5
1.9244230E+3 7.0445828E-5
1.7277390E+3 7.7649745E-5
1.5511570E+3 8.5309034E-5
1.3926220E+3 9.5360125E-5
1.2502900E+3 1.0525384E-4
1.1225050E+3 1.1773480E-4
1.0077810E+3 1.3019902E-4
9.0478100E+2 1.4307861E-4
8.1230900E+2 1.5626466E-4
7.2928800E+2 1.7598154E-4
6.5475100E+2 1.9495786E-4
5.8783300E+2 2.1680925E-4
5.2775400E+2 2.3801870E-4
4.7381500E+2 2.6429634E-4
4.2539000E+2 2.9487268E-4
3.8191300E+2 3.2514963E-4
3.4288000E+2 3.6774463E-4
3.0783600E+2 4.0794891E-4
2.7637400E+2 4.5270011E-4
2.4812700E+2 5.0281413E-4
2.2276800E+2 5.6383398E-4
2.0000000E+2 6.2475665E-4
