fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.064023724E-25 1.000000000E+20 1.016737769E+00 1.605890483E-12 2.660131589E-02 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.139814323E-18 1.000000000E+20 1.017819184E+00 1.515921272E-12 2.988478550E-02 
002_340 002_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.409455545E-18 1.000000000E+20 1.017029429E+00 2.310133918E-12 2.749994514E-02 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.201169302E-25 1.000000000E+20 1.017780827E+00 2.220185244E-12 2.981573570E-02 
003_340 003_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.455589387E-19 1.000000000E+20 1.017206643E+00 3.338260050E-12 2.810078913E-02 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.470389325E-25 1.000000000E+20 1.017725300E+00 3.248320793E-12 2.971499146E-02 
004_340 004_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.729820176E-25 1.000000000E+20 1.017288952E+00 4.835496128E-12 2.845410368E-02 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.681512919E-18 1.000000000E+20 1.017645196E+00 4.745561801E-12 2.956840280E-02 
005_340 005_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.445604503E-18 1.000000000E+20 1.017286763E+00 7.008087825E-12 2.859210508E-02 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.586345269E-25 1.000000000E+20 1.017530489E+00 6.918168498E-12 2.935601352E-02 
006_340 006_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.973215722E-21 1.000000000E+20 1.017201968E+00 1.014453064E-11 2.852991642E-02 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.583408662E-25 1.000000000E+20 1.017368210E+00 1.005461886E-11 2.905012898E-02 
007_340 007_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.016277145E-24 1.000000000E+20 1.017029403E+00 1.463955597E-11 2.826164573E-02 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.906236941E-24 1.000000000E+20 1.017142483E+00 1.454965672E-11 2.861347582E-02 
008_340 008_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.709492858E-24 1.000000000E+20 1.016759506E+00 2.101644571E-11 2.776212268E-02 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.793763223E-25 1.000000000E+20 1.016836239E+00 2.092656355E-11 2.799829942E-02 
009_340 009_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.496369598E-24 1.000000000E+20 1.016383692E+00 2.993822111E-11 2.699105632E-02 
009_340_SRH 009_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.993406189E-21 1.000000000E+20 1.016435661E+00 2.984836285E-11 2.714815469E-02 
010_340 010_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.423264493E-24 1.000000000E+20 1.015903944E+00 4.219323198E-11 2.590283513E-02 
010_340_SRH 010_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.670574119E-20 1.000000000E+20 1.015939119E+00 4.210340783E-11 2.600614467E-02 
011_340 011_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.085361572E-20 1.000000000E+20 1.014683071E+00 5.849542911E-11 2.486864454E-02 
011_340_SRH 011_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.675608329E-21 1.000000000E+20 1.014824958E+00 5.843163520E-11 2.486392754E-02 
012_340 012_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.065470535E-25 1.000000000E+20 1.012131201E+00 7.932589899E-11 2.433518766E-02 
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.386803279E-17 1.000000000E+20 1.012144267E+00 7.923608915E-11 2.438094707E-02 
013_340 013_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.783697685E-23 1.000000000E+20 1.011866444E+00 1.063596570E-10 2.221355461E-02 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.087524444E-18 1.000000000E+20 1.011875666E+00 1.062699978E-10 2.224233519E-02 
014_340 014_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.440418736E-23 1.000000000E+20 1.011842597E+00 1.397162034E-10 2.016422343E-02 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.594413377E-23 1.000000000E+20 1.011849356E+00 1.396266771E-10 2.018225298E-02 
015_340 015_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.186868994E-19 1.000000000E+20 1.012136381E+00 1.799263367E-10 1.856310170E-02 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.566511591E-12 1.000000000E+20 1.012258358E+00 1.782739173E-10 1.857612314E-02 
016_340 016_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.437632636E-15 1.000000000E+20 1.012860738E+00 2.279925076E-10 1.772772855E-02 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.511374064E-23 1.000000000E+20 1.012864472E+00 2.279106237E-10 1.773537222E-02 
017_340 017_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.216644156E-20 1.000000000E+20 1.014039652E+00 2.856109122E-10 1.776578804E-02 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.062974180E-24 1.000000000E+20 1.014043221E+00 2.855216815E-10 1.777120224E-02 
018_340 018_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.447233451E-13 1.000000000E+20 1.015730675E+00 3.552533120E-10 1.856860591E-02 
