fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:00:28 295 39.3 1.000E+000 6.700E-001 9.383E-007 1.420E+004 2.641E+000 1.326E-008 3.103E-004 
0T02 9:04:18 295 39.3 1.000E+000 6.700E-001 9.503E-007 1.420E+004 2.642E+000 1.329E-008 2.742E-004 
0T03 9:06:18 295 39.3 1.000E+000 6.700E-001 9.525E-007 1.420E+004 2.643E+000 1.324E-008 2.524E-004 
0T04 9:10:00 295 39.3 1.000E+000 6.700E-001 9.564E-007 1.420E+004 2.642E+000 1.328E-008 3.205E-004 
0T05 9:12:32 295 39.3 1.000E+000 6.700E-001 9.573E-007 1.420E+004 2.643E+000 1.327E-008 2.965E-004 
0T06 9:17:10 295 39.3 1.000E+000 6.700E-001 9.689E-007 1.420E+004 2.644E+000 1.327E-008 2.775E-004 
0T07 9:23:36 295.1 39.29 1.000E+000 6.700E-001 9.926E-007 1.420E+004 2.641E+000 1.342E-008 2.893E-004 
0T08 9:26:48 295 39.3 1.000E+000 6.700E-001 9.684E-007 1.420E+004 2.644E+000 1.326E-008 2.650E-004 
0T09 9:29:36 295 39.3 1.000E+000 6.700E-001 9.913E-007 1.420E+004 2.643E+000 1.327E-008 3.680E-004 
0T10 9:35:24 295.1 39.29 1.000E+000 6.700E-001 9.967E-007 1.420E+004 2.641E+000 1.343E-008 2.477E-004 
0T11 9:39:16 295 39.3 1.000E+000 6.700E-001 9.945E-007 1.420E+004 2.645E+000 1.326E-008 3.809E-004 
0T12 9:45:42 294.9 39.32 1.000E+000 6.700E-001 9.943E-007 1.420E+004 2.643E+000 1.327E-008 2.902E-004 
0T13 9:48:36 295.1 39.29 1.000E+000 6.700E-001 1.037E-006 1.420E+004 2.642E+000 1.343E-008 2.843E-004 
