fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:00:28 295 39.3 1.000E+000 6.700E-001 9.482E-007 1.404E+004 2.647E+000 1.350E-008 2.846E-004 
0T02 9:04:18 295 39.3 1.000E+000 6.700E-001 9.568E-007 1.410E+004 2.649E+000 1.348E-008 2.519E-004 
0T03 9:06:18 295 39.3 1.000E+000 6.700E-001 9.609E-007 1.417E+004 2.651E+000 1.342E-008 2.457E-004 
0T04 9:10:00 295 39.3 1.000E+000 6.700E-001 9.672E-007 1.405E+004 2.648E+000 1.350E-008 2.871E-004 
0T05 9:12:32 295 39.3 1.000E+000 6.700E-001 9.658E-007 1.418E+004 2.651E+000 1.344E-008 2.904E-004 
0T06 9:17:10 295 39.3 1.000E+000 6.700E-001 9.773E-007 1.422E+004 2.652E+000 1.343E-008 2.795E-004 
0T07 9:23:36 295.1 39.29 1.000E+000 6.700E-001 9.983E-007 1.442E+004 2.653E+000 1.350E-008 3.109E-004 
0T08 9:26:48 295 39.3 1.000E+000 6.700E-001 9.732E-007 1.449E+004 2.656E+000 1.332E-008 3.002E-004 
0T09 9:29:36 295 39.3 1.000E+000 6.700E-001 9.962E-007 1.428E+004 2.653E+000 1.341E-008 3.725E-004 
0T10 9:35:24 295.1 39.29 1.000E+000 6.700E-001 1.002E-006 1.433E+004 2.652E+000 1.353E-008 2.525E-004 
0T11 9:39:16 295 39.3 1.000E+000 6.700E-001 1.005E-006 1.419E+004 2.653E+000 1.344E-008 3.839E-004 
0T12 9:45:42 294.9 39.32 1.000E+000 6.700E-001 9.990E-007 1.436E+004 2.654E+000 1.335E-008 2.960E-004 
0T13 9:48:36 295.1 39.29 1.000E+000 6.700E-001 1.043E-006 1.441E+004 2.653E+000 1.351E-008 3.165E-004 
