fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.895288198E-15 1.000000000E+20 1.229024564E+00 5.568434954E-16 3.110138157E-04 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.705875540E-15 1.000000000E+20 1.251452928E+00 5.303514745E-16 4.476083891E-04 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.644711859E-15 1.000000000E+20 1.247232277E+00 7.890624215E-16 2.974458706E-04 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.459392345E-15 1.000000000E+20 1.251874376E+00 7.778556082E-16 4.559580730E-04 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.685652669E-15 1.000000000E+20 1.247975645E+00 1.153025639E-15 3.454639709E-04 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.518870742E-15 1.000000000E+20 1.252433811E+00 1.140525776E-15 4.678414138E-04 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.125372350E-15 1.000000000E+20 1.249206540E+00 1.685062991E-15 3.906057984E-04 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.982904249E-15 1.000000000E+20 1.253222502E+00 1.671650135E-15 4.850573421E-04 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.071135921E-15 1.000000000E+20 1.251040574E+00 2.464187339E-15 4.410408202E-04 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.960289254E-15 1.000000000E+20 1.254378872E+00 2.449132318E-15 5.105884853E-04 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.062895079E-14 1.000000000E+20 1.253381234E+00 3.599906296E-15 4.899394375E-04 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.555073464E-15 1.000000000E+20 1.255680499E+00 3.585901554E-15 5.442491639E-04 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.387728340E-14 1.000000000E+20 1.255918477E+00 5.261593305E-15 5.516601160E-04 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.284820980E-14 1.000000000E+20 1.257503064E+00 5.248436835E-15 5.943185564E-04 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.786095492E-14 1.000000000E+20 1.258720000E+00 7.689529168E-15 6.266205346E-04 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.688114152E-14 1.000000000E+20 1.259714477E+00 7.679486852E-15 6.625655792E-04 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.258745250E-14 1.000000000E+20 1.261563668E+00 1.124438510E-14 7.238655896E-04 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.166271182E-14 1.000000000E+20 1.262301672E+00 1.123526369E-14 7.535461670E-04 
010_305 010_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.806966563E-14 1.000000000E+20 1.264912667E+00 1.645886593E-14 8.479541334E-04 
010_305_SRH 010_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.720022000E-14 1.000000000E+20 1.265459805E+00 1.645004653E-14 8.728180553E-04 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.436926611E-14 1.000000000E+20 1.268616838E+00 2.411080205E-14 9.964417670E-04 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.355112359E-14 1.000000000E+20 1.269011824E+00 2.410251253E-14 1.018274047E-03 
012_305 012_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.164086312E-14 1.000000000E+20 1.272232162E+00 3.532824236E-14 1.177670188E-03 
012_305_SRH 012_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.086737721E-14 1.000000000E+20 1.272500572E+00 3.531897113E-14 1.197499816E-03 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.010833288E-14 1.000000000E+20 1.275829995E+00 5.181115521E-14 1.396247145E-03 
013_305_SRH 013_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.937296497E-14 1.000000000E+20 1.276035787E+00 5.180283516E-14 1.414306529E-03 
014_305 014_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.007411682E-14 1.000000000E+20 1.279679461E+00 7.605223949E-14 1.648691090E-03 
014_305_SRH 014_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.936953760E-14 1.000000000E+20 1.279816674E+00 7.603989153E-14 1.665470173E-03 
015_305 015_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.185703727E-14 1.000000000E+20 1.283573425E+00 1.117014044E-13 1.937479406E-03 
015_305_SRH 015_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.117932202E-14 1.000000000E+20 1.283707327E+00 1.116922893E-13 1.951951076E-03 
016_305 016_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.579562076E-14 1.000000000E+20 1.287711269E+00 1.641933403E-13 2.262025789E-03 
016_305_SRH 016_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 8.514054620E-14 1.000000000E+20 1.287847421E+00 1.641967448E-13 2.274867722E-03 
017_305 017_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.022395983E-13 1.000000000E+20 1.292142715E+00 2.415692397E-13 2.627988329E-03 
