T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.196747335E+00 1.198352289E+00 -1.604954000E-03 1.196533089E+00 1.197708833E+00 -1.175744000E-03 2.142460000E-04 6.434560000E-04
290 1.549996187E+01 1.227398921E+00 1.205456027E+00 2.194289400E-02 1.226544849E+00 1.204251363E+00 2.229348600E-02 8.540720000E-04 1.204664000E-03
290 1.600000000E+01 1.251039646E+00 1.216846333E+00 3.419331300E-02 1.247951197E+00 1.215114515E+00 3.283668200E-02 3.088449000E-03 1.731818000E-03
290 1.649996187E+01 1.280232592E+00 1.217664574E+00 6.256801800E-02 1.269887817E+00 1.215432884E+00 5.445493300E-02 1.034477500E-02 2.231690000E-03
290 1.700000000E+01 1.320178208E+00 1.239042249E+00 8.113595900E-02 1.291341219E+00 1.235799273E+00 5.554194600E-02 2.883698900E-02 3.242976000E-03
295 1.500000000E+01 1.184343828E+00 1.065012869E+00 1.193309590E-01 1.184171662E+00 1.064090615E+00 1.200810470E-01 1.721660000E-04 9.222540000E-04
295 1.549996187E+01 1.227640843E+00 1.063260630E+00 1.643802130E-01 1.226876950E+00 1.061521654E+00 1.653552960E-01 7.638930000E-04 1.738976000E-03
295 1.600000000E+01 1.252026222E+00 1.056228123E+00 1.957980990E-01 1.249302144E+00 1.053646839E+00 1.956553050E-01 2.724078000E-03 2.581284000E-03
295 1.649996187E+01 1.280579613E+00 1.048636349E+00 2.319432640E-01 1.271400910E+00 1.045276719E+00 2.261241910E-01 9.178703000E-03 3.359630000E-03
295 1.700000000E+01 1.319529479E+00 1.045166515E+00 2.743629640E-01 1.293458513E+00 1.040764786E+00 2.526937270E-01 2.607096600E-02 4.401729000E-03
300 1.500000000E+01 1.157023044E+00 1.197617217E+00 -4.059417300E-02 1.156917941E+00 1.197091189E+00 -4.017324800E-02 1.051030000E-04 5.260280000E-04
300 1.549996187E+01 1.227007407E+00 1.208236275E+00 1.877113200E-02 1.226302323E+00 1.207189182E+00 1.911314100E-02 7.050840000E-04 1.047093000E-03
300 1.600000000E+01 1.253603851E+00 1.221539344E+00 3.206450700E-02 1.251152607E+00 1.219854733E+00 3.129787400E-02 2.451244000E-03 1.684611000E-03
300 1.649996187E+01 1.281967388E+00 1.223787679E+00 5.817970900E-02 1.273771482E+00 1.221458536E+00 5.231294600E-02 8.195906000E-03 2.329143000E-03
300 1.700000000E+01 1.319886776E+00 1.244579639E+00 7.530713700E-02 1.296355991E+00 1.240882587E+00 5.547340400E-02 2.353078500E-02 3.697052000E-03
305 1.500000000E+01 1.102143485E+00 1.040802596E+00 6.134088900E-02 1.102169458E+00 1.040337986E+00 6.183147200E-02 -2.597300000E-05 4.646100000E-04
305 1.549996187E+01 1.224056788E+00 1.075055319E+00 1.490014690E-01 1.223387070E+00 1.073179489E+00 1.502075810E-01 6.697180000E-04 1.875830000E-03
305 1.600000000E+01 1.255529318E+00 1.071207716E+00 1.843216020E-01 1.253248057E+00 1.068111390E+00 1.851366670E-01 2.281261000E-03 3.096326000E-03
