N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 305 1.800E-4 1.133424287E+00 1.134104262E+00
1.468000E+10 1.000E+15 305 1.800E-4 1.133905656E+00 1.134369060E+00
2.154000E+10 1.000E+15 305 1.800E-4 1.134438392E+00 1.134753827E+00
3.162000E+10 1.000E+15 305 1.800E-4 1.135095866E+00 1.135310330E+00
4.642000E+10 1.000E+15 305 1.800E-4 1.135964250E+00 1.136109823E+00
6.813000E+10 1.000E+15 305 1.800E-4 1.137129237E+00 1.137217879E+00
1.000000E+11 1.000E+15 305 1.800E-4 1.137932591E+00 1.137994039E+00
1.468000E+11 1.000E+15 305 1.800E-4 1.138146693E+00 1.138188346E+00
2.154000E+11 1.000E+15 305 1.800E-4 1.138424230E+00 1.138452424E+00
3.162000E+11 1.000E+15 305 1.800E-4 1.138781734E+00 1.138800749E+00
4.642000E+11 1.000E+15 305 1.800E-4 1.144924877E+00 1.144932198E+00
6.813000E+11 1.000E+15 305 1.800E-4 1.156622220E+00 1.156631243E+00
1.000000E+12 1.000E+15 305 1.800E-4 1.158595157E+00 1.158602445E+00
1.468000E+12 1.000E+15 305 1.800E-4 1.166320329E+00 1.166322930E+00
2.154000E+12 1.000E+15 305 1.800E-4 1.181163787E+00 1.181192076E+00
3.162000E+12 1.000E+15 305 1.800E-4 1.188547149E+00 1.188550027E+00
4.642000E+12 1.000E+15 305 1.800E-4 1.192835731E+00 1.192838163E+00
6.813000E+12 1.000E+15 305 1.800E-4 1.199040447E+00 1.199042757E+00
1.000000E+13 1.000E+15 305 1.800E-4 1.209814083E+00 1.209815229E+00
