T d154 d184 d214 d244
d 150 180 210 240
290 4.127820000E-04 3.382330000E-04 2.897120000E-04 2.563430000E-04
295 3.675500000E-04 3.066140000E-04 2.672360000E-04 2.404410000E-04
300 3.371830000E-04 2.881620000E-04 2.566400000E-04 2.350660000E-04
305 3.179740000E-04 2.783990000E-04 2.530980000E-04 2.354860000E-04
310 3.009990000E-04 2.681990000E-04 2.470520000E-04 2.317450000E-04
315 2.683810000E-04 2.393390000E-04 2.197080000E-04 2.046060000E-04
320 1.861240000E-04 1.574070000E-04 1.365370000E-04 1.200960000E-04
325 5.939000000E-06 -2.397600000E-05 -4.600200000E-05 -6.319700000E-05
330 1.993640000E-04 1.528000000E-04 1.232540000E-04 1.030070000E-04
335 2.052520000E-04 1.604110000E-04 1.312720000E-04 1.106900000E-04
340 2.373260000E-04 1.891470000E-04 1.568160000E-04 1.335920000E-04
