T d154 d184 d214 d244
d 150 180 210 240
290 3.530370000E-03 2.912146000E-03 2.499291000E-03 2.209969000E-03
295 3.201952000E-03 2.700335000E-03 2.369398000E-03 2.140562000E-03
300 3.009137000E-03 2.607806000E-03 2.345665000E-03 2.163632000E-03
305 2.916183000E-03 2.590733000E-03 2.379790000E-03 2.229903000E-03
310 2.837267000E-03 2.558996000E-03 2.374460000E-03 2.234312000E-03
315 2.599096000E-03 2.329105000E-03 2.134137000E-03 1.970182000E-03
320 1.871671000E-03 1.559573000E-03 1.310335000E-03 1.089348000E-03
325 2.026010000E-04 -1.761190000E-04 -4.819600000E-04 -7.521600000E-04
330 1.661317000E-03 1.286459000E-03 1.043111000E-03 8.732920000E-04
335 1.738225000E-03 1.384451000E-03 1.149799000E-03 9.816500000E-04
340 2.039824000E-03 1.670651000E-03 1.418395000E-03 1.234894000E-03
