T d154 d184 d214 d244
d 150 180 210 240
290 1.228198000E-03 1.001314000E-03 8.523590000E-04 7.492420000E-04
295 1.101059000E-03 9.166290000E-04 7.968170000E-04 7.149180000E-04
300 1.019561000E-03 8.720200000E-04 7.769690000E-04 7.117480000E-04
305 9.719400000E-04 8.531940000E-04 7.771850000E-04 7.239430000E-04
310 9.298900000E-04 8.307740000E-04 7.661180000E-04 7.181050000E-04
315 8.365030000E-04 7.454340000E-04 6.812960000E-04 6.288640000E-04
320 5.835780000E-04 4.863030000E-04 4.103300000E-04 3.445060000E-04
325 2.176500000E-05 -8.755700000E-05 -1.752650000E-04 -2.521850000E-04
330 5.915600000E-04 4.524360000E-04 3.636050000E-04 3.024130000E-04
335 6.170600000E-04 4.842930000E-04 3.976450000E-04 3.362660000E-04
340 7.231280000E-04 5.822610000E-04 4.875210000E-04 4.193740000E-04
