T d154 d184 d214 d244
d 150 180 210 240
290 2.086400000E-05 2.057700000E-05 2.045100000E-05 2.038600000E-05
295 1.833100000E-05 1.808500000E-05 1.795600000E-05 1.791900000E-05
300 1.599800000E-05 1.579400000E-05 1.567500000E-05 1.564800000E-05
305 1.396300000E-05 1.379800000E-05 1.371000000E-05 1.368900000E-05
310 1.227500000E-05 1.216200000E-05 1.211900000E-05 1.212600000E-05
315 1.095600000E-05 1.096100000E-05 1.101800000E-05 1.107300000E-05
320 9.995000000E-06 1.021000000E-05 1.041100000E-05 1.064000000E-05
325 9.328000000E-06 9.914000000E-06 1.042000000E-05 1.096200000E-05
330 8.844000000E-06 1.006500000E-05 1.117700000E-05 1.222300000E-05
335 8.212000000E-06 1.055000000E-05 1.260200000E-05 1.449600000E-05
340 6.903000000E-06 1.089700000E-05 1.428400000E-05 1.734700000E-05
