T d154 d184 d214 d244
d 150 180 210 240
290 1.369371792E+00 1.369060004E+00 1.368437484E+00 1.369031284E+00
295 1.367046926E+00 1.366601216E+00 1.365962264E+00 1.366578764E+00
300 1.365062894E+00 1.364711055E+00 1.363875351E+00 1.364523106E+00
305 1.363671932E+00 1.363627331E+00 1.362353031E+00 1.363153284E+00
310 1.363038228E+00 1.363028828E+00 1.361712846E+00 1.362332393E+00
315 1.363182099E+00 1.363224894E+00 1.361935827E+00 1.362437665E+00
320 1.364185364E+00 1.364290407E+00 1.362977956E+00 1.363394485E+00
325 1.365860808E+00 1.366084549E+00 1.365052630E+00 1.365160645E+00
330 1.368227115E+00 1.368133282E+00 1.367605246E+00 1.367933856E+00
335 1.371461056E+00 1.371376187E+00 1.370841410E+00 1.371193216E+00
340 1.375178801E+00 1.375019182E+00 1.374563219E+00 1.374980319E+00
