N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 335 1.500E-4 1.189633414E+00 1.304102035E+00
1.468000E+10 3.162E+16 335 1.500E-4 1.215247447E+00 1.304154249E+00
2.154000E+10 3.162E+16 335 1.500E-4 1.236438872E+00 1.304230365E+00
3.162000E+10 3.162E+16 335 1.500E-4 1.258670144E+00 1.304341037E+00
4.642000E+10 3.162E+16 335 1.500E-4 1.272886701E+00 1.304501274E+00
6.813000E+10 3.162E+16 335 1.500E-4 1.281115386E+00 1.304731695E+00
1.000000E+11 3.162E+16 335 1.500E-4 1.295484397E+00 1.305060146E+00
1.468000E+11 3.162E+16 335 1.500E-4 1.299362464E+00 1.305522283E+00
2.154000E+11 3.162E+16 335 1.500E-4 1.303523079E+00 1.306161218E+00
3.162000E+11 3.162E+16 335 1.500E-4 1.305250890E+00 1.307023223E+00
4.642000E+11 3.162E+16 335 1.500E-4 1.306966818E+00 1.308149312E+00
6.813000E+11 3.162E+16 335 1.500E-4 1.308778055E+00 1.309561021E+00
1.000000E+12 3.162E+16 335 1.500E-4 1.310729803E+00 1.311244146E+00
1.468000E+12 3.162E+16 335 1.500E-4 1.312802545E+00 1.313138013E+00
2.154000E+12 3.162E+16 335 1.500E-4 1.314922084E+00 1.315139719E+00
3.162000E+12 3.162E+16 335 1.500E-4 1.316986266E+00 1.317190130E+00
4.642000E+12 3.162E+16 335 1.500E-4 1.319104381E+00 1.319201877E+00
6.813000E+12 3.162E+16 335 1.500E-4 1.320964632E+00 1.321018921E+00
1.000000E+13 3.162E+16 335 1.500E-4 1.332267709E+00 1.332296097E+00
