N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 335 1.500E-4 1.200276693E+00 1.240589425E+00
1.468000E+10 3.162E+16 335 1.500E-4 1.215064840E+00 1.240785778E+00
2.154000E+10 3.162E+16 335 1.500E-4 1.221266093E+00 1.241070627E+00
3.162000E+10 3.162E+16 335 1.500E-4 1.227639353E+00 1.241481417E+00
4.642000E+10 3.162E+16 335 1.500E-4 1.232487673E+00 1.242069281E+00
6.813000E+10 3.162E+16 335 1.500E-4 1.236318826E+00 1.242900913E+00
1.000000E+11 3.162E+16 335 1.500E-4 1.239566556E+00 1.244058793E+00
1.468000E+11 3.162E+16 335 1.500E-4 1.242588343E+00 1.245636117E+00
2.154000E+11 3.162E+16 335 1.500E-4 1.245665895E+00 1.247721417E+00
3.162000E+11 3.162E+16 335 1.500E-4 1.248995434E+00 1.250373392E+00
4.642000E+11 3.162E+16 335 1.500E-4 1.252667663E+00 1.253585867E+00
6.813000E+11 3.162E+16 335 1.500E-4 1.256651417E+00 1.257259876E+00
1.000000E+12 3.162E+16 335 1.500E-4 1.260801786E+00 1.261203392E+00
1.468000E+12 3.162E+16 335 1.500E-4 1.265284154E+00 1.265542599E+00
2.154000E+12 3.162E+16 335 1.500E-4 1.269181200E+00 1.269354898E+00
3.162000E+12 3.162E+16 335 1.500E-4 1.272513445E+00 1.272629282E+00
4.642000E+12 3.162E+16 335 1.500E-4 1.275543774E+00 1.275685479E+00
6.813000E+12 3.162E+16 335 1.500E-4 1.278054351E+00 1.278101347E+00
1.000000E+13 3.162E+16 335 1.500E-4 1.281432760E+00 1.281693445E+00
