X Y Yfit
1.0003330E-2 5.5013150E-7 5.2964765E-7
1.9997180E-2 1.1268102E-6 1.0952676E-6
2.9965880E-2 1.7231205E-6 1.7003246E-6
3.9963250E-2 2.3941634E-6 2.3532175E-6
4.9983500E-2 3.0847622E-6 3.0597266E-6
5.9877870E-2 3.8305138E-6 3.8149339E-6
7.0000650E-2 4.6541850E-6 4.6541872E-6
8.0077650E-2 5.5411850E-6 5.5649489E-6
9.0041160E-2 6.5018110E-6 6.5485925E-6
1.0007240E-1 7.5580354E-6 7.6328754E-6
1.1004690E-1 8.7160827E-6 8.8161274E-6
1.2006710E-1 9.9846890E-6 1.0123514E-5
1.3005300E-1 1.1414031E-5 1.1559473E-5
1.4005040E-1 1.2966909E-5 1.3146721E-5
1.5007070E-1 1.4684760E-5 1.4906473E-5
1.6003370E-1 1.6618000E-5 1.6844561E-5
1.7005400E-1 1.8783098E-5 1.9006761E-5
1.8001700E-1 2.1196528E-5 2.1394487E-5
1.9005990E-1 2.3882996E-5 2.4071090E-5
2.0003440E-1 2.6883433E-5 2.7030537E-5
2.1004320E-1 3.0211567E-5 3.0338973E-5
2.2009250E-1 3.3988945E-5 3.4044137E-5
2.3004410E-1 3.8190110E-5 3.8138228E-5
2.4006390E-1 4.2739961E-5 4.2739957E-5
2.5003840E-1 4.8059252E-5 4.7856981E-5
2.6006960E-1 5.4006339E-5 5.3608310E-5
2.7005550E-1 6.0553858E-5 6.0009655E-5
2.8004120E-1 6.7925551E-5 6.7167092E-5
2.9009530E-1 7.6187520E-5 7.5230267E-5
3.0004690E-1 8.5362756E-5 8.4160245E-5
3.1007840E-1 9.5704528E-5 9.4233438E-5
3.2005260E-1 1.0724488E-4 1.0544548E-4
3.3002690E-1 1.1997000E-4 1.1799650E-4
3.4004690E-1 1.3413346E-4 1.3212009E-4
3.5004400E-1 1.5007531E-4 1.4791475E-4
3.6009810E-1 1.6790520E-4 1.6573748E-4
3.7002710E-1 1.8765508E-4 1.8549877E-4
3.7998990E-1 2.0989335E-4 2.0778343E-4
3.9000990E-1 2.3469535E-4 2.3303825E-4
4.0001850E-1 2.6238988E-4 2.6155081E-4
4.0998150E-1 2.9373941E-4 2.9373956E-4
4.1997860E-1 3.2990138E-4 3.3053960E-4
4.3002130E-1 3.7156760E-4 3.7293013E-4
4.4001840E-1 4.1447992E-4 4.2165478E-4
4.5002700E-1 4.6990984E-4 4.7840499E-4
4.5999000E-1 5.3570472E-4 5.4463693E-4
4.7002120E-1 6.1439764E-4 6.2342294E-4
4.7998430E-1 7.0767835E-4 7.1640030E-4
4.9003840E-1 8.1940512E-4 8.2822007E-4
5.0003550E-1 9.5195276E-4 9.6058942E-4
5.0997570E-1 1.1094075E-3 1.1162093E-3
5.2004120E-1 1.2954441E-3 1.3007307E-3
5.3000430E-1 1.5101547E-3 1.5116911E-3
5.4003550E-1 1.7531051E-3 1.7531061E-3
5.5004410E-1 2.0227886E-3 2.0224597E-3
5.6000710E-1 2.3194795E-3 2.3174679E-3
5.7003830E-1 2.6445476E-3 2.6396201E-3
5.8001280E-1 2.9937008E-3 2.9826946E-3
5.9003260E-1 3.3645642E-3 3.3478169E-3
6.0001850E-1 3.7501299E-3 3.7298841E-3
6.1006120E-1 4.1234409E-3 4.1303295E-3
6.2010380E-1 4.5438937E-3 4.5451207E-3
6.3006690E-1 4.9750669E-3 4.9691519E-3
6.4010950E-1 5.4146811E-3 5.4077218E-3
6.5006110E-1 5.8606890E-3 5.8521208E-3
6.6004680E-1 6.3144488E-3 6.3067567E-3
6.7006680E-1 6.7791575E-3 6.7707772E-3
6.8005250E-1 7.2504843E-3 7.2401946E-3
6.9010690E-1 7.7293386E-3 7.7191502E-3
7.0006970E-1 8.2065945E-3 8.1993857E-3
7.1008970E-1 8.6890984E-3 8.6874965E-3
7.2008680E-1 9.1791378E-3 9.1791378E-3
7.3009540E-1 9.6735000E-3 9.6755714E-3
7.4008110E-1 1.0175169E-2 1.0174711E-2
7.5008960E-1 1.0676835E-2 1.0678533E-2
7.6007530E-1 1.1180563E-2 1.1184452E-2
7.7009530E-1 1.1685193E-2 1.1695093E-2
7.8011540E-1 1.2195992E-2 1.2208529E-2
7.9008960E-1 1.2712260E-2 1.2722154E-2
8.0008670E-1 1.3228984E-2 1.3239329E-2
8.1006120E-1 1.3749130E-2 1.3757524E-2
8.2008120E-1 1.4268823E-2 1.4280157E-2
8.3010100E-1 1.4788969E-2 1.4804698E-2
8.4005260E-1 1.5313906E-2 1.5327463E-2
8.5009530E-1 1.5844776E-2 1.5856707E-2
8.6005830E-1 1.6377016E-2 1.6383325E-2
8.7008980E-1 1.6907654E-2 1.6915061E-2
8.8006400E-1 1.7438752E-2 1.7445174E-2
8.9007260E-1 1.7970083E-2 1.7978421E-2
9.0009260E-1 1.8508020E-2 1.8513538E-2
9.1007830E-1 1.9048020E-2 1.9048022E-2
9.2012100E-1 1.9592803E-2 1.9586690E-2
9.3007250E-1 2.0133252E-2 2.0121504E-2
9.4008110E-1 2.0673933E-2 2.0660398E-2
9.5002130E-1 2.1219177E-2 2.1196573E-2
9.6001840E-1 2.1768752E-2 2.1736751E-2
9.7008400E-1 2.2323803E-2 2.2281463E-2
9.8004700E-1 2.2877941E-2 2.2821490E-2
9.9002120E-1 2.3431398E-2 2.3362915E-2
