N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.459908000E-03 1.036628000E-03 7.277160000E-04 5.068420000E-04 3.512210000E-04 2.427110000E-04 1.676040000E-04 1.158840000E-04 8.040500000E-05 5.614200000E-05 3.959500000E-05 -2.573600000E-05 -1.229100000E-05 -2.561000000E-06 4.135000000E-06 8.178000000E-06 1.006100000E-05 1.042100000E-05 9.917000000E-06
1.600000000E+01 1.503673100E-02 1.053526500E-02 7.325530000E-03 5.063828000E-03 3.484691000E-03 2.389799000E-03 1.634811000E-03 1.116367000E-03 7.616660000E-04 5.198720000E-04 3.557520000E-04 2.449310000E-04 1.705710000E-04 1.209950000E-04 8.806400000E-05 6.614200000E-05 5.137600000E-05 4.120000000E-05 3.395000000E-05
1.700000000E+01 5.013199100E-02 3.650346400E-02 2.595394100E-02 1.808837700E-02 1.239682100E-02 8.379261000E-03 5.604792000E-03 3.749711000E-03 2.642511000E-03 1.662561000E-03 1.132063000E-03 7.879960000E-04 5.634940000E-04 4.152150000E-04 3.156360000E-04 2.531250000E-04 2.175450000E-04 1.669340000E-04 1.401200000E-04
1.549996187E+01 6.844147000E-03 4.746481000E-03 3.276829000E-03 2.254878000E-03 1.548348000E-03 1.061970000E-03 7.282390000E-04 4.997480000E-04 3.435860000E-04 2.370400000E-04 1.643820000E-04 1.148970000E-04 8.120100000E-05 5.823100000E-05 4.257300000E-05 3.185800000E-05 2.450100000E-05 1.938800000E-05 1.578200000E-05
1.649996187E+01 2.828254500E-02 2.009726700E-02 1.409334700E-02 9.779939000E-03 6.729126000E-03 4.597206000E-03 3.121955000E-03 2.110133000E-03 1.422363000E-03 9.595180000E-04 6.513570000E-04 4.481560000E-04 3.149980000E-04 2.276890000E-04 1.699530000E-04 1.310900000E-04 1.042860000E-04 8.522700000E-05 6.778000000E-05
1.674996808E+01 3.785708200E-02 2.719597400E-02 1.919006600E-02 1.334458900E-02 9.167739000E-03 6.233916000E-03 4.203302000E-03 2.817250000E-03 1.884330000E-03 1.265073000E-03 8.588250000E-04 5.941960000E-04 4.217910000E-04 3.085760000E-04 2.330840000E-04 1.816880000E-04 1.457680000E-04 1.296600000E-04 1.070070000E-04
1.624993176E+01 2.080591200E-02 1.466127800E-02 1.023034500E-02 7.084032000E-03 4.875740000E-03 3.339545000E-03 2.278339000E-03 1.549526000E-03 1.051766000E-03 7.138650000E-04 4.861530000E-04 3.339480000E-04 2.330410000E-04 1.664780000E-04 1.225200000E-04 9.321400000E-05 7.328400000E-05 5.934600000E-05 4.925200000E-05
1.574996808E+01 1.053776100E-02 7.348980000E-03 5.094043000E-03 3.514660000E-03 2.416736000E-03 1.657862000E-03 1.135610000E-03 7.773480000E-04 5.322350000E-04 3.649130000E-04 2.509280000E-04 1.735130000E-04 1.211330000E-04 8.580300000E-05 6.210600000E-05 4.620500000E-05 3.550800000E-05 2.818100000E-05 2.303200000E-05
1.524993176E+01 2.930409000E-03 2.011434000E-03 1.379191000E-03 9.456550000E-04 6.490290000E-04 4.464110000E-04 3.081840000E-04 2.139850000E-04 1.498740000E-04 1.062920000E-04 7.671500000E-05 5.659900000E-05 4.286500000E-05 3.330000000E-05 2.643200000E-05 2.131600000E-05 1.739400000E-05 1.435400000E-05 1.199500000E-05
