N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.120711853E+00 1.114284011E+00 1.110272993E+00 1.107144116E+00
1.600000000E+01 1.256664951E+00 1.254407396E+00 1.252475487E+00 1.250750900E+00
1.700000000E+01 1.316880366E+00 1.314828456E+00 1.312032218E+00 1.311831795E+00
1.549996187E+01 1.226693447E+00 1.223049240E+00 1.221868605E+00 1.220310096E+00
1.649996187E+01 1.284453924E+00 1.281689146E+00 1.280366021E+00 1.279330478E+00
1.674996808E+01 1.300327146E+00 1.296609094E+00 1.295754614E+00 1.295020594E+00
1.624993176E+01 1.269759091E+00 1.267660578E+00 1.266178540E+00 1.265096111E+00
1.574996808E+01 1.243291825E+00 1.241058727E+00 1.238503221E+00 1.237452560E+00
1.524993176E+01 1.196614098E+00 1.192786737E+00 1.190485540E+00 1.188825089E+00
