N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.061669884E+00 1.058569227E+00 1.055415949E+00 1.052261259E+00
1.600000000E+01 1.200157359E+00 1.193143724E+00 1.187233847E+00 1.186082769E+00
1.700000000E+01 1.342374827E+00 1.339673393E+00 1.337317043E+00 1.336317553E+00
1.549996187E+01 1.012945332E+00 1.011800075E+00 1.010895004E+00 1.010144453E+00
1.649996187E+01 1.297748975E+00 1.294922033E+00 1.292014555E+00 1.289648064E+00
1.674996808E+01 1.321952293E+00 1.317964955E+00 1.316138567E+00 1.314239416E+00
1.624993176E+01 1.265845617E+00 1.261250247E+00 1.257688942E+00 1.253317486E+00
1.574996808E+01 1.043434475E+00 1.030470864E+00 1.026673374E+00 1.026167190E+00
1.524993176E+01 1.025211404E+00 1.023445053E+00 1.021816795E+00 1.020317375E+00
