N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.018981715E+00 1.017314176E+00 1.015945243E+00 1.014802617E+00
1.600000000E+01 1.259703276E+00 1.256755475E+00 1.254235596E+00 1.252391211E+00
1.700000000E+01 1.327178061E+00 1.325517270E+00 1.322899772E+00 1.322372276E+00
1.549996187E+01 1.175578509E+00 1.168508034E+00 1.165574112E+00 1.163809085E+00
1.649996187E+01 1.292594101E+00 1.291112150E+00 1.289254773E+00 1.288255615E+00
1.674996808E+01 1.310102824E+00 1.307059960E+00 1.305740317E+00 1.304775972E+00
1.624993176E+01 1.277330963E+00 1.274944021E+00 1.273020847E+00 1.271252848E+00
1.574996808E+01 1.233334890E+00 1.229090893E+00 1.226199145E+00 1.224969909E+00
1.524993176E+01 1.027052198E+00 1.016769493E+00 1.011735370E+00 1.010889640E+00
