Time mark : 52702
5.27330E+4 2.72400E-1 5.27340E+4 1.48800E-4
5.27540E+4 2.72700E-1 5.27550E+4 1.49200E-4
5.27730E+4 2.72700E-1 5.27740E+4 1.49600E-4
5.27920E+4 2.72900E-1 5.27930E+4 1.49600E-4
5.28110E+4 2.73000E-1 5.28120E+4 1.49800E-4
5.28300E+4 2.73200E-1 5.28310E+4 1.50300E-4
5.28490E+4 2.73300E-1 5.28500E+4 1.50600E-4
5.28680E+4 2.73500E-1 5.28690E+4 1.51300E-4
5.28870E+4 2.73600E-1 5.28880E+4 1.51500E-4
5.29070E+4 2.73600E-1 5.29080E+4 1.51300E-4
5.29250E+4 2.73700E-1 5.29270E+4 1.51400E-4
5.29440E+4 2.73800E-1 5.29450E+4 1.51900E-4
5.29630E+4 2.74000E-1 5.29640E+4 1.52300E-4
5.29820E+4 2.74100E-1 5.29830E+4 1.52700E-4
5.30010E+4 2.74200E-1 5.30020E+4 1.52900E-4
5.30200E+4 2.74200E-1 5.30210E+4 1.52800E-4
5.30390E+4 2.74300E-1 5.30400E+4 1.52900E-4
5.30580E+4 2.74400E-1 5.30590E+4 1.53400E-4
5.30770E+4 2.74500E-1 5.30780E+4 1.53600E-4
5.30970E+4 2.74600E-1 5.30980E+4 1.54100E-4
5.31150E+4 2.74700E-1 5.31170E+4 1.53900E-4
5.31340E+4 2.74700E-1 5.31350E+4 1.54000E-4
5.31530E+4 2.74700E-1 5.31540E+4 1.54000E-4
5.31720E+4 2.74900E-1 5.31730E+4 1.54400E-4
5.31910E+4 2.74900E-1 5.31920E+4 1.54700E-4
5.32100E+4 2.75000E-1 5.32110E+4 1.55100E-4
5.32290E+4 2.75100E-1 5.32300E+4 1.55100E-4
5.32480E+4 2.75100E-1 5.32490E+4 1.55100E-4
5.32670E+4 2.75200E-1 5.32680E+4 1.55100E-4
5.32870E+4 2.75200E-1 5.32880E+4 1.55200E-4
5.33050E+4 2.75200E-1 5.33070E+4 1.55500E-4
5.33240E+4 2.75400E-1 5.33250E+4 1.55900E-4
5.33430E+4 2.75500E-1 5.33440E+4 1.56100E-4
5.33620E+4 2.75500E-1 5.33630E+4 1.56000E-4
5.33810E+4 2.75500E-1 5.33820E+4 1.55700E-4
5.34000E+4 2.75500E-1 5.34010E+4 1.55900E-4
5.34190E+4 2.75600E-1 5.34200E+4 1.56100E-4
5.34380E+4 2.75600E-1 5.34390E+4 1.56700E-4
5.34570E+4 2.75700E-1 5.34580E+4 1.56500E-4
5.34770E+4 2.75600E-1 5.34780E+4 1.56400E-4
5.34950E+4 2.75700E-1 5.34970E+4 1.56300E-4
5.35140E+4 2.75700E-1 5.35150E+4 1.56400E-4
5.35330E+4 2.75800E-1 5.35340E+4 1.56800E-4
5.35520E+4 2.75900E-1 5.35530E+4 1.57100E-4
5.35710E+4 2.75900E-1 5.35720E+4 1.57300E-4
5.35900E+4 2.75900E-1 5.35910E+4 1.57100E-4
5.36090E+4 2.75900E-1 5.36100E+4 1.57000E-4
5.36280E+4 2.75900E-1 5.36290E+4 1.57000E-4
5.36470E+4 2.76000E-1 5.36480E+4 1.57200E-4
5.36670E+4 2.76100E-1 5.36680E+4 1.57400E-4
5.36850E+4 2.76100E-1 5.36870E+4 1.57600E-4
5.37040E+4 2.76100E-1 5.37050E+4 1.57500E-4
5.37230E+4 2.76100E-1 5.37240E+4 1.57400E-4
5.37420E+4 2.76100E-1 5.37430E+4 1.57300E-4
5.37610E+4 2.76100E-1 5.37650E+4 1.57600E-4
5.37800E+4 2.76200E-1 5.37810E+4 1.57800E-4
5.37990E+4 2.76200E-1 5.38000E+4 1.58000E-4
5.38180E+4 2.76200E-1 5.38190E+4 1.57800E-4
5.38370E+4 2.76200E-1 5.38380E+4 1.57600E-4
5.38570E+4 2.76200E-1 5.38580E+4 1.57500E-4
5.38750E+4 2.76300E-1 5.38770E+4 1.57900E-4
5.38940E+4 2.76300E-1 5.38950E+4 1.58000E-4
5.39130E+4 2.76300E-1 5.39140E+4 1.58100E-4
5.39320E+4 2.76300E-1 5.39330E+4 1.58100E-4
5.39510E+4 2.76300E-1 5.39520E+4 1.57800E-4
5.39700E+4 2.76300E-1 5.39710E+4 1.57700E-4
5.39890E+4 2.76400E-1 5.39900E+4 1.57800E-4
5.40080E+4 2.76300E-1 5.40090E+4 1.58200E-4
5.40270E+4 2.76400E-1 5.40280E+4 1.58600E-4
5.40470E+4 2.76400E-1 5.40480E+4 1.58300E-4
5.40650E+4 2.76400E-1 5.40670E+4 1.58000E-4
5.40840E+4 2.76400E-1 5.40850E+4 1.58000E-4
5.41030E+4 2.76400E-1 5.41040E+4 1.58100E-4
5.41220E+4 2.76400E-1 5.41230E+4 1.58200E-4
5.41410E+4 2.76500E-1 5.41420E+4 1.58600E-4
5.41600E+4 2.76500E-1 5.41610E+4 1.58400E-4
5.41790E+4 2.76400E-1 5.41800E+4 1.58400E-4
5.41980E+4 2.76300E-1 5.41990E+4 1.58000E-4
5.42170E+4 2.76400E-1 5.42180E+4 1.58200E-4
5.42370E+4 2.76500E-1 5.42380E+4 1.58600E-4
5.42550E+4 2.76500E-1 5.42570E+4 1.58500E-4
5.42740E+4 2.76600E-1 5.42750E+4 1.58700E-4
