Time mark : 43422
4.34470E+4 2.63200E-1 4.34470E+4 1.26200E-4
4.34680E+4 2.62700E-1 4.34680E+4 1.27000E-4
4.34860E+4 2.62400E-1 4.34870E+4 1.27700E-4
4.35060E+4 2.63000E-1 4.35060E+4 1.28400E-4
4.35240E+4 2.63400E-1 4.35250E+4 1.29000E-4
4.35440E+4 2.63500E-1 4.35440E+4 1.29400E-4
4.35630E+4 2.63700E-1 4.35630E+4 1.29800E-4
4.35820E+4 2.64100E-1 4.35820E+4 1.30700E-4
4.36000E+4 2.64500E-1 4.36020E+4 1.31400E-4
4.36200E+4 2.64800E-1 4.36200E+4 1.32300E-4
4.36390E+4 2.65100E-1 4.36390E+4 1.32900E-4
4.36580E+4 2.65400E-1 4.36580E+4 1.33100E-4
4.36770E+4 2.65600E-1 4.36770E+4 1.33700E-4
4.36960E+4 2.65900E-1 4.36960E+4 1.34400E-4
4.37150E+4 2.66200E-1 4.37150E+4 1.35000E-4
4.37340E+4 2.66500E-1 4.37340E+4 1.35900E-4
4.37530E+4 2.66700E-1 4.37530E+4 1.36500E-4
4.37720E+4 2.67000E-1 4.37720E+4 1.36700E-4
4.37910E+4 2.67200E-1 4.37910E+4 1.37100E-4
4.38100E+4 2.67500E-1 4.38100E+4 1.37700E-4
4.38290E+4 2.67800E-1 4.38300E+4 1.38500E-4
4.38480E+4 2.68000E-1 4.38480E+4 1.39200E-4
4.38670E+4 2.68300E-1 4.38670E+4 1.39600E-4
4.38860E+4 2.68500E-1 4.38860E+4 1.40200E-4
4.39050E+4 2.68700E-1 4.39050E+4 1.40300E-4
4.39240E+4 2.69000E-1 4.39240E+4 1.40800E-4
4.39430E+4 2.69300E-1 4.39430E+4 1.41600E-4
4.39620E+4 2.69600E-1 4.39620E+4 1.42300E-4
4.39810E+4 2.69900E-1 4.39810E+4 1.42800E-4
4.40000E+4 2.70100E-1 4.40000E+4 1.43100E-4
4.40190E+4 2.70300E-1 4.40190E+4 1.43200E-4
4.40380E+4 2.70400E-1 4.40380E+4 1.43800E-4
4.40570E+4 2.70700E-1 4.40570E+4 1.44200E-4
4.40760E+4 2.70900E-1 4.40760E+4 1.44900E-4
4.40950E+4 2.71100E-1 4.40950E+4 1.45500E-4
4.41140E+4 2.71400E-1 4.41150E+4 1.45900E-4
4.41330E+4 2.71500E-1 4.41330E+4 1.45900E-4
4.41520E+4 2.71700E-1 4.41530E+4 1.46200E-4
4.41710E+4 2.71900E-1 4.41710E+4 1.46900E-4
4.41900E+4 2.72100E-1 4.41900E+4 1.47400E-4
4.42090E+4 2.72300E-1 4.42090E+4 1.47800E-4
4.42280E+4 2.72500E-1 4.42280E+4 1.48100E-4
4.42470E+4 2.72600E-1 4.42470E+4 1.48100E-4
4.42660E+4 2.72800E-1 4.42660E+4 1.48600E-4
4.42850E+4 2.72900E-1 4.42850E+4 1.48900E-4
4.43040E+4 2.73000E-1 4.43040E+4 1.49400E-4
4.43230E+4 2.73300E-1 4.43230E+4 1.50100E-4
4.43420E+4 2.73400E-1 4.43420E+4 1.50200E-4
4.43610E+4 2.73500E-1 4.43610E+4 1.50100E-4
4.43800E+4 2.73600E-1 4.43800E+4 1.50500E-4
4.43990E+4 2.73800E-1 4.43990E+4 1.50900E-4
4.44180E+4 2.73900E-1 4.44180E+4 1.51500E-4
4.44370E+4 2.74100E-1 4.44370E+4 1.51700E-4
4.44560E+4 2.74200E-1 4.44560E+4 1.51800E-4
4.44750E+4 2.74300E-1 4.44750E+4 1.52000E-4
4.44940E+4 2.74400E-1 4.44940E+4 1.52000E-4
4.45130E+4 2.74500E-1 4.45130E+4 1.52400E-4
4.45320E+4 2.74600E-1 4.45320E+4 1.53100E-4
4.45510E+4 2.74700E-1 4.45520E+4 1.53300E-4
4.45700E+4 2.74800E-1 4.45700E+4 1.53400E-4
4.45890E+4 2.74900E-1 4.45890E+4 1.53300E-4
4.46080E+4 2.74900E-1 4.46080E+4 1.53400E-4
4.46270E+4 2.75100E-1 4.46270E+4 1.53900E-4
4.46460E+4 2.75200E-1 4.46460E+4 1.54200E-4
4.46650E+4 2.75300E-1 4.46650E+4 1.54700E-4
4.46840E+4 2.75400E-1 4.46840E+4 1.54700E-4
4.47030E+4 2.75400E-1 4.47030E+4 1.54700E-4
4.47220E+4 2.75500E-1 4.47220E+4 1.54800E-4
4.47410E+4 2.75500E-1 4.47410E+4 1.55100E-4
4.47600E+4 2.75600E-1 4.47600E+4 1.55400E-4
4.47790E+4 2.75800E-1 4.47790E+4 1.55700E-4
4.47980E+4 2.75800E-1 4.47980E+4 1.55800E-4
4.48170E+4 2.75800E-1 4.48170E+4 1.55600E-4
4.48360E+4 2.75800E-1 4.48360E+4 1.55600E-4
4.48550E+4 2.76000E-1 4.48550E+4 1.56000E-4
4.48740E+4 2.76100E-1 4.48740E+4 1.56100E-4
4.48930E+4 2.76100E-1 4.48930E+4 1.56600E-4
4.49120E+4 2.76200E-1 4.49120E+4 1.56700E-4
4.49310E+4 2.76200E-1 4.49310E+4 1.56600E-4
4.49500E+4 2.76200E-1 4.49500E+4 1.56500E-4
4.49690E+4 2.76300E-1 4.49690E+4 1.56500E-4
4.49880E+4 2.76400E-1 4.49880E+4 1.57000E-4
4.50070E+4 2.76500E-1 4.50070E+4 1.57100E-4
4.50260E+4 2.76500E-1 4.50260E+4 1.57400E-4
4.50450E+4 2.76500E-1 4.50450E+4 1.57300E-4
4.50640E+4 2.76600E-1 4.50640E+4 1.57200E-4
4.50830E+4 2.76600E-1 4.50830E+4 1.57200E-4
4.51020E+4 2.76600E-1 4.51020E+4 1.57400E-4
4.51210E+4 2.76700E-1 4.51210E+4 1.57800E-4
4.51390E+4 2.76700E-1 4.51400E+4 1.58000E-4
4.51590E+4 2.76800E-1 4.51590E+4 1.57700E-4
4.51780E+4 2.76800E-1 4.51780E+4 1.57600E-4
4.51970E+4 2.76800E-1 4.51970E+4 1.57700E-4
4.52160E+4 2.76800E-1 4.52160E+4 1.57900E-4
4.52350E+4 2.76900E-1 4.52350E+4 1.58000E-4
4.52540E+4 2.77000E-1 4.52540E+4 1.58500E-4
4.52730E+4 2.77000E-1 4.52730E+4 1.58400E-4
