Time mark : 40335
4.03580E+4 2.68700E-1 4.03590E+4 1.37300E-4
4.03790E+4 2.69000E-1 4.03800E+4 1.37500E-4
4.03980E+4 2.70900E-1 4.03980E+4 1.38100E-4
4.04170E+4 2.71300E-1 4.04170E+4 1.38700E-4
4.04360E+4 2.71600E-1 4.04360E+4 1.39400E-4
4.04550E+4 2.72000E-1 4.04550E+4 1.40000E-4
4.04740E+4 2.72100E-1 4.04740E+4 1.40600E-4
4.04930E+4 2.72300E-1 4.04930E+4 1.40800E-4
4.05120E+4 2.72600E-1 4.05120E+4 1.41300E-4
4.05310E+4 2.72800E-1 4.05310E+4 1.41900E-4
4.05500E+4 2.73100E-1 4.05500E+4 1.42600E-4
4.05690E+4 2.73300E-1 4.05690E+4 1.43300E-4
4.05880E+4 2.73400E-1 4.05880E+4 1.43600E-4
4.06070E+4 2.73600E-1 4.06080E+4 1.43900E-4
4.06260E+4 2.73800E-1 4.06270E+4 1.44200E-4
4.06450E+4 2.74000E-1 4.06450E+4 1.44900E-4
4.06640E+4 2.74200E-1 4.06650E+4 1.45500E-4
4.06830E+4 2.74400E-1 4.06840E+4 1.46000E-4
4.07020E+4 2.74700E-1 4.07030E+4 1.46300E-4
4.07210E+4 2.74800E-1 4.07220E+4 1.46500E-4
4.07400E+4 2.74900E-1 4.07400E+4 1.46800E-4
4.07590E+4 2.75100E-1 4.07600E+4 1.47400E-4
4.07780E+4 2.75300E-1 4.07780E+4 1.47900E-4
4.07970E+4 2.75500E-1 4.07980E+4 1.48400E-4
4.08160E+4 2.75600E-1 4.08170E+4 1.48600E-4
4.08350E+4 2.75600E-1 4.08360E+4 1.48600E-4
4.08540E+4 2.75800E-1 4.08550E+4 1.48700E-4
4.08730E+4 2.76000E-1 4.08730E+4 1.49500E-4
4.08920E+4 2.76200E-1 4.08920E+4 1.49800E-4
4.09110E+4 2.76400E-1 4.09110E+4 1.50300E-4
4.09300E+4 2.76400E-1 4.09300E+4 1.50600E-4
4.09490E+4 2.76500E-1 4.09500E+4 1.50400E-4
4.09680E+4 2.76600E-1 4.09680E+4 1.50800E-4
4.09870E+4 2.76800E-1 4.09870E+4 1.51200E-4
4.10060E+4 2.77000E-1 4.10070E+4 1.51700E-4
4.10250E+4 2.77100E-1 4.10250E+4 1.52100E-4
4.10440E+4 2.77100E-1 4.10440E+4 1.52100E-4
4.10630E+4 2.77200E-1 4.10630E+4 1.52200E-4
4.10820E+4 2.77300E-1 4.10820E+4 1.52400E-4
4.11010E+4 2.77400E-1 4.11010E+4 1.52700E-4
4.11200E+4 2.77600E-1 4.11200E+4 1.53200E-4
4.11390E+4 2.77700E-1 4.11390E+4 1.53500E-4
4.11580E+4 2.77700E-1 4.11580E+4 1.53400E-4
4.11770E+4 2.77700E-1 4.11770E+4 1.53200E-4
4.11960E+4 2.77800E-1 4.11960E+4 1.53600E-4
4.12150E+4 2.77900E-1 4.12150E+4 1.54000E-4
4.12340E+4 2.78100E-1 4.12350E+4 1.54200E-4
4.12530E+4 2.78200E-1 4.12530E+4 1.54600E-4
4.12720E+4 2.78200E-1 4.12720E+4 1.54600E-4
4.12910E+4 2.78300E-1 4.12910E+4 1.54600E-4
4.13100E+4 2.78300E-1 4.13100E+4 1.54600E-4
4.13290E+4 2.78400E-1 4.13300E+4 1.55100E-4
4.13480E+4 2.78600E-1 4.13490E+4 1.55400E-4
4.13670E+4 2.78500E-1 4.13680E+4 1.55500E-4
4.13860E+4 2.78600E-1 4.13860E+4 1.55300E-4
4.14050E+4 2.78700E-1 4.14060E+4 1.55300E-4
4.14240E+4 2.78700E-1 4.14240E+4 1.55600E-4
4.14430E+4 2.78800E-1 4.14430E+4 1.55700E-4
4.14620E+4 2.78900E-1 4.14620E+4 1.56000E-4
4.14810E+4 2.78800E-1 4.14820E+4 1.56100E-4
4.15000E+4 2.78900E-1 4.15000E+4 1.56100E-4
4.15190E+4 2.78900E-1 4.15190E+4 1.56200E-4
4.15380E+4 2.79000E-1 4.15380E+4 1.56200E-4
4.15570E+4 2.79000E-1 4.15570E+4 1.56300E-4
4.15760E+4 2.79100E-1 4.15760E+4 1.56800E-4
4.15950E+4 2.79200E-1 4.15960E+4 1.56800E-4
4.16140E+4 2.79200E-1 4.16150E+4 1.56800E-4
4.16330E+4 2.79200E-1 4.16340E+4 1.56700E-4
4.16540E+4 2.79200E-1 4.16550E+4 1.56800E-4
