Time mark : 58983
5.90100E+4 2.54900E-1 5.90100E+4 1.24000E-4
5.90300E+4 2.56400E-1 5.90310E+4 1.24600E-4
5.90490E+4 2.57200E-1 5.90500E+4 1.24800E-4
5.90680E+4 2.57900E-1 5.90690E+4 1.25300E-4
5.90870E+4 2.58500E-1 5.90880E+4 1.25800E-4
5.91060E+4 2.59000E-1 5.91070E+4 1.26400E-4
5.91250E+4 2.59500E-1 5.91260E+4 1.27100E-4
5.91440E+4 2.59800E-1 5.91450E+4 1.28000E-4
5.91630E+4 2.60200E-1 5.91640E+4 1.28500E-4
5.91820E+4 2.60400E-1 5.91830E+4 1.28800E-4
5.92010E+4 2.60700E-1 5.92020E+4 1.29500E-4
5.92200E+4 2.61100E-1 5.92210E+4 1.30200E-4
5.92390E+4 2.61300E-1 5.92400E+4 1.31000E-4
5.92580E+4 2.61700E-1 5.92590E+4 1.31700E-4
5.92770E+4 2.61900E-1 5.92780E+4 1.32100E-4
5.92960E+4 2.62100E-1 5.92970E+4 1.32500E-4
5.93150E+4 2.62500E-1 5.93160E+4 1.33200E-4
5.93340E+4 2.62800E-1 5.93350E+4 1.33800E-4
5.93530E+4 2.63100E-1 5.93540E+4 1.34600E-4
5.93720E+4 2.63400E-1 5.93730E+4 1.35100E-4
5.93910E+4 2.63700E-1 5.93930E+4 1.35700E-4
5.94100E+4 2.64000E-1 5.94110E+4 1.36000E-4
5.94290E+4 2.64300E-1 5.94300E+4 1.36600E-4
5.94480E+4 2.64600E-1 5.94490E+4 1.37100E-4
5.94670E+4 2.65000E-1 5.94680E+4 1.37800E-4
5.94860E+4 2.65300E-1 5.94870E+4 1.38600E-4
5.95050E+4 2.65600E-1 5.95060E+4 1.38900E-4
5.95240E+4 2.65900E-1 5.95250E+4 1.39300E-4
5.95430E+4 2.66200E-1 5.95440E+4 1.39600E-4
5.95620E+4 2.66700E-1 5.95630E+4 1.40300E-4
5.95810E+4 2.66900E-1 5.95820E+4 1.41100E-4
5.96000E+4 2.67200E-1 5.96010E+4 1.41500E-4
5.96190E+4 2.67500E-1 5.96200E+4 1.42100E-4
5.96380E+4 2.67800E-1 5.96390E+4 1.42300E-4
5.96570E+4 2.68000E-1 5.96580E+4 1.42400E-4
5.96760E+4 2.68300E-1 5.96770E+4 1.43100E-4
5.96950E+4 2.68600E-1 5.96960E+4 1.43700E-4
5.97140E+4 2.68900E-1 5.97150E+4 1.44300E-4
5.97330E+4 2.69200E-1 5.97340E+4 1.44600E-4
5.97520E+4 2.69300E-1 5.97530E+4 1.44800E-4
5.97710E+4 2.69600E-1 5.97720E+4 1.45200E-4
5.97900E+4 2.69800E-1 5.97910E+4 1.45600E-4
5.98090E+4 2.70100E-1 5.98100E+4 1.46300E-4
5.98280E+4 2.70400E-1 5.98290E+4 1.46700E-4
5.98470E+4 2.70600E-1 5.98480E+4 1.47100E-4
5.98660E+4 2.70700E-1 5.98690E+4 1.47200E-4
5.98850E+4 2.70900E-1 5.98860E+4 1.47700E-4
5.99040E+4 2.71000E-1 5.99050E+4 1.48000E-4
5.99230E+4 2.71400E-1 5.99240E+4 1.48500E-4
5.99420E+4 2.71600E-1 5.99430E+4 1.49200E-4
5.99610E+4 2.71700E-1 5.99620E+4 1.49300E-4
5.99800E+4 2.71900E-1 5.99810E+4 1.49400E-4
5.99990E+4 2.72000E-1 6.00000E+4 1.49700E-4
6.00180E+4 2.72200E-1 6.00200E+4 1.50100E-4
6.00370E+4 2.72400E-1 6.00380E+4 1.50700E-4
6.00560E+4 2.72600E-1 6.00570E+4 1.51100E-4
6.00750E+4 2.72800E-1 6.00760E+4 1.51500E-4
6.00940E+4 2.72900E-1 6.00950E+4 1.51300E-4
6.01130E+4 2.73000E-1 6.01140E+4 1.51600E-4
6.01320E+4 2.73100E-1 6.01330E+4 1.51900E-4
6.01510E+4 2.73300E-1 6.01540E+4 1.52400E-4
6.01700E+4 2.73500E-1 6.01710E+4 1.52700E-4
6.01890E+4 2.73600E-1 6.01900E+4 1.52900E-4
6.02080E+4 2.73700E-1 6.02090E+4 1.52900E-4
6.02270E+4 2.73800E-1 6.02280E+4 1.53200E-4
6.02460E+4 2.73900E-1 6.02490E+4 1.53400E-4
6.02650E+4 2.74100E-1 6.02660E+4 1.53800E-4
6.02840E+4 2.74200E-1 6.02850E+4 1.54400E-4
6.03030E+4 2.74300E-1 6.03040E+4 1.54400E-4
6.03220E+4 2.74400E-1 6.03230E+4 1.54400E-4
6.03410E+4 2.74400E-1 6.03420E+4 1.54600E-4
6.03600E+4 2.74600E-1 6.03610E+4 1.54900E-4
6.03790E+4 2.74700E-1 6.03800E+4 1.55200E-4
6.03980E+4 2.74800E-1 6.03990E+4 1.55500E-4
6.04170E+4 2.74900E-1 6.04180E+4 1.55700E-4
6.04360E+4 2.75000E-1 6.04370E+4 1.55500E-4
6.04550E+4 2.75000E-1 6.04560E+4 1.55600E-4
6.04740E+4 2.75200E-1 6.04750E+4 1.56000E-4
6.04930E+4 2.75300E-1 6.04940E+4 1.56300E-4
6.05120E+4 2.75400E-1 6.05130E+4 1.56600E-4
6.05310E+4 2.75400E-1 6.05320E+4 1.56600E-4
6.05500E+4 2.75400E-1 6.05510E+4 1.56400E-4
6.05690E+4 2.75500E-1 6.05700E+4 1.56600E-4
6.05880E+4 2.75500E-1 6.05890E+4 1.56600E-4
6.06070E+4 2.75700E-1 6.06080E+4 1.56900E-4
6.06260E+4 2.75800E-1 6.06270E+4 1.57400E-4
6.06450E+4 2.75800E-1 6.06460E+4 1.57600E-4
6.06640E+4 2.75800E-1 6.06650E+4 1.57500E-4
6.06830E+4 2.75800E-1 6.06840E+4 1.57300E-4
6.07020E+4 2.75900E-1 6.07030E+4 1.57400E-4
6.07210E+4 2.76000E-1 6.07220E+4 1.57900E-4
6.07400E+4 2.76100E-1 6.07410E+4 1.58000E-4
6.07590E+4 2.76100E-1 6.07600E+4 1.58200E-4
6.07780E+4 2.76100E-1 6.07790E+4 1.58100E-4
6.07990E+4 2.76200E-1 6.08000E+4 1.57800E-4
6.08160E+4 2.76200E-1 6.08190E+4 1.58100E-4
6.08350E+4 2.76300E-1 6.08360E+4 1.58400E-4
6.08540E+4 2.76300E-1 6.08550E+4 1.58600E-4
6.08730E+4 2.76400E-1 6.08740E+4 1.58700E-4
6.08920E+4 2.76400E-1 6.08930E+4 1.58400E-4
6.09110E+4 2.76400E-1 6.09120E+4 1.58400E-4
6.09300E+4 2.76500E-1 6.09310E+4 1.58700E-4
6.09490E+4 2.76500E-1 6.09500E+4 1.58800E-4
6.09680E+4 2.76600E-1 6.09690E+4 1.59200E-4
6.09870E+4 2.76600E-1 6.09880E+4 1.59300E-4
6.10060E+4 2.76600E-1 6.10070E+4 1.58900E-4
6.10250E+4 2.76500E-1 6.10260E+4 1.58900E-4
6.10440E+4 2.76700E-1 6.10450E+4 1.58900E-4
6.10630E+4 2.76700E-1 6.10640E+4 1.59400E-4
6.10820E+4 2.76700E-1 6.10830E+4 1.59500E-4
6.11010E+4 2.76800E-1 6.11020E+4 1.59300E-4
6.11200E+4 2.76700E-1 6.11210E+4 1.59000E-4
6.11390E+4 2.76700E-1 6.11400E+4 1.59300E-4
6.11580E+4 2.76800E-1 6.11590E+4 1.59200E-4
6.11770E+4 2.76800E-1 6.11780E+4 1.59600E-4
6.11960E+4 2.76900E-1 6.11970E+4 1.59900E-4
6.12150E+4 2.76800E-1 6.12160E+4 1.59700E-4
6.12340E+4 2.76800E-1 6.12350E+4 1.59400E-4
6.12530E+4 2.76900E-1 6.12540E+4 1.59500E-4
6.12720E+4 2.76900E-1 6.12730E+4 1.59600E-4
6.12910E+4 2.77000E-1 6.12920E+4 1.59800E-4
6.13100E+4 2.77000E-1 6.13110E+4 1.60000E-4
6.13290E+4 2.76900E-1 6.13300E+4 1.59800E-4
6.13480E+4 2.76800E-1 6.13490E+4 1.59700E-4
6.13670E+4 2.76900E-1 6.13680E+4 1.59800E-4
6.13860E+4 2.77000E-1 6.13870E+4 1.60000E-4
6.14050E+4 2.77000E-1 6.14060E+4 1.60000E-4
6.14240E+4 2.77100E-1 6.14250E+4 1.60100E-4
6.14430E+4 2.77000E-1 6.14440E+4 1.59900E-4
6.14620E+4 2.77000E-1 6.14630E+4 1.59600E-4
6.14810E+4 2.77000E-1 6.14850E+4 1.59900E-4
6.15000E+4 2.77100E-1 6.15010E+4 1.60100E-4
6.15190E+4 2.77000E-1 6.15200E+4 1.60200E-4
6.15380E+4 2.77100E-1 6.15390E+4 1.60300E-4
6.15570E+4 2.77100E-1 6.15580E+4 1.60100E-4
6.15760E+4 2.77000E-1 6.15770E+4 1.60000E-4
6.15950E+4 2.77100E-1 6.15960E+4 1.60000E-4
6.16140E+4 2.77100E-1 6.16150E+4 1.60300E-4
6.16330E+4 2.77200E-1 6.16340E+4 1.60300E-4
6.16520E+4 2.77100E-1 6.16530E+4 1.60400E-4
6.16710E+4 2.77100E-1 6.16720E+4 1.60200E-4
6.16900E+4 2.77100E-1 6.16910E+4 1.59900E-4
6.17090E+4 2.77200E-1 6.17100E+4 1.60000E-4
6.17280E+4 2.77200E-1 6.17290E+4 1.60200E-4
