T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.716001100E-02 1.351082200E-02 1.039805800E-02 7.829025000E-03 5.786127000E-03 4.218000000E-03 3.050119000E-03 2.200888000E-03 1.594224000E-03 1.165997000E-03 8.656600000E-04 6.550630000E-04 5.063200000E-04 3.995070000E-04 3.207980000E-04 2.608940000E-04 2.137930000E-04 1.757460000E-04 1.444280000E-04
295 1.592927600E-02 1.235999100E-02 9.411355000E-03 7.031720000E-03 5.167759000E-03 3.751274000E-03 2.703429000E-03 1.945083000E-03 1.405313000E-03 1.025586000E-03 7.602610000E-04 5.751170000E-04 4.451650000E-04 3.525550000E-04 2.848000000E-04 2.334910000E-04 1.931780000E-04 1.604860000E-04 1.333590000E-04
300 1.544674700E-02 1.176243900E-02 8.825843000E-03 6.520486000E-03 4.750620000E-03 3.424549000E-03 2.453265000E-03 1.755290000E-03 1.261177000E-03 9.152180000E-04 6.747170000E-04 5.079780000E-04 3.919530000E-04 3.101800000E-04 2.511080000E-04 2.068950000E-04 1.724270000E-04 1.445380000E-04 1.213250000E-04
305 1.574611000E-02 1.174822600E-02 8.667111000E-03 6.316298000E-03 4.551355000E-03 3.250749000E-03 2.309548000E-03 1.639127000E-03 1.167712000E-03 8.395450000E-04 6.127860000E-04 4.567330000E-04 3.492520000E-04 2.745510000E-04 2.215280000E-04 1.825810000E-04 1.527240000E-04 1.288330000E-04 1.090350000E-04
310 1.682737600E-02 1.232019900E-02 8.938957000E-03 6.423017000E-03 4.573489000E-03 3.232924000E-03 2.274879000E-03 1.598804000E-03 1.126828000E-03 8.002800000E-04 5.760110000E-04 4.228350000E-04 3.184200000E-04 2.469270000E-04 1.971890000E-04 1.615520000E-04 1.349180000E-04 1.140640000E-04 9.704100000E-05
315 1.865642300E-02 1.345907100E-02 9.630611000E-03 6.834798000E-03 4.814002000E-03 3.369724000E-03 2.348859000E-03 1.634522000E-03 1.139113000E-03 7.982460000E-04 5.654090000E-04 4.073930000E-04 3.006360000E-04 2.284890000E-04 1.792610000E-04 1.449030000E-04 1.200030000E-04 1.011150000E-04 8.608600000E-05
320 2.116510100E-02 1.511812000E-02 1.070931400E-02 7.528501000E-03 5.256621000E-03 3.649769000E-03 2.523636000E-03 1.740936000E-03 1.200984000E-03 8.311320000E-04 5.795780000E-04 4.096520000E-04 2.955830000E-04 2.192280000E-04 1.679170000E-04 1.329130000E-04 1.083200000E-04 9.031300000E-05 7.649800000E-05
325 2.416336200E-02 1.716857600E-02 1.208762000E-02 8.444724000E-03 5.861063000E-03 4.045844000E-03 2.780993000E-03 1.905992000E-03 1.304644000E-03 8.940690000E-04 6.155660000E-04 4.279880000E-04 3.024930000E-04 2.189040000E-04 1.632500000E-04 1.258730000E-04 1.002590000E-04 8.211700000E-05 6.872500000E-05
330 2.736165100E-02 1.940978900E-02 1.362709900E-02 9.488329000E-03 6.562356000E-03 4.513992000E-03 3.091444000E-03 2.110204000E-03 1.437511000E-03 9.790960000E-04 6.686250000E-04 4.597110000E-04 3.199640000E-04 2.269350000E-04 1.651140000E-04 1.238970000E-04 9.608200000E-05 7.685200000E-05 6.311100000E-05
335 3.011523400E-02 2.138324000E-02 1.500596000E-02 1.043593700E-02 7.206925000E-03 4.949588000E-03 3.384534000E-03 2.306706000E-03 1.568815000E-03 1.066529000E-03 7.264280000E-04 4.973160000E-04 3.436280000E-04 2.407850000E-04 1.721200000E-04 1.262240000E-04 9.536000000E-05 7.432100000E-05 5.961300000E-05
340 3.143690000E-02 2.237695500E-02 1.572037100E-02 1.093646400E-02 7.553287000E-03 5.188659000E-03 3.550358000E-03 2.423047000E-03 1.651859000E-03 1.126930000E-03 7.712080000E-04 5.306180000E-04 3.679060000E-04 2.577050000E-04 1.830470000E-04 1.324590000E-04 9.817200000E-05 7.478200000E-05 5.857800000E-05
