N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.944236000E-03 1.852032000E-03 1.764952000E-03 1.538999000E-03 8.982730000E-04 -5.263820000E-04 1.104234000E-03 1.231876000E-03 1.565966000E-03 2.211007000E-03 3.341908000E-03
1.016672606E+01 1.353786000E-03 1.282786000E-03 1.215798000E-03 1.053553000E-03 6.058280000E-04 -3.826440000E-04 7.796510000E-04 8.692460000E-04 1.105313000E-03 1.563084000E-03 2.370008000E-03
1.033324570E+01 9.382030000E-04 8.853170000E-04 8.354770000E-04 7.206260000E-04 4.102570000E-04 -2.716610000E-04 5.453650000E-04 6.071220000E-04 7.713940000E-04 1.091363000E-03 1.657996000E-03
1.049996187E+01 6.484260000E-04 6.097370000E-04 5.733470000E-04 4.928170000E-04 2.789840000E-04 -1.893960000E-04 3.791850000E-04 4.210090000E-04 5.338270000E-04 7.546870000E-04 1.147495000E-03
1.066670514E+01 4.477820000E-04 4.196680000E-04 3.933360000E-04 3.372110000E-04 1.906270000E-04 -1.298830000E-04 2.627770000E-04 2.905540000E-04 3.670740000E-04 5.178360000E-04 7.871700000E-04
1.083333839E+01 3.095460000E-04 2.890930000E-04 2.700690000E-04 2.310870000E-04 1.310710000E-04 -8.744700000E-05 1.821060000E-04 1.999570000E-04 2.511660000E-04 3.529480000E-04 5.357250000E-04
1.100000000E+01 2.146570000E-04 1.996740000E-04 1.858510000E-04 1.588560000E-04 9.098200000E-05 -5.736000000E-05 1.263290000E-04 1.374750000E-04 1.711940000E-04 2.390620000E-04 3.617520000E-04
1.116672606E+01 1.497020000E-04 1.385750000E-04 1.284640000E-04 1.097920000E-04 6.408700000E-05 -3.593400000E-05 8.806100000E-05 9.462900000E-05 1.163590000E-04 1.609270000E-04 2.422250000E-04
1.133324570E+01 1.053380000E-04 9.693400000E-05 8.944300000E-05 7.658500000E-05 4.615600000E-05 -2.053000000E-05 6.193400000E-05 6.541400000E-05 7.899900000E-05 1.076880000E-04 1.606800000E-04
1.149996187E+01 7.509200000E-05 6.860500000E-05 6.298400000E-05 5.419400000E-05 3.429400000E-05 -9.317000000E-06 4.419400000E-05 4.562800000E-05 5.374900000E-05 7.172600000E-05 1.055350000E-04
1.166670514E+01 5.449800000E-05 4.937700000E-05 4.509700000E-05 3.912600000E-05 2.647300000E-05 -1.205000000E-06 -5.273700000E-05 3.235400000E-05 3.687600000E-05 4.774200000E-05 6.872300000E-05
1.183333839E+01 4.048500000E-05 3.634100000E-05 3.300800000E-05 2.897100000E-05 2.119600000E-05 4.420000000E-06 -2.808400000E-05 2.356200000E-05 2.578300000E-05 3.204400000E-05 4.466000000E-05
1.200000000E+01 3.092800000E-05 2.748900000E-05 2.480500000E-05 2.203800000E-05 1.742400000E-05 7.828000000E-06 -1.138200000E-05 1.783500000E-05 1.864200000E-05 2.202400000E-05 2.932000000E-05
1.216672606E+01 2.436600000E-05 2.143900000E-05 1.919500000E-05 1.719500000E-05 1.448300000E-05 9.340000000E-06 -1.119000000E-06 -1.953500000E-05 1.415000000E-05 1.581300000E-05 1.989500000E-05
1.233324570E+01 1.977900000E-05 1.725300000E-05 1.529800000E-05 1.372600000E-05 1.206400000E-05 9.440000000E-06 4.252000000E-06 -5.447000000E-06 1.137200000E-05 1.205700000E-05 1.429400000E-05
1.249996187E+01 1.647400000E-05 1.427800000E-05 1.254100000E-05 1.120600000E-05 1.005500000E-05 8.721000000E-06 6.374000000E-06 1.890000000E-06 9.651000000E-06 9.797000000E-06 1.101500000E-05
1.266670514E+01 1.398700000E-05 1.208400000E-05 1.053000000E-05 9.336000000E-06 8.428000000E-06 7.683000000E-06 6.743000000E-06 5.044000000E-06 1.912000000E-06 8.399000000E-06 9.052000000E-06
1.283333839E+01 1.200800000E-05 1.038200000E-05 9.004000000E-06 7.920000000E-06 7.134000000E-06 6.646000000E-06 6.355000000E-06 6.040000000E-06 5.263000000E-06 7.470000000E-06 7.797000000E-06
1.300000000E+01 1.035500000E-05 8.989000000E-06 7.788000000E-06 6.819000000E-06 6.114000000E-06 5.738000000E-06 5.722000000E-06 6.054000000E-06 6.520000000E-06 6.795000000E-06 6.918000000E-06
