T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 3.997340E-1 3.572256E-1 7.518330E+1 2.147160E+1 3.271190E-1 3.281923E-1 5.000000E-1 1.000000E+10 1.000000E+10 2.800E-4 3.162E+16
335 002_335 34.61 3.995330E-1 3.564584E-1 7.517590E+1 2.141270E+1 3.269430E-1 3.274670E-1 5.000000E-1 1.468000E+10 1.468000E+10 2.800E-4 3.162E+16
335 003_335 34.61 3.992440E-1 3.553492E-1 7.516510E+1 2.132750E+1 3.266890E-1 3.264185E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.800E-4 3.162E+16
335 004_335 34.61 3.988310E-1 3.537560E-1 7.514940E+1 2.120550E+1 3.262990E-1 3.249395E-1 5.000000E-1 3.162000E+10 3.162000E+10 2.800E-4 3.162E+16
335 005_335 34.61 3.982460E-1 3.514895E-1 7.512680E+1 2.103240E+1 3.257710E-1 3.228091E-1 5.000000E-1 4.642000E+10 4.642000E+10 2.800E-4 3.162E+16
335 006_335 34.61 3.974330E-1 3.483082E-1 7.509420E+1 2.079050E+1 3.250290E-1 3.198244E-1 5.000000E-1 6.813000E+10 6.813000E+10 2.800E-4 3.162E+16
335 007_335 34.61 3.963240E-1 3.439244E-1 7.504790E+1 2.045900E+1 3.240140E-1 3.157106E-1 5.000000E-1 1.000000E+11 1.000000E+11 2.800E-4 3.162E+16
335 008_335 34.61 3.948520E-1 3.380305E-1 7.498350E+1 2.001640E+1 3.226460E-1 3.101907E-1 5.000000E-1 1.468000E+11 1.468000E+11 2.800E-4 3.162E+16
335 009_335 34.61 3.929570E-1 3.303527E-1 7.489600E+1 1.944520E+1 3.208890E-1 3.029896E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.800E-4 3.162E+16
335 010_335 34.61 3.906030E-1 3.207278E-1 7.478190E+1 1.873700E+1 3.186820E-1 2.939760E-1 5.000000E-1 3.162000E+11 3.162000E+11 2.800E-4 3.162E+16
335 011_335 34.61 3.876790E-1 3.091734E-1 7.465900E+1 1.789730E+1 3.160060E-1 2.831795E-1 5.000000E-1 4.642000E+11 4.642000E+11 2.800E-4 3.162E+16
335 012_335 34.61 3.843130E-1 2.959024E-1 7.450680E+1 1.694570E+1 3.129000E-1 2.707841E-1 5.000000E-1 6.813000E+11 6.813000E+11 2.800E-4 3.162E+16
335 013_335 34.61 3.805700E-1 2.812518E-1 7.431860E+1 1.590960E+1 3.094040E-1 2.570996E-1 5.000000E-1 1.000000E+12 1.000000E+12 2.800E-4 3.162E+16
335 014_335 34.61 3.763030E-1 2.655557E-1 7.412630E+1 1.481480E+1 3.055180E-1 2.424540E-1 5.000000E-1 1.468000E+12 1.468000E+12 2.800E-4 3.162E+16
335 015_335 34.61 3.716930E-1 2.490533E-1 7.389000E+1 1.368020E+1 3.012210E-1 2.270790E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.800E-4 3.162E+16
335 016_335 34.61 3.665570E-1 2.318930E-1 7.363530E+1 1.251830E+1 2.965140E-1 2.110916E-1 5.000000E-1 3.162000E+12 3.162000E+12 2.800E-4 3.162E+16
335 017_335 34.61 3.610020E-1 2.142097E-1 7.332890E+1 1.134110E+1 2.913380E-1 1.946376E-1 5.000000E-1 4.642000E+12 4.642000E+12 2.800E-4 3.162E+16
335 018_335 34.61 3.548360E-1 1.961966E-1 7.299860E+1 1.016400E+1 2.856740E-1 1.778948E-1 5.000000E-1 6.813000E+12 6.813000E+12 2.800E-4 3.162E+16
335 019_335 34.61 3.482080E-1 1.781206E-1 7.260550E+1 9.006400E+0 2.795210E-1 1.611044E-1 5.000000E-1 1.000000E+13 1.000000E+13 2.800E-4 3.162E+16
335 020_335 34.61 3.410530E-1 1.602900E-1 7.215540E+1 7.889100E+0 2.728810E-1 1.445520E-1 5.000000E-1 1.468000E+13 1.468000E+13 2.800E-4 3.162E+16
335 021_335 34.61 3.333190E-1 1.430121E-1 7.165130E+1 6.831100E+0 2.657320E-1 1.285325E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.800E-4 3.162E+16
335 022_335 34.61 3.250900E-1 1.265605E-1 7.106370E+1 5.847600E+0 2.580960E-1 1.132842E-1 5.000000E-1 3.162000E+13 3.162000E+13 2.800E-4 3.162E+16
335 023_335 34.61 3.163580E-1 1.111554E-1 7.037820E+1 4.949700E+0 2.499510E-1 9.901307E-2 5.000000E-1 4.642000E+13 4.642000E+13 2.800E-4 3.162E+16
335 024_335 34.61 3.071010E-1 9.695444E-2 6.957650E+1 4.143300E+0 2.412790E-1 8.586021E-2 5.000000E-1 6.813000E+13 6.813000E+13 2.800E-4 3.162E+16
335 025_335 34.61 2.972840E-1 8.405124E-2 6.863500E+1 3.430000E+0 2.320210E-1 7.391503E-2 5.000000E-1 1.000000E+14 1.000000E+14 2.800E-4 3.162E+16
