T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 4.349200E-1 3.769714E-1 7.726430E+1 2.533540E+1 3.617290E-1 3.501983E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
320 002_320 36.232 4.335830E-1 3.763535E-1 7.720690E+1 2.519740E+1 3.604590E-1 3.495172E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
320 003_320 36.232 4.317550E-1 3.754586E-1 7.712630E+1 2.500530E+1 3.587010E-1 3.485533E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
320 004_320 36.232 4.292730E-1 3.741706E-1 7.702350E+1 2.474330E+1 3.563380E-1 3.471876E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
320 005_320 36.232 4.259690E-1 3.723331E-1 7.690280E+1 2.439400E+1 3.532710E-1 3.452572E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
320 006_320 36.232 4.219020E-1 3.697433E-1 7.673600E+1 2.394100E+1 3.494430E-1 3.425578E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
320 007_320 36.232 4.169210E-1 3.661553E-1 7.654770E+1 2.337130E+1 3.448140E-1 3.388956E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
320 008_320 36.232 4.112310E-1 3.612971E-1 7.631610E+1 2.267760E+1 3.395020E-1 3.339830E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
320 009_320 36.232 4.048470E-1 3.549136E-1 7.607180E+1 2.186090E+1 3.336230E-1 3.276279E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
320 010_320 36.232 3.981320E-1 3.468322E-1 7.579180E+1 2.093150E+1 3.274120E-1 3.196499E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
320 011_320 36.232 3.912460E-1 3.370327E-1 7.549420E+1 1.990980E+1 3.210250E-1 3.100961E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
320 012_320 36.232 3.843060E-1 3.256777E-1 7.519690E+1 1.882330E+1 3.146390E-1 2.991254E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.778E+15
320 013_320 36.232 3.775330E-1 3.130609E-1 7.488120E+1 1.770060E+1 3.083690E-1 2.870026E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.778E+15
320 014_320 36.232 3.709160E-1 2.994833E-1 7.455130E+1 1.656280E+1 3.022170E-1 2.740219E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.778E+15
320 015_320 36.232 3.642740E-1 2.851312E-1 7.422670E+1 1.541930E+1 2.961230E-1 2.603523E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.778E+15
320 016_320 36.232 3.576430E-1 2.700426E-1 7.387120E+1 1.426880E+1 2.899710E-1 2.460386E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.778E+15
320 017_320 36.232 3.508790E-1 2.541780E-1 7.348330E+1 1.310740E+1 2.836620E-1 2.310378E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.778E+15
320 018_320 36.232 3.437920E-1 2.375340E-1 7.307780E+1 1.193540E+1 2.771390E-1 2.153325E-1 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.778E+15
320 019_320 36.232 3.364520E-1 2.202166E-1 7.262060E+1 1.076130E+1 2.703420E-1 1.990307E-1 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.778E+15
320 020_320 36.232 3.288310E-1 2.024465E-1 7.210290E+1 9.599900E+0 2.632520E-1 1.823328E-1 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.778E+15
320 021_320 36.232 3.208510E-1 1.845183E-1 7.152820E+1 8.469400E+0 2.558110E-1 1.655395E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.778E+15
