N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 5.900125000E-02 6.192128600E-02 6.386308100E-02 6.560812000E-02
1.016672606E+01 5.888363200E-02 6.173277300E-02 6.358642200E-02 6.522607400E-02
1.033324570E+01 5.871379800E-02 6.146243800E-02 6.319264700E-02 6.468686400E-02
1.049996187E+01 5.847038500E-02 6.107879400E-02 6.263980500E-02 6.393882500E-02
1.066670514E+01 5.812528700E-02 6.054230600E-02 6.187863900E-02 6.292568200E-02
1.083333839E+01 5.764350400E-02 5.980792200E-02 6.085854600E-02 6.159818000E-02
1.100000000E+01 5.698530800E-02 5.883135300E-02 5.954081800E-02 5.993412800E-02
1.116672606E+01 5.611268600E-02 5.758317900E-02 5.791975900E-02 5.796448800E-02
1.133324570E+01 5.500186600E-02 5.606895200E-02 5.604638500E-02 5.579361200E-02
1.149996187E+01 5.366165000E-02 5.434991100E-02 5.404156000E-02 5.359578800E-02
1.166670514E+01 5.215140500E-02 5.255082000E-02 5.208229900E-02 5.157597100E-02
1.183333839E+01 5.058710400E-02 5.084089700E-02 5.035634200E-02 4.990816300E-02
1.200000000E+01 4.912299000E-02 4.938858700E-02 4.900552500E-02 4.868596600E-02
1.216672606E+01 4.791094400E-02 4.831161600E-02 4.808989100E-02 4.791254400E-02
1.233324570E+01 4.705635000E-02 4.765012100E-02 4.758959900E-02 4.752731300E-02
1.249996187E+01 4.659345800E-02 4.737286400E-02 4.743488000E-02 4.744596500E-02
1.266670514E+01 4.648969300E-02 4.740609400E-02 4.754176900E-02 4.759051900E-02
1.283333839E+01 4.667057500E-02 4.766577800E-02 4.783634000E-02 4.790109500E-02
1.300000000E+01 4.705022300E-02 4.807906500E-02 4.826800000E-02 4.829621900E-02
