N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.882654500E-02 1.724112800E-02 1.527500900E-02 1.338681500E-02
1.016672606E+01 1.888526600E-02 1.733805700E-02 1.542213400E-02 1.359687800E-02
1.033324570E+01 1.897054400E-02 1.747810400E-02 1.563365400E-02 1.389703900E-02
1.049996187E+01 1.909374700E-02 1.767917700E-02 1.593492800E-02 1.432090600E-02
1.066670514E+01 1.927047400E-02 1.796479100E-02 1.635822100E-02 1.490906200E-02
1.083333839E+01 1.952130900E-02 1.836462200E-02 1.694143800E-02 1.570518900E-02
1.100000000E+01 1.987203100E-02 1.891265100E-02 1.772303000E-02 1.674610100E-02
1.116672606E+01 2.035185100E-02 1.964175600E-02 1.873083800E-02 1.804347900E-02
1.133324570E+01 2.098863500E-02 2.057241100E-02 1.996364000E-02 1.956053300E-02
1.149996187E+01 2.179867400E-02 2.169563300E-02 2.137039600E-02 2.119480000E-02
1.166670514E+01 2.277188800E-02 2.295534900E-02 2.284078700E-02 2.278906700E-02
1.183333839E+01 2.385701800E-02 2.424461900E-02 2.422629500E-02 2.418199000E-02
1.200000000E+01 2.495995400E-02 2.543129800E-02 2.539484900E-02 2.527655200E-02
1.216672606E+01 2.596743900E-02 2.640979400E-02 2.628746300E-02 2.607398600E-02
1.233324570E+01 2.679250000E-02 2.714551600E-02 2.693085200E-02 2.664613300E-02
1.249996187E+01 2.741056900E-02 2.767502500E-02 2.739892100E-02 2.707821600E-02
1.266670514E+01 2.785651500E-02 2.806597500E-02 2.776272300E-02 2.743040600E-02
1.283333839E+01 2.818852700E-02 2.837577700E-02 2.806587300E-02 2.773246300E-02
1.300000000E+01 2.845315100E-02 2.863566800E-02 2.832661000E-02 2.799482500E-02
