T d154 d184 d214 d244
d 150 180 210 240
290 3.516380000E-04 3.321340000E-04 3.207980000E-04 3.140360000E-04
295 3.130510000E-04 2.953540000E-04 2.848000000E-04 2.787300000E-04
300 2.764640000E-04 2.605300000E-04 2.511080000E-04 2.454570000E-04
305 2.437330000E-04 2.298220000E-04 2.215280000E-04 2.163440000E-04
310 2.167580000E-04 2.043840000E-04 1.971890000E-04 1.925090000E-04
315 1.964460000E-04 1.855160000E-04 1.792610000E-04 1.751090000E-04
320 1.830770000E-04 1.732950000E-04 1.679170000E-04 1.644290000E-04
325 1.766200000E-04 1.679370000E-04 1.632500000E-04 1.604510000E-04
330 1.767300000E-04 1.691470000E-04 1.651140000E-04 1.625040000E-04
335 1.816670000E-04 1.755950000E-04 1.721200000E-04 1.704080000E-04
340 1.898620000E-04 1.854820000E-04 1.830470000E-04 1.816590000E-04
