T d154 d184 d214 d244
d 150 180 210 240
290 1.333595000E-03 1.293195000E-03 1.267536000E-03 1.252684000E-03
295 1.232380000E-03 1.193618000E-03 1.169191000E-03 1.155013000E-03
300 1.122606000E-03 1.085004000E-03 1.062530000E-03 1.048535000E-03
305 1.010411000E-03 9.739420000E-04 9.542230000E-04 9.410310000E-04
310 9.029100000E-04 8.684690000E-04 8.509190000E-04 8.392030000E-04
315 8.065430000E-04 7.753720000E-04 7.586330000E-04 7.485770000E-04
320 7.258580000E-04 6.975840000E-04 6.816690000E-04 6.735990000E-04
325 6.645380000E-04 6.392510000E-04 6.247650000E-04 6.167910000E-04
330 6.253300000E-04 6.021280000E-04 5.893070000E-04 5.812030000E-04
335 6.087000000E-04 5.875180000E-04 5.759200000E-04 5.681010000E-04
340 6.146660000E-04 5.958270000E-04 5.853670000E-04 5.773040000E-04
