fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.336057124E-16 1.000000000E+20 1.127303251E+00 2.382211792E-16 1.132377229E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.772554404E-16 1.000000000E+20 1.128026570E+00 2.368317129E-16 1.271168779E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.093404199E-16 1.000000000E+20 1.127537437E+00 3.489958396E-16 1.174371832E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.529912916E-16 1.000000000E+20 1.128031192E+00 3.476072810E-16 1.272540847E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.664303626E-16 1.000000000E+20 1.127701232E+00 5.115750922E-16 1.205773364E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.100835227E-16 1.000000000E+20 1.128038119E+00 5.101871768E-16 1.274553432E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.241960881E-15 1.000000000E+20 1.127818179E+00 7.501745630E-16 1.229604883E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.185617744E-15 1.000000000E+20 1.128047943E+00 7.487871347E-16 1.277502842E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.789270011E-15 1.000000000E+20 1.127905253E+00 1.100317192E-15 1.248574451E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.732932601E-15 1.000000000E+20 1.128061948E+00 1.098930138E-15 1.281824087E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.584345869E-15 1.000000000E+20 1.127976066E+00 1.614097066E-15 1.265080381E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.528016895E-15 1.000000000E+20 1.128082917E+00 1.612710379E-15 1.288147421E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.733925454E-15 1.000000000E+20 1.128040254E+00 2.367888363E-15 1.281357773E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.677608779E-15 1.000000000E+20 1.128113126E+00 2.366502083E-15 1.297391279E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.384869170E-15 1.000000000E+20 1.128106977E+00 3.473599064E-15 1.299679165E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.328570207E-15 1.000000000E+20 1.128156685E+00 3.472213228E-15 1.310875460E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.733120704E-15 1.000000000E+20 1.128184770E+00 5.095102444E-15 1.322612251E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.676846840E-15 1.000000000E+20 1.128218684E+00 5.093717104E-15 1.330492424E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.102838076E-14 1.000000000E+20 1.128283140E+00 7.472168535E-15 1.353303847E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.097214208E-14 1.000000000E+20 1.128306297E+00 7.470783965E-15 1.358916130E-03 
