N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.195977785E+00 1.192200553E+00 1.188203358E+00 1.184342707E+00
1.016672606E+01 1.196041602E+00 1.192302614E+00 1.188355980E+00 1.184559582E+00
1.033324570E+01 1.196134638E+00 1.192450924E+00 1.188576937E+00 1.184872170E+00
1.049996187E+01 1.196269887E+00 1.192665532E+00 1.188894863E+00 1.185319076E+00
1.066670514E+01 1.196465668E+00 1.192974080E+00 1.189348298E+00 1.185950624E+00
1.083333839E+01 1.196747335E+00 1.193413645E+00 1.189986889E+00 1.186828537E+00
1.100000000E+01 1.197148966E+00 1.194031745E+00 1.190870423E+00 1.188021407E+00
1.116672606E+01 1.197714508E+00 1.194885247E+00 1.192063517E+00 1.189593213E+00
1.133324570E+01 1.198497088E+00 1.196035082E+00 1.193623514E+00 1.191583722E+00
1.149996187E+01 1.199554798E+00 1.197534904E+00 1.195581832E+00 1.193985818E+00
1.166670514E+01 1.200941389E+00 1.199414620E+00 1.197925462E+00 1.196734330E+00
1.183333839E+01 1.202692592E+00 1.201665763E+00 1.200593374E+00 1.199724254E+00
1.200000000E+01 1.204814079E+00 1.204241992E+00 1.203500801E+00 1.202858244E+00
1.216672606E+01 1.207281633E+00 1.207082991E+00 1.206582270E+00 1.206091066E+00
1.233324570E+01 1.210059524E+00 1.210148754E+00 1.209819648E+00 1.209433831E+00
1.249996187E+01 1.213124938E+00 1.213434229E+00 1.213231019E+00 1.212920701E+00
1.266670514E+01 1.216474277E+00 1.216951157E+00 1.216837060E+00 1.216575520E+00
1.283333839E+01 1.220103875E+00 1.220699056E+00 1.220638804E+00 1.220401693E+00
1.300000000E+01 1.223986476E+00 1.224652503E+00 1.224616738E+00 1.224386557E+00
